Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC
local,0,5,1,2,0,0,0,0,1,28,4,1,48,83,8,2,1
local,0,9,1,0,0,59,0,0,0,13,8,4,40,-1,46,0,1
local,0,1,1,1,0,68,0,0,0,26,9,1,13,45,51,0,1
local,0,6,0,2,0,63,0,0,1,7,3,1,16,25,43,2,1
local,0,10,0,0,0,93,0,0,1,4,8,1,42,32,9,1,1
local,0,7,1,0,0,88,0,0,1,30,6,1,17,80,8,2,1
local,0,0,1,1,0,47,0,0,1,14,8,1,23,69,2,0,1
local,0,4,1,2,0,55,0,0,1,29,5,1,44,57,33,2,1
local,0,7,1,0,0,15,0,0,1,3,3,1,47,51,6,1,1
local,0,7,1,1,0,38,0,0,1,15,3,1,14,27,36,0,1
local,0,10,0,2,0,1,0,0,0,29,5,1,44,53,45,2,1
local,0,6,0,2,0,48,0,0,1,30,3,1,41,64,34,2,1
local,0,7,1,1,0,40,0,0,1,8,8,1,54,15,9,2,1
local,0,0,1,1,0,23,0,0,0,14,9,1,49,10,21,0,1
local,0,1,0,2,0,94,0,0,0,4,3,4,52,47,4,0,1
local,0,8,1,2,0,78,0,0,1,23,0,1,39,38,2,2,1
local,0,8,0,2,0,47,0,0,1,11,8,1,46,23,31,1,1
local,0,10,1,2,0,54,0,0,1,12,8,1,58,8,11,2,1
local,0,3,1,1,0,19,0,0,1,4,8,4,49,16,17,0,1
local,0,4,1,2,0,27,0,0,1,2,3,1,34,39,26,2,1
local,0,6,1,1,0,93,0,0,0,9,9,4,58,-1,23,0,1
local,0,10,0,1,0,44,0,0,1,19,3,1,48,52,13,1,1
local,0,7,1,1,0,3,0,0,0,28,3,1,41,64,15,2,1
local,0,4,1,2,0,59,0,0,1,16,8,2,35,72,10,2,1
local,0,1,0,0,0,84,0,0,1,24,1,1,44,10,19,0,1
local,0,10,1,1,0,63,0,0,1,23,4,1,27,26,12,2,1
local,0,10,1,2,0,23,0,0,1,25,5,1,56,78,29,0,1
local,0,7,0,0,0,36,0,0,1,17,4,1,36,11,33,2,1
local,0,4,1,2,0,27,0,0,0,24,3,0,6,17,36,0,1
local,0,7,1,1,0,76,0,0,1,30,6,1,17,52,32,1,1
local,0,7,0,1,0,-2,0,0,1,28,5,1,8,23,57,2,1
local,0,9,1,1,0,90,0,0,1,13,3,1,3,18,33,1,1
local,0,9,0,0,0,87,0,0,1,25,8,0,60,21,55,2,1
local,0,7,0,0,0,51,0,0,1,7,4,1,3,54,19,2,1
local,0,2,1,1,0,38,0,0,1,27,4,1,6,75,10,2,1
local,0,5,1,0,0,85,0,0,0,29,8,1,16,84,34,2,1
local,0,6,1,1,0,-6,0,0,1,19,0,1,36,78,46,2,1
local,0,4,0,1,0,89,0,0,1,29,4,1,56,24,37,2,1
local,0,5,1,2,0,59,0,0,1,3,5,1,16,39,19,2,1
local,0,9,1,2,0,28,0,0,1,21,7,1,10,41,29,0,1
local,0,7,1,2,0,37,0,0,1,7,6,1,34,73,4,2,1
local,0,8,0,0,0,97,0,0,1,5,5,0,21,33,43,2,1
local,0,1,1,2,0,75,0,0,1,19,4,1,48,17,14,2,1
local,0,10,1,0,0,-2,0,0,0,18,8,1,53,18,4,2,1
local,0,3,0,0,0,85,0,0,1,21,7,1,25,27,29,0,1
local,0,1,1,2,0,66,0,0,0,6,7,1,46,43,20,0,1
local,0,0,1,2,0,-8,0,0,1,27,8,1,46,68,14,2,1
local,0,9,1,0,0,35,0,0,1,13,2,0,17,51,1,2,1
local,0,4,0,2,0,6,0,0,0,24,2,1,14,37,25,2,1
local,0,6,0,1,0,89,0,0,1,22,4,1,31,25,42,2,1
local,0,5,0,1,0,71,0,0,1,15,3,1,7,34,31,0,1
local,0,8,0,2,0,16,0,0,1,17,0,1,42,65,51,2,1
local,0,7,0,2,0,96,0,0,1,2,8,1,52,57,22,1,1
local,0,6,1,0,0,12,0,0,1,19,7,1,55,54,38,0,1
local,0,7,0,1,0,21,0,0,1,14,6,1,3,50,34,2,1
local,0,8,1,2,0,28,0,0,1,30,6,1,62,39,28,2,1
local,0,0,0,1,0,45,0,0,1,18,4,1,38,83,42,2,1
local,0,4,0,1,0,96,0,0,1,29,6,4,36,7,3,1,1
local,0,0,1,0,0,68,0,0,1,25,8,1,26,38,38,0,1
local,0,7,1,0,0,52,0,0,0,26,9,1,57,46,30,2,1
local,0,2,0,0,0,35,0,0,1,30,5,1,31,23,33,2,1
local,0,5,0,0,0,52,0,0,1,10,8,1,27,66,2,1,1
local,0,5,1,2,0,24,0,0,1,29,8,1,58,71,36,2,1
local,0,5,1,1,0,55,0,0,1,19,6,1,36,77,46,2,1
local,0,4,0,1,0,16,0,0,1,27,4,1,55,81,11,0,1
local,0,7,1,0,0,48,0,0,0,12,8,1,40,46,56,2,1
local,0,10,0,2,0,37,0,0,1,18,5,1,5,17,13,2,1
local,0,8,0,0,0,6,0,0,0,14,5,0,6,39,19,2,1
local,0,0,0,0,0,94,0,0,0,20,0,1,13,32,47,2,1
local,0,3,0,0,0,81,0,0,1,26,3,1,25,55,39,0,1
local,0,2,1,0,0,21,0,0,1,20,2,1,54,62,11,0,1
local,0,9,0,0,0,11,0,0,1,11,9,2,22,45,4,1,1
local,0,7,0,0,0,36,0,0,1,17,8,1,47,83,41,0,1
local,0,6,0,1,0,74,0,0,1,29,5,1,35,45,10,1,1
local,0,3,1,1,0,22,0,0,1,26,0,1,6,24,44,2,1
local,0,10,0,2,0,0,0,0,1,14,1,1,40,57,47,2,1
local,0,8,1,1,0,55,0,0,1,18,7,1,51,42,32,0,1
local,0,3,0,1,0,43,0,0,0,22,2,1,39,25,42,2,1
local,0,5,1,1,0,79,0,0,0,5,9,4,12,41,13,2,1
local,0,9,1,0,0,49,0,0,1,16,6,1,57,74,46,0,1
local,0,0,0,0,0,86,0,0,1,20,6,1,49,32,20,2,1
local,0,5,0,2,0,44,0,0,1,27,7,1,61,39,49,2,1
local,0,9,1,0,0,93,0,0,1,1,3,1,23,38,43,1,1
local,0,6,0,0,0,92,0,0,1,7,9,1,13,52,46,2,1
local,0,7,0,2,0,100,0,0,1,1,7,1,33,74,24,2,1
local,0,4,0,2,0,4,0,0,1,26,3,4,39,47,4,0,1
local,0,6,1,2,0,63,0,0,1,21,7,1,45,53,39,0,1
local,0,3,1,0,0,2,0,0,1,19,2,1,41,63,6,1,1
local,0,10,0,1,0,36,0,0,0,24,5,1,39,16,16,2,1
local,0,6,1,2,0,27,0,0,1,26,8,1,8,52,55,0,1
local,0,10,1,0,0,19,0,0,1,24,6,1,4,49,40,2,1
local,0,10,1,1,0,30,0,0,1,15,1,3,31,83,22,2,1
local,0,4,0,0,0,47,0,0,1,27,5,1,8,62,34,2,1
local,0,7,1,2,0,50,0,0,0,14,9,1,32,83,51,2,1
local,0,3,1,0,0,63,0,0,1,15,9,1,59,29,4,1,1
local,0,7,1,2,0,57,0,0,1,30,4,1,17,82,55,2,1
local,0,5,0,2,0,24,0,0,1,24,1,1,51,28,11,2,1
local,0,10,1,2,0,70,0,0,1,22,5,1,29,79,12,1,1
local,0,10,0,1,0,50,0,0,0,3,0,0,11,-1,19,2,1
local,0,10,0,2,0,40,0,0,0,19,6,1,33,45,31,2,1
local,0,6,0,0,0,54,0,0,1,21,6,1,27,74,55,0,1
local,0,5,0,2,0,8,0,0,1,24,7,1,25,82,21,0,1
local,0,7,1,0,0,-4,0,0,1,18,6,1,61,41,50,2,1
local,0,4,1,1,0,81,0,0,1,19,5,1,9,52,41,1,1
local,0,5,1,1,0,68,0,0,1,26,1,1,41,38,36,1,1
local,0,0,0,1,0,60,0,0,0,12,1,35,48,79,36,2,1
local,0,3,1,0,0,43,0,0,1,30,9,1,42,39,43,2,1
local,0,3,1,0,0,63,0,0,1,2,6,1,8,78,45,1,1
local,0,2,1,0,0,62,0,0,1,25,8,1,54,51,50,0,1
local,0,3,1,2,0,8,0,0,1,29,1,1,33,43,36,0,1
local,0,3,0,1,0,13,0,0,0,30,5,1,50,55,31,2,1
local,0,6,1,2,0,23,0,0,1,19,7,1,8,69,54,0,1
local,0,10,1,0,0,19,0,0,0,20,2,1,9,0,42,2,1
local,0,8,1,1,0,22,0,0,1,24,8,1,55,84,12,2,1
local,0,2,0,1,0,81,0,0,1,9,8,1,48,63,13,0,1
local,0,10,0,1,0,87,0,0,1,27,4,1,15,81,55,1,1
local,0,7,0,0,0,68,0,0,0,18,5,0,3,56,15,2,1
local,0,2,1,1,0,101,0,0,1,22,3,1,12,18,34,2,1
local,0,7,0,2,0,36,0,0,1,23,3,1,10,60,4,2,1
local,0,7,0,1,0,39,0,0,0,13,8,0,4,41,13,2,1
local,0,8,1,0,0,4,0,0,0,17,6,1,29,83,33,2,1
local,0,10,0,2,0,59,0,0,1,4,3,1,9,45,27,2,1
local,0,1,1,0,0,74,0,0,0,26,1,0,28,-1,13,0,1
local,0,10,0,0,0,15,0,0,1,18,5,1,5,77,15,2,1
local,0,6,0,2,0,93,0,0,1,21,4,0,39,56,50,2,1
local,0,2,0,0,0,13,0,0,1,29,8,1,28,75,36,2,1
local,0,6,0,1,0,92,0,0,1,4,7,1,35,30,13,1,1
local,0,5,0,0,0,12,0,0,1,25,8,1,33,24,24,0,1
local,0,0,0,0,0,64,0,0,1,22,4,1,30,34,56,2,1
local,0,9,0,0,0,48,0,0,1,16,2,1,9,33,27,0,1
local,0,3,1,2,0,40,0,0,0,12,0,1,38,20,10,2,1
local,0,5,0,2,0,84,0,0,0,28,3,1,40,61,27,2,1
local,0,10,0,1,0,101,0,0,1,21,4,1,12,46,27,0,1
local,0,1,0,1,0,60,0,0,1,1,4,1,41,46,43,0,1
local,0,3,0,1,0,52,0,0,0,8,6,2,24,77,56,2,1
local,0,9,0,2,0,56,0,0,1,22,2,1,12,51,55,2,1
local,0,2,0,1,0,18,0,0,0,15,4,0,32,53,52,2,1
local,0,10,1,1,0,57,0,0,0,10,2,0,1,-1,19,2,1
local,0,3,0,1,0,31,0,0,1,18,0,1,48,38,2,1,1
local,0,7,1,2,0,82,0,0,0,29,0,1,4,62,34,2,1
local,0,8,0,0,0,77,0,0,1,19,7,1,5,73,31,1,1
local,0,5,1,1,0,73,0,0,1,26,5,1,25,43,56,2,1
local,0,3,0,2,0,88,0,0,1,30,9,4,50,-1,42,2,1
local,0,7,1,0,0,36,0,0,1,16,6,1,21,84,11,2,1
local,0,1,1,0,0,60,0,0,0,2,2,4,17,34,45,2,1
local,0,0,1,0,0,83,0,0,1,10,7,1,33,75,42,1,1
local,0,10,1,0,0,72,0,0,0,23,3,0,58,9,5,0,1
local,0,8,1,1,0,87,0,0,0,23,2,1,39,38,2,2,1
local,0,4,0,0,0,43,0,0,1,26,3,1,24,57,38,2,1
local,0,5,0,0,0,29,0,0,1,29,4,1,28,61,55,0,1
local,0,7,1,1,0,89,0,0,1,24,8,1,56,17,39,1,1
local,0,2,0,1,0,89,0,0,1,21,7,1,61,67,52,0,1
local,0,6,0,0,0,65,0,0,1,22,5,1,9,39,6,2,1
local,0,2,1,0,0,21,0,0,0,20,2,1,12,62,11,0,1
local,0,1,1,0,0,75,0,0,1,19,6,1,48,17,27,2,1
local,0,9,0,2,0,18,0,0,1,18,7,1,44,63,50,2,1
local,0,1,1,2,0,-9,0,0,1,2,0,3,18,19,2,0,1
local,0,8,0,2,0,33,0,0,1,13,4,1,30,13,7,2,1
local,0,7,1,2,0,23,0,0,1,13,5,1,16,74,3,2,1
local,0,5,0,1,0,81,0,0,1,26,7,1,24,67,21,1,1
local,0,9,0,2,0,41,0,0,0,20,3,1,59,70,20,2,1
local,0,8,0,2,0,70,0,0,1,2,3,1,53,27,33,2,1
local,0,6,1,1,0,92,0,0,1,20,4,1,42,59,16,2,1
local,0,10,0,1,0,44,0,0,1,15,2,1,57,86,16,2,1
local,0,1,0,0,0,98,0,0,1,11,8,1,40,37,9,0,1
local,0,9,0,0,0,40,0,0,1,29,5,1,21,39,44,0,1
local,0,6,1,1,0,91,0,0,1,22,2,1,41,43,46,2,1
local,0,10,0,0,0,53,0,0,0,12,2,1,21,68,30,2,1
local,0,3,0,1,0,36,0,0,1,10,3,1,41,25,36,0,1
local,0,7,0,2,0,60,0,0,1,28,3,1,24,50,22,0,1
local,0,1,1,1,0,83,0,0,0,6,1,1,62,16,4,0,1
local,0,3,1,0,0,-2,0,0,1,30,3,0,11,39,57,2,1
local,0,4,1,0,0,65,0,0,1,26,2,0,26,60,45,2,1
local,0,7,1,0,0,15,0,0,0,8,0,1,22,37,4,2,1
local,0,10,0,1,0,20,0,0,0,22,6,1,48,60,27,2,1
local,0,7,1,0,0,-2,0,0,1,20,5,1,44,58,20,2,1
local,0,9,0,0,0,21,0,0,1,9,4,1,9,33,3,2,1
local,0,6,0,1,0,100,0,0,1,15,8,1,52,75,34,0,1
local,0,6,0,0,0,94,0,0,1,16,8,0,55,79,9,2,1
local,0,0,1,2,0,22,0,0,1,23,2,1,34,79,23,2,1
local,0,5,0,1,0,25,0,0,1,23,0,0,20,73,2,2,1
local,0,8,1,0,0,-4,0,0,1,16,4,1,57,83,20,2,1
local,0,4,1,2,0,10,0,0,1,13,5,1,10,20,4,0,1
local,0,6,0,2,0,36,0,0,0,13,7,4,40,-1,43,0,1
local,0,8,1,2,0,32,0,0,1,19,3,1,48,65,10,2,1
local,0,8,1,0,0,24,0,0,1,24,6,1,52,38,28,0,1
local,0,10,1,2,0,11,0,0,1,5,6,1,11,56,16,2,1
local,0,3,1,1,0,78,0,0,0,17,9,0,37,33,36,1,1
local,0,8,1,0,0,5,0,0,1,19,2,1,54,70,46,2,1
local,0,0,1,1,0,70,0,0,0,22,5,1,7,10,42,0,1
local,0,7,0,1,0,90,0,0,1,3,3,1,47,13,35,1,1
local,0,7,1,0,0,44,0,0,1,9,0,43,33,75,28,2,1
local,0,3,1,1,0,-1,0,0,1,21,9,4,54,0,52,2,1
local,0,8,1,1,0,-6,0,0,1,15,6,1,54,27,57,2,1
local,0,6,0,1,0,99,0,0,0,27,9,1,28,56,27,2,1
local,0,7,1,2,0,89,0,0,1,2,8,1,38,30,41,2,1
local,0,0,1,1,0,-7,0,0,1,26,2,1,17,60,20,0,1
local,0,6,1,2,0,86,0,0,1,22,5,1,24,81,31,1,1
local,0,8,0,0,0,18,0,0,0,2,2,1,17,43,21,2,1
local,0,7,1,0,0,38,0,0,1,26,6,1,48,64,43,0,1
local,0,3,1,2,0,43,0,0,1,12,8,1,45,78,30,1,1
local,0,3,1,2,0,-4,0,0,0,15,2,4,39,8,54,0,1
local,0,0,0,0,0,81,0,0,1,5,5,1,23,72,22,0,1
local,0,3,1,2,0,92,0,0,1,20,8,1,48,55,4,2,1
local,0,9,1,2,0,63,0,0,1,2,3,1,8,78,29,1,1
local,0,7,1,1,0,65,0,0,0,9,0,9,30,20,27,2,1
local,0,6,1,0,0,28,0,0,1,22,0,1,41,47,45,2,1
local,0,9,1,0,0,89,0,0,1,11,5,1,35,41,39,0,1
local,0,9,1,1,0,97,0,0,1,5,4,1,11,11,8,2,1
local,0,8,1,1,0,76,0,0,1,25,4,1,60,79,56,1,1
local,0,4,0,0,0,26,0,0,0,14,7,1,42,58,7,2,1
local,0,0,0,1,0,52,0,0,1,20,8,1,62,66,2,1,1
local,0,0,1,1,0,99,0,0,0,1,2,4,48,-1,13,0,1
local,0,10,0,2,0,70,0,0,1,27,5,2,23,19,12,1,1
local,0,0,1,1,0,80,0,0,0,9,0,25,53,20,27,2,1
local,0,5,1,2,0,87,0,0,0,28,0,1,32,37,32,2,1
local,0,1,1,1,0,40,0,0,0,24,9,1,46,62,21,0,1
local,0,5,1,1,0,79,0,0,1,23,7,1,28,77,56,2,1
global,0,11,2,2,1,80,1,1,2,23,11,44,45,46,44,2,1
local,0,0,0,2,0,71,0,0,1,19,3,1,47,26,17,0,1
local,0,3,0,2,0,90,0,0,1,23,5,1,34,35,51,1,1
local,0,5,0,2,0,76,0,0,1,13,5,1,49,26,10,2,1
local,0,10,0,0,0,60,0,0,1,1,8,1,58,77,34,2,1
local,0,10,1,0,0,75,0,0,0,6,2,1,17,49,34,2,1
local,0,6,0,0,0,48,0,0,1,16,2,1,29,33,9,2,1
local,0,3,0,2,0,24,0,0,1,30,2,0,12,17,42,2,1
local,0,5,1,0,0,-3,0,0,1,21,5,1,32,17,16,2,1
local,0,4,0,0,0,81,0,0,0,3,9,1,40,66,40,2,1
local,0,10,1,0,0,54,0,0,0,3,2,0,7,-1,19,2,1
local,0,6,0,2,0,30,0,0,1,15,2,1,54,69,39,2,1
local,0,7,0,0,0,5,0,0,0,28,0,1,38,18,10,2,1
local,0,8,1,0,0,12,0,0,1,26,6,1,52,53,22,2,1
local,0,7,0,1,0,71,0,0,1,26,0,0,28,29,37,2,1
local,0,3,1,1,0,68,0,0,1,21,1,0,54,24,48,0,1
local,0,8,1,1,0,0,0,0,1,21,4,44,33,54,5,1,1
local,0,8,1,1,0,78,0,0,1,12,8,1,60,56,31,2,1
local,0,4,1,1,0,55,0,0,1,6,7,1,60,26,18,2,1
local,0,10,1,1,0,35,0,0,1,14,7,1,42,86,54,2,1
local,0,2,1,0,0,24,0,0,1,21,7,1,18,53,33,2,1
local,0,7,1,1,0,50,0,0,1,18,6,1,50,33,1,1,1
local,0,10,1,0,0,42,0,0,0,13,5,0,1,-1,19,2,1
local,0,0,0,0,0,44,0,0,0,27,0,1,48,86,15,2,1
local,0,9,0,0,0,14,0,0,0,9,2,1,42,82,27,2,1
local,0,6,0,1,0,72,0,0,1,14,6,1,23,60,16,1,1
local,0,6,0,2,0,90,0,0,1,26,4,1,27,36,44,0,1
local,0,8,1,2,0,70,0,0,1,9,7,1,2,2,3,2,1
local,0,3,1,1,0,14,0,0,0,19,7,1,17,28,43,2,1
local,0,8,1,1,0,62,0,0,1,10,4,1,41,13,17,0,1
local,0,2,1,2,0,59,0,0,1,2,5,2,20,63,13,2,1
local,0,1,0,2,0,18,0,0,1,18,5,1,5,54,26,1,1
local,0,2,0,0,0,15,0,0,0,22,5,1,55,2,50,2,1
local,0,2,0,2,0,15,0,0,1,13,6,1,55,60,42,2,1
local,0,5,0,0,0,48,0,0,1,16,1,1,29,33,9,1,1
local,0,5,0,0,0,37,0,0,1,26,0,0,21,31,23,2,1
local,0,4,0,0,0,35,0,0,1,5,8,1,12,23,42,2,1
local,0,7,1,2,0,81,0,0,1,12,8,1,26,28,32,2,1
local,0,10,0,0,0,37,0,0,1,23,3,1,48,4,3,0,1
local,0,10,0,0,0,39,0,0,1,23,2,1,59,79,23,2,1
local,0,4,0,2,0,11,0,0,1,6,5,1,11,65,7,2,1
local,0,5,1,2,0,54,0,0,1,20,5,1,57,27,36,2,1
local,0,0,0,1,0,66,0,0,1,18,3,1,52,68,16,2,1
local,0,9,1,2,0,81,0,0,1,21,5,1,54,57,51,0,1
local,0,6,1,2,0,89,0,0,0,20,1,0,50,58,21,2,1
local,0,4,0,0,0,53,0,0,1,24,3,1,32,66,17,1,1
local,0,2,1,0,0,50,0,0,1,21,3,1,10,20,4,0,1
local,0,5,0,1,0,68,0,0,1,29,3,1,12,82,48,0,1
local,0,0,1,0,0,20,0,0,1,30,4,1,8,68,2,1,1
local,0,5,0,1,0,85,0,0,0,12,3,2,49,62,32,1,1
local,0,10,0,1,0,31,0,0,1,26,3,1,27,76,36,0,1
local,0,1,0,1,0,61,0,0,0,23,2,0,51,39,56,2,1
local,0,8,0,0,0,47,0,0,1,14,8,0,6,39,19,2,1
local,0,8,1,0,0,60,0,0,0,18,1,1,40,50,32,2,1
local,0,6,0,1,0,35,0,0,1,3,3,1,44,73,31,1,1
local,0,0,1,0,0,87,0,0,1,1,4,1,4,40,31,1,1
local,0,8,0,1,0,11,0,0,0,8,9,1,41,73,30,2,1
local,0,2,0,2,0,78,0,0,1,29,7,1,18,30,39,0,1
local,0,6,1,0,0,67,0,0,1,29,6,1,50,20,41,0,1
local,0,1,0,0,0,56,0,0,0,19,4,0,47,5,53,2,1
local,0,10,1,1,0,28,0,0,0,12,3,0,38,71,11,2,1
local,0,7,0,2,0,49,0,0,1,16,4,1,61,12,15,1,1
local,0,6,1,2,0,86,0,0,0,29,0,0,58,37,38,2,1
local,0,6,1,2,0,86,0,0,1,19,6,1,34,2,28,0,1
local,0,3,1,0,0,15,0,0,1,1,9,0,44,65,35,2,1
local,0,8,1,1,0,9,0,0,1,22,0,1,41,47,54,2,1
local,0,0,0,2,0,95,0,0,0,27,2,1,45,35,54,0,1
local,0,9,0,2,0,90,0,0,1,27,2,0,24,84,57,2,1
local,0,9,1,1,0,-6,0,0,1,16,1,1,27,66,36,0,1
local,0,9,1,2,0,60,0,0,1,13,2,0,39,70,32,2,1
local,0,4,0,0,0,76,0,0,0,23,4,4,7,7,14,2,1
local,0,7,1,1,0,29,0,0,0,19,4,0,28,83,52,2,1
local,0,8,0,1,0,30,0,0,0,12,5,0,18,86,50,2,1
local,0,5,1,0,0,44,0,0,0,6,5,1,1,55,16,2,1
local,0,7,1,2,0,96,0,0,0,23,8,1,24,37,47,2,1
local,0,0,1,1,0,56,0,0,1,13,4,1,1,49,29,2,1
local,0,1,1,1,0,27,0,0,1,23,3,1,17,37,4,2,1
local,0,1,1,1,0,59,0,0,1,20,6,1,48,53,7,0,1
local,0,8,1,0,0,88,0,0,1,13,8,0,21,33,9,2,1
local,0,5,0,0,0,69,0,0,0,26,4,1,5,64,39,2,1
local,0,3,1,2,0,-1,0,0,0,9,6,4,39,8,54,0,1
local,0,8,1,1,0,45,0,0,0,30,3,1,44,82,49,2,1
local,0,10,0,0,0,88,0,0,0,25,3,1,14,77,0,2,1
local,0,8,0,2,0,49,0,0,1,16,2,1,25,38,1,0,1
local,0,3,1,2,0,77,0,0,0,17,5,0,51,40,19,2,1
local,0,8,0,2,0,86,0,0,1,6,3,1,29,79,23,2,1
local,0,2,1,2,0,52,0,0,1,24,6,1,2,54,13,2,1
local,0,2,0,1,0,36,0,0,0,23,9,1,52,74,18,0,1
local,0,1,1,1,0,41,0,0,1,10,3,1,48,76,10,2,1
local,0,6,1,2,0,44,0,0,0,24,5,1,58,52,13,2,1
local,0,7,0,2,0,59,0,0,1,11,4,1,60,64,27,2,1
local,0,3,0,0,0,44,0,0,1,3,5,1,25,29,20,2,1
local,0,10,1,1,0,67,0,0,1,16,8,1,10,69,45,2,1
local,0,5,1,0,0,55,0,0,1,16,8,1,29,7,40,0,1
local,0,7,1,1,0,40,0,0,1,14,7,0,47,77,27,2,1
local,0,1,0,2,0,17,0,0,1,13,7,1,59,50,17,0,1
local,0,4,1,2,0,51,0,0,1,23,8,1,29,73,44,2,1
local,0,5,0,1,0,40,0,0,1,8,3,0,47,43,27,2,1
local,0,2,1,0,0,76,0,0,0,9,0,4,55,60,9,1,1
local,0,5,1,2,0,98,0,0,0,10,5,0,57,2,19,2,1
local,0,9,0,2,0,90,0,0,1,17,8,1,57,77,34,2,1
local,0,4,0,2,0,49,0,0,0,17,1,1,21,44,37,0,1
local,0,3,0,1,0,78,0,0,0,3,4,1,46,64,8,2,1
local,0,7,0,0,0,52,0,0,0,14,9,1,8,10,51,2,1
local,0,3,1,0,0,-2,0,0,1,30,4,1,40,18,36,1,1
local,0,6,1,0,0,59,0,0,1,18,8,0,22,82,5,2,1
local,0,3,1,1,0,93,0,0,1,7,8,1,32,13,47,0,1
local,0,2,0,0,0,11,0,0,0,27,0,1,22,26,4,2,1
local,0,1,0,1,0,24,0,0,1,21,7,1,18,53,14,2,1
local,0,5,0,2,0,71,0,0,1,27,2,3,49,17,29,2,1
local,0,4,1,1,0,15,0,0,0,19,4,1,12,55,7,2,1
local,0,3,0,1,0,54,0,0,0,26,5,1,46,38,8,2,1
local,0,1,0,1,0,52,0,0,1,14,7,1,46,78,56,2,1
local,0,3,1,1,0,58,0,0,1,20,2,1,15,70,56,2,1
local,0,2,0,0,0,31,0,0,1,28,0,1,52,65,3,0,1
local,0,5,1,0,0,82,0,0,1,16,7,1,8,43,36,2,1
local,0,7,1,0,0,78,0,0,1,22,5,1,22,66,29,0,1
local,0,10,0,0,0,44,0,0,0,13,3,1,27,5,9,1,1
local,0,2,0,1,0,23,0,0,0,3,6,1,36,74,3,0,1
local,0,6,1,1,0,95,0,0,1,3,4,1,48,21,22,2,1
local,0,0,1,0,0,98,0,0,1,5,8,1,22,28,57,2,1
local,0,9,1,2,0,88,0,0,1,13,2,0,39,70,32,2,1
local,0,1,0,0,0,63,0,0,0,22,5,1,40,2,5,1,1
local,0,10,0,2,0,60,0,0,0,8,9,3,12,31,45,2,1
local,0,9,1,1,0,91,0,0,1,5,5,1,17,59,22,0,1
local,0,5,0,0,0,97,0,0,1,24,5,1,59,29,44,1,1
local,0,0,0,0,0,19,0,0,1,14,8,1,4,73,31,0,1
local,0,7,1,0,0,44,0,0,1,7,5,1,57,83,20,1,1
local,0,1,1,0,0,4,0,0,1,5,1,4,5,8,4,0,1
local,0,9,0,1,0,64,0,0,1,19,3,1,31,19,4,2,1
local,0,9,0,1,0,32,0,0,1,3,9,1,35,52,45,2,1
local,0,0,1,0,0,53,0,0,1,7,6,1,5,38,4,1,1
local,0,9,1,0,0,4,0,0,1,15,9,0,34,7,3,0,1
local,0,5,1,0,0,44,0,0,1,20,4,1,14,52,6,1,1
local,0,10,0,1,0,0,0,0,0,1,3,0,30,-1,19,2,1
local,0,4,0,1,0,33,0,0,1,19,6,1,2,13,22,2,1
local,0,7,0,2,0,67,0,0,0,4,8,1,52,51,34,2,1
local,0,6,0,1,0,96,0,0,0,6,8,4,26,64,11,0,1
local,0,4,0,1,0,11,0,0,1,21,6,0,54,24,49,0,1
local,0,9,1,2,0,53,0,0,1,8,6,1,59,38,15,2,1
local,0,7,1,0,0,95,0,0,1,26,3,1,53,72,22,2,1
local,0,0,1,1,0,11,0,0,1,29,5,1,34,52,13,1,1
local,0,0,0,1,0,63,0,0,1,29,2,1,52,53,5,2,1
local,0,2,0,1,0,96,0,0,1,12,6,1,62,39,52,2,1
local,0,5,0,2,0,54,0,0,1,15,7,1,61,39,51,2,1
local,0,2,1,2,0,-9,0,0,0,21,4,1,48,35,4,0,1
local,0,3,0,1,0,64,0,0,1,25,3,1,55,26,4,2,1
local,0,9,0,1,0,56,0,0,0,16,4,0,23,5,40,1,1
local,0,2,0,2,0,59,0,0,1,26,6,1,2,47,14,0,1
local,0,8,0,0,0,95,0,0,0,29,5,3,33,33,43,2,1
local,0,1,1,2,0,100,0,0,1,13,5,1,39,26,17,2,1
local,0,10,1,1,0,60,0,0,1,30,8,4,30,80,13,0,1
local,0,6,1,2,0,66,0,0,1,15,1,0,3,69,2,2,1
local,0,9,0,0,0,12,0,0,0,29,7,1,29,38,10,2,1
local,0,6,1,0,0,44,0,0,1,19,6,1,24,67,16,1,1
local,0,5,0,1,0,77,0,0,1,7,5,1,51,22,56,2,1
local,0,7,1,1,0,87,0,0,1,30,8,1,43,38,10,0,1
local,0,7,1,0,0,27,0,0,0,7,3,1,13,69,43,2,1
local,0,1,0,0,0,11,0,0,0,15,5,0,49,22,52,2,1
local,0,10,1,0,0,59,0,0,1,9,6,1,59,40,1,2,1
local,0,9,1,1,0,52,0,0,1,22,2,1,5,46,31,2,1
local,0,3,0,1,0,63,0,0,1,30,8,1,31,81,10,2,1
local,0,9,1,0,0,-1,0,0,1,27,7,1,58,30,11,0,1
local,0,4,0,0,0,97,0,0,0,20,1,1,9,0,42,2,1
local,0,0,0,2,0,90,0,0,0,14,8,1,23,69,2,0,1
local,0,8,1,0,0,43,0,0,0,17,0,1,8,36,10,2,1
local,0,1,1,0,0,37,0,0,1,6,3,1,48,71,8,2,1
