Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
local,2,6,37,10,4,5,4,1,0,7,35,83,26,1
local,6,2,21,0,4,1,4,0,0,7,18,48,12,1
local,2,3,36,11,1,0,1,1,0,7,30,48,20,1
local,4,6,28,5,3,3,2,3,0,7,14,51,28,1
local,8,5,38,12,5,0,1,1,0,7,17,54,18,1
local,7,5,29,1,2,2,2,2,0,7,37,91,5,1
local,4,6,29,4,1,5,1,2,0,7,6,60,17,1
local,6,1,22,0,1,1,3,3,0,7,12,77,23,1
local,6,1,27,12,2,5,1,3,0,7,11,12,14,1
local,3,0,26,14,4,4,3,2,0,7,3,54,7,1
local,7,5,35,6,2,1,4,0,0,7,17,76,10,1
local,4,3,28,8,4,2,2,0,0,7,2,41,6,1
local,8,6,21,3,4,1,4,0,0,7,4,89,1,1
local,4,4,37,7,2,4,0,0,0,7,37,34,22,1
local,6,4,28,9,2,2,0,0,0,7,1,27,5,1
local,4,3,20,9,3,5,1,3,0,7,38,39,12,1
local,7,2,25,8,3,4,4,2,0,7,34,77,0,1
local,2,2,27,1,3,0,4,2,0,7,16,21,34,1
local,3,3,33,10,2,3,2,0,0,7,35,35,20,1
local,8,1,35,5,4,2,4,2,0,7,38,26,22,1
local,3,0,18,14,2,3,4,1,0,7,10,36,3,1
local,8,4,37,1,3,0,1,2,0,7,0,52,31,1
local,6,2,15,11,5,1,0,3,0,7,22,20,21,1
local,6,5,28,4,4,3,3,1,0,7,18,48,31,1
local,8,3,35,10,3,0,4,1,0,7,1,94,30,1
local,8,4,18,2,1,1,2,3,0,7,27,34,17,1
local,7,0,36,9,1,1,0,2,0,7,10,45,3,1
local,5,4,18,0,2,1,0,0,0,7,12,10,5,1
local,8,3,28,11,1,1,0,0,0,7,33,94,27,1
local,7,0,25,6,1,2,2,2,0,7,11,64,0,1
local,6,2,31,5,2,4,1,1,0,7,28,18,22,1
local,3,4,34,12,1,5,1,1,0,7,10,55,24,1
local,6,2,37,6,3,3,2,2,0,7,2,69,8,1
local,6,5,23,14,2,2,4,2,0,7,0,70,20,1
local,8,2,35,4,2,5,3,0,0,7,24,8,3,1
local,4,2,34,3,4,3,0,0,0,7,17,62,6,1
local,8,5,23,11,4,1,1,2,0,7,37,58,27,1
local,7,6,30,3,3,3,3,1,0,7,5,63,12,1
local,2,2,16,9,3,0,1,1,0,7,7,52,9,1
local,4,0,34,10,1,5,1,1,0,7,21,24,25,1
local,8,1,26,8,5,1,4,0,0,7,5,78,9,1
local,8,6,31,10,2,5,4,1,0,7,25,49,27,1
local,4,5,16,4,5,5,2,3,0,7,22,7,37,1
local,5,1,31,4,4,5,0,3,0,7,17,32,24,1
local,5,6,35,6,3,5,3,3,0,7,25,40,6,1
local,4,4,29,8,2,2,0,2,0,7,24,86,30,1
local,2,2,22,5,4,5,0,3,0,7,20,2,26,1
local,4,1,22,13,3,5,3,2,0,7,7,65,3,1
local,4,0,22,12,4,4,1,3,0,7,20,13,15,1
local,8,0,23,6,2,4,0,3,0,7,3,57,25,1
local,4,2,15,7,5,4,3,0,0,7,7,33,35,1
local,4,4,27,14,1,3,0,1,0,7,25,67,15,1
local,4,3,34,14,2,4,1,1,0,7,24,3,32,1
local,6,3,38,12,2,0,3,2,0,7,24,28,16,1
local,3,1,36,0,3,5,4,0,0,7,36,48,15,1
local,8,2,33,2,3,3,0,1,0,7,37,28,12,1
local,3,2,33,12,2,5,1,3,0,7,21,36,15,1
local,3,6,37,13,5,4,2,0,0,7,38,26,1,1
local,7,1,33,0,2,4,3,2,0,7,3,41,25,1
local,8,5,25,1,5,5,4,0,0,7,35,84,9,1
local,2,0,33,1,5,0,0,1,0,7,18,36,17,1
local,8,3,16,8,2,4,4,1,0,7,9,84,22,1
local,3,6,26,4,1,5,1,1,0,7,6,45,12,1
local,2,6,34,8,1,5,1,2,0,7,25,45,30,1
local,4,6,34,0,3,1,4,0,0,7,18,47,32,1
local,5,3,25,7,3,0,2,3,0,7,25,97,9,1
local,2,2,25,10,3,0,4,1,0,7,8,94,3,1
local,3,5,16,4,1,1,2,0,0,7,1,52,29,1
local,5,2,33,10,3,5,2,0,0,7,12,19,34,1
local,8,4,34,11,1,5,4,2,0,7,10,58,6,1
local,7,2,24,9,5,4,0,2,0,7,23,7,2,1
local,4,0,37,8,5,1,3,1,0,7,14,78,22,1
local,2,1,23,4,2,0,1,0,0,7,2,52,3,1
local,2,3,20,11,1,0,3,0,0,7,5,55,12,1
local,2,5,23,2,4,0,0,1,0,7,0,81,35,1
local,8,0,16,8,1,0,1,3,0,7,11,28,30,1
local,5,3,34,8,4,2,1,1,0,7,0,45,21,1
local,5,6,21,4,4,3,4,2,0,7,3,35,38,1
local,7,4,27,4,2,3,0,0,0,7,3,69,1,1
local,2,5,37,0,5,3,0,2,0,7,35,56,34,1
local,4,6,22,3,3,0,3,2,0,7,27,53,11,1
local,4,5,37,10,5,5,1,1,0,7,26,80,35,1
local,3,6,24,4,4,5,4,0,0,7,28,48,12,1
local,4,1,31,14,2,4,1,1,0,7,30,27,13,1
local,5,1,32,0,1,0,1,3,0,7,17,32,2,1
local,8,3,36,13,4,4,1,0,0,7,20,96,2,1
local,5,6,31,0,2,5,3,1,0,7,0,46,19,1
local,7,2,29,0,4,1,2,3,0,7,14,90,0,1
local,5,5,38,13,5,0,2,2,0,7,9,38,4,1
local,2,0,20,3,5,2,2,0,0,7,17,79,7,1
local,2,0,18,0,4,4,4,1,0,7,12,60,29,1
local,7,2,34,7,2,1,2,1,0,7,2,51,28,1
local,3,0,31,14,5,0,4,0,0,7,26,56,21,1
local,6,0,34,10,1,4,1,2,0,7,14,57,25,1
local,3,0,33,10,1,0,1,3,0,7,15,79,1,1
local,5,2,15,0,3,0,0,2,0,7,30,37,7,1
local,6,0,28,6,3,1,2,1,0,7,13,8,1,1
local,5,1,30,4,1,1,4,2,0,7,15,50,4,1
local,4,5,35,12,4,5,4,3,0,7,3,84,38,1
local,4,2,15,7,2,1,2,3,0,7,16,1,38,1
local,2,0,31,8,2,5,2,0,0,7,23,71,10,1
local,2,5,23,6,1,2,0,2,0,7,3,29,1,1
local,5,3,34,1,5,5,4,0,0,7,25,84,11,1
local,6,4,37,0,5,4,0,3,0,7,7,2,3,1
local,7,2,35,6,2,1,4,0,0,7,17,76,10,1
local,2,2,22,13,5,3,0,2,0,7,36,94,8,1
local,2,4,19,9,1,1,4,2,0,7,18,13,27,1
local,2,6,33,3,3,2,2,1,0,7,7,85,11,1
local,6,4,38,8,4,1,4,0,0,7,7,4,28,1
local,4,1,31,9,3,4,2,3,0,7,8,17,17,1
local,2,6,20,13,2,3,2,1,0,7,37,61,6,1
local,7,4,25,7,2,2,3,3,0,7,14,15,34,1
local,8,2,30,1,2,4,2,3,0,7,34,64,37,1
local,5,0,26,2,5,2,1,3,0,7,16,86,6,1
local,7,5,16,4,4,0,3,3,0,7,3,73,27,1
local,6,3,22,13,4,3,4,1,0,7,17,89,0,1
local,5,2,29,5,3,1,1,0,0,7,32,54,26,1
local,8,4,34,11,4,1,0,2,0,7,7,58,11,1
local,4,1,16,8,1,0,3,3,0,7,4,56,16,1
local,5,2,38,7,5,5,4,0,0,7,30,56,35,1
local,8,6,29,4,2,0,2,1,0,7,25,27,0,1
local,8,4,33,0,1,5,0,2,0,7,9,35,1,1
local,3,1,31,7,5,0,1,0,0,7,30,96,10,1
local,6,2,22,10,3,2,0,1,0,7,22,14,8,1
local,4,4,31,12,4,1,4,3,0,7,14,87,19,1
local,2,4,21,11,5,1,0,1,0,7,31,60,18,1
local,2,2,24,7,2,1,3,0,0,7,2,50,27,1
local,8,3,22,11,3,4,2,0,0,7,16,80,25,1
local,3,0,37,14,1,1,3,2,0,7,34,42,34,1
local,3,0,23,10,3,4,4,2,0,7,15,91,27,1
local,3,3,22,5,5,0,4,3,0,7,9,24,28,1
local,8,1,37,7,5,1,3,3,0,7,22,68,23,1
local,3,4,24,11,2,1,1,2,0,7,10,32,37,1
local,8,5,27,11,5,5,4,3,0,7,5,33,26,1
local,7,6,20,9,1,1,3,1,0,7,0,79,38,1
local,4,5,20,13,2,4,2,1,0,7,28,20,0,1
local,8,0,16,4,1,3,2,0,0,7,23,77,3,1
local,8,2,34,0,1,2,2,1,0,7,13,16,38,1
local,5,1,34,0,4,0,2,0,0,7,26,97,25,1
local,8,6,33,1,2,4,2,3,0,7,21,39,36,1
local,3,4,19,2,3,0,1,3,0,7,30,19,17,1
local,7,3,20,6,3,0,0,0,0,7,23,96,30,1
local,2,1,20,3,1,0,2,1,0,7,35,18,18,1
local,6,3,20,0,1,0,0,2,0,7,0,18,14,1
local,6,3,20,9,4,3,2,3,0,7,1,39,26,1
local,2,4,28,7,3,1,0,2,0,7,15,64,8,1
local,5,3,29,3,3,5,4,3,0,7,34,43,35,1
local,3,0,24,6,1,0,4,2,0,7,20,6,19,1
local,7,4,34,14,4,0,1,0,0,7,5,58,27,1
local,8,0,25,13,1,5,1,3,0,7,15,50,19,1
local,3,1,27,5,2,1,3,2,0,7,10,92,12,1
local,8,4,15,10,3,5,4,2,0,7,13,74,36,1
local,3,0,18,3,3,0,1,3,0,7,11,62,19,1
local,6,6,23,10,4,5,1,0,0,7,20,54,28,1
local,3,4,21,14,1,1,0,2,0,7,8,77,10,1
local,2,5,34,13,5,1,0,2,0,7,32,22,19,1
local,4,6,32,2,4,5,0,0,0,7,30,38,37,1
local,6,2,23,9,2,1,2,3,0,7,1,39,26,1
local,8,1,26,1,1,4,1,3,0,7,34,72,7,1
local,2,6,32,6,1,1,2,1,0,7,29,46,9,1
local,8,2,34,14,2,1,0,3,0,7,16,9,16,1
local,5,4,30,8,5,5,1,0,0,7,24,26,7,1
local,8,0,32,10,2,2,2,0,0,7,33,76,0,1
local,4,2,22,3,3,4,1,0,0,7,20,51,36,1
local,4,1,31,2,4,1,4,1,0,7,4,49,12,1
local,2,5,27,1,1,2,1,3,0,7,25,19,4,1
local,2,5,37,4,1,1,2,0,0,7,2,84,11,1
local,3,3,37,14,3,5,4,3,0,7,7,89,11,1
local,2,0,16,9,2,4,2,1,0,7,23,80,0,1
local,7,4,30,14,5,1,0,1,0,7,7,19,10,1
local,4,5,22,7,4,3,2,0,0,7,34,42,30,1
local,7,5,17,5,5,2,1,1,0,7,3,43,9,1
local,8,1,17,1,4,1,2,0,0,7,32,76,7,1
local,6,1,34,3,4,0,2,1,0,7,17,4,23,1
local,2,6,33,12,3,4,0,2,0,7,4,67,4,1
local,5,2,35,1,3,3,0,2,0,7,5,95,7,1
local,7,3,16,14,2,2,4,2,0,7,21,58,10,1
local,5,1,23,4,4,1,1,2,0,7,19,47,37,1
local,5,4,30,7,4,1,2,0,0,7,37,29,1,1
local,4,5,36,8,5,0,3,3,0,7,5,45,37,1
local,7,5,35,0,1,5,0,2,0,7,11,7,8,1
local,3,1,17,1,2,1,3,1,0,7,3,32,16,1
local,6,2,35,12,1,5,4,0,0,7,34,1,28,1
local,2,5,22,7,5,0,0,3,0,7,8,74,7,1
local,7,2,27,4,2,1,4,1,0,7,36,85,20,1
local,2,5,17,1,5,1,1,1,0,7,38,19,10,1
local,3,6,35,7,5,1,2,1,0,7,37,36,2,1
local,5,4,22,5,5,4,3,2,0,7,18,82,1,1
local,7,3,33,2,3,4,2,0,0,7,30,61,10,1
local,8,5,15,1,1,2,0,2,0,7,32,6,12,1
local,3,0,24,11,2,1,2,3,0,7,7,3,27,1
local,3,1,35,5,2,4,0,3,0,7,3,28,17,1
local,6,4,23,8,5,4,1,2,0,7,25,98,28,1
local,7,0,26,3,1,5,3,3,0,7,2,59,34,1
local,8,5,17,4,2,4,4,2,0,7,3,57,13,1
local,8,3,17,14,2,3,3,3,0,7,31,36,4,1
local,7,2,25,14,3,4,4,2,0,7,34,12,24,1
local,4,4,34,13,5,4,1,3,0,7,38,60,36,1
local,2,3,29,12,4,3,1,1,0,7,9,40,16,1
local,4,0,35,6,5,3,0,3,0,7,17,96,2,1
local,8,1,34,6,5,1,2,1,0,7,3,25,30,1
local,4,5,28,4,3,2,4,3,0,7,17,78,1,1
local,2,6,29,3,4,0,0,2,0,7,6,62,4,1
local,3,2,29,1,4,0,1,3,0,7,0,29,31,1
local,7,3,35,5,4,0,3,3,0,7,37,7,38,1
local,2,1,36,4,3,3,3,2,0,7,20,16,28,1
local,5,1,32,5,4,5,4,2,0,7,12,1,10,1
local,6,3,33,6,2,5,3,1,0,7,19,98,24,1
local,8,3,26,4,3,4,1,1,0,7,4,44,38,1
local,6,4,17,10,3,4,2,1,0,7,15,51,24,1
local,6,0,38,7,5,5,2,1,0,7,10,0,1,1
local,5,0,36,9,3,4,0,3,0,7,25,89,21,1
local,4,0,16,12,1,4,4,2,0,7,4,56,26,1
local,4,3,22,13,1,3,4,0,0,7,6,45,4,1
local,8,1,31,1,3,3,4,1,0,7,9,74,38,1
local,3,4,31,5,2,0,0,2,0,7,15,59,2,1
local,6,0,20,14,3,1,1,1,0,7,16,43,11,1
local,5,1,36,4,3,0,3,0,0,7,21,83,8,1
local,8,5,19,13,4,1,4,2,0,7,2,17,35,1
local,3,2,25,5,1,4,0,2,0,7,18,47,3,1
local,4,2,25,13,4,4,2,1,0,7,34,67,31,1
local,6,0,34,9,5,3,4,0,0,7,1,3,4,1
local,4,0,37,8,5,4,3,3,0,7,5,45,37,1
local,5,0,36,9,3,4,0,1,0,7,25,89,21,1
local,4,4,24,4,2,0,2,2,0,7,2,28,16,1
local,6,2,24,12,3,5,2,1,0,7,3,26,1,1
local,3,2,23,13,2,3,0,3,0,7,7,34,8,1
local,6,0,18,7,2,0,1,2,0,7,27,28,6,1
local,6,4,28,10,5,0,3,3,0,7,31,34,21,1
local,8,4,37,3,5,5,2,1,0,7,18,32,0,1
local,5,5,31,10,4,4,3,3,0,7,24,75,35,1
local,7,0,27,0,5,1,0,1,0,7,34,87,35,1
local,6,5,17,1,1,2,2,3,0,7,24,33,16,1
local,6,1,22,3,2,2,0,1,0,7,34,89,7,1
local,7,1,25,0,5,3,2,2,0,7,23,95,31,1
local,5,2,28,8,4,3,2,1,0,7,37,63,5,1
local,6,2,24,1,1,2,1,1,0,7,31,58,23,1
local,2,0,28,0,4,1,4,1,0,7,16,82,16,1
local,5,2,31,10,2,5,0,2,0,7,28,58,18,1
local,7,6,37,1,3,5,1,1,0,7,27,96,4,1
local,4,0,27,12,1,4,4,2,0,7,14,33,4,1
local,8,5,31,6,1,3,3,1,0,7,3,85,30,1
local,5,3,20,5,3,1,3,3,0,7,35,16,7,1
local,7,6,25,10,4,5,4,3,0,7,10,9,11,1
local,2,2,35,0,3,3,2,0,0,7,38,29,35,1
local,6,0,29,6,5,4,4,0,0,7,0,12,10,1
local,2,6,16,11,4,0,3,1,0,7,11,9,28,1
local,8,4,34,7,5,2,0,3,0,7,31,82,6,1
local,5,2,15,11,4,0,1,1,0,7,8,56,7,1
local,4,3,15,10,4,5,3,2,0,7,14,51,4,1
local,2,2,30,2,1,3,3,2,0,7,35,15,6,1
local,5,2,32,2,3,0,3,3,0,7,25,82,8,1
local,7,6,24,3,5,3,3,1,0,7,26,83,9,1
local,8,2,25,10,3,2,2,2,0,7,5,3,1,1
local,2,3,23,0,4,3,0,1,0,7,37,35,28,1
local,5,3,27,14,1,5,2,0,0,7,21,32,38,1
local,8,4,34,7,5,2,0,0,0,7,7,56,29,1
local,5,3,33,6,4,3,2,2,0,7,11,22,34,1
local,7,0,36,2,1,0,1,1,0,7,13,11,7,1
local,4,3,27,1,3,4,2,1,0,7,5,11,32,1
local,3,6,20,10,1,2,3,3,0,7,15,79,1,1
local,4,5,22,13,2,0,2,1,0,7,2,8,17,1
local,4,5,26,3,5,3,4,2,0,7,37,68,30,1
local,6,3,33,14,3,0,4,3,0,7,8,35,33,1
local,2,0,30,14,1,2,1,1,0,7,0,41,2,1
local,5,1,24,8,3,5,4,1,0,7,37,34,1,1
local,4,3,26,1,2,3,4,0,0,7,16,34,2,1
local,5,1,17,5,1,1,4,1,0,7,27,47,33,1
local,4,1,25,8,1,0,2,2,0,7,25,66,7,1
local,6,5,22,2,3,1,2,2,0,7,30,46,21,1
local,5,3,36,8,3,3,0,0,0,7,3,55,16,1
local,4,6,29,4,1,0,4,2,0,7,11,47,9,1
local,5,2,34,1,4,3,0,1,0,7,26,26,22,1
local,8,6,29,3,2,5,0,2,0,7,20,32,17,1
local,8,4,30,8,5,0,2,2,0,7,31,6,15,1
local,2,5,33,13,2,0,4,1,0,7,25,22,3,1
local,3,4,18,9,5,0,3,1,0,7,1,97,10,1
local,5,2,22,9,3,4,4,3,0,7,29,13,10,1
local,3,1,33,5,1,5,3,3,0,7,30,10,13,1
local,5,2,21,9,2,5,4,0,0,7,6,58,11,1
local,2,5,22,7,2,0,0,2,0,7,4,60,15,1
local,2,3,34,0,1,1,2,1,0,7,25,3,13,1
local,5,0,37,14,1,3,3,0,0,7,37,42,22,1
local,2,1,19,3,2,5,4,0,0,7,6,73,35,1
local,5,0,28,7,2,1,0,3,0,7,35,16,7,1
local,8,5,20,0,2,3,2,3,0,7,38,57,35,1
local,4,4,29,13,4,3,1,0,0,7,17,89,30,1
local,5,6,31,6,2,4,2,1,0,7,25,53,32,1
local,8,4,34,14,5,1,1,2,0,7,7,8,8,1
local,5,0,24,2,3,4,3,1,0,7,27,13,2,1
local,2,4,35,0,1,5,2,3,0,7,8,49,14,1
local,4,2,34,8,4,3,0,3,0,7,35,17,18,1
local,7,0,22,0,3,3,2,1,0,7,0,27,15,1
local,4,3,37,3,5,0,0,3,0,7,36,68,3,1
local,3,5,28,3,4,0,3,1,0,7,17,66,8,1
local,6,1,24,6,5,3,1,3,0,7,8,11,36,1
local,3,3,23,7,2,5,0,2,0,7,30,32,20,1
local,3,0,22,7,5,3,3,2,0,7,24,82,5,1
local,6,0,27,4,3,3,4,2,0,7,27,80,24,1
local,5,2,33,2,2,0,3,2,0,7,22,76,30,1
local,4,5,28,13,1,2,0,0,0,7,27,77,0,1
local,5,6,22,12,2,0,1,3,0,7,29,11,36,1
local,7,4,26,11,3,4,4,2,0,7,28,36,15,1
local,5,2,27,10,5,0,4,0,0,7,34,58,35,1
local,8,4,31,12,1,5,4,0,0,7,3,69,19,1
local,4,3,38,8,2,2,2,1,0,7,3,38,9,1
local,6,3,31,8,4,3,0,0,0,7,34,8,22,1
local,6,3,29,9,3,0,4,3,0,7,8,1,14,1
local,5,1,32,10,2,4,2,0,0,7,16,67,35,1
local,8,1,26,14,1,2,1,3,0,7,24,18,12,1
local,6,2,30,4,1,1,1,2,0,7,18,92,12,1
local,7,0,18,1,5,5,3,0,0,7,25,41,29,1
local,3,0,18,6,1,5,4,1,0,7,10,36,3,1
local,5,3,22,0,3,1,2,1,0,7,27,4,18,1
local,6,6,25,3,5,4,0,1,0,7,29,66,10,1
local,4,2,21,0,5,5,1,3,0,7,38,35,22,1
local,5,6,25,11,2,1,0,1,0,7,17,59,31,1
local,2,5,24,5,3,5,3,3,0,7,12,10,13,1
local,4,2,24,14,3,0,2,1,0,7,14,33,7,1
local,2,5,22,7,5,0,0,3,0,7,4,74,15,1
local,8,4,32,9,4,1,4,0,0,7,15,37,36,1
local,4,3,24,14,1,0,3,1,0,7,0,46,31,1
local,2,3,21,6,2,4,3,2,0,7,10,44,10,1
local,3,1,15,11,4,3,0,3,0,7,30,56,2,1
local,2,5,28,10,5,4,0,1,0,7,36,94,32,1
local,4,5,21,13,2,5,1,3,0,7,38,35,18,1
local,3,5,25,7,5,3,2,1,0,7,28,90,34,1
local,8,0,33,7,5,4,3,1,0,7,34,96,35,1
local,8,4,34,11,1,1,4,0,0,7,7,58,27,1
local,5,0,20,14,2,5,0,1,0,7,14,12,21,1
local,8,6,18,6,4,5,2,3,0,7,31,54,35,1
local,2,6,34,7,2,0,4,0,0,7,18,93,6,1
local,2,4,37,7,2,4,0,0,0,7,37,34,22,1
local,8,3,28,10,3,1,1,3,0,7,1,67,36,1
local,4,4,28,0,1,4,1,3,0,7,4,33,36,1
local,2,0,25,5,5,4,1,3,0,7,20,2,7,1
local,7,1,18,1,1,3,3,1,0,7,9,71,28,1
local,3,0,34,3,5,3,1,3,0,7,33,54,7,1
local,7,0,17,14,3,3,3,3,0,7,35,89,6,1
local,5,3,34,9,4,4,2,3,0,7,9,32,28,1
local,8,0,30,12,3,2,0,1,0,7,27,53,23,1
local,7,6,19,13,5,1,0,0,0,7,35,41,5,1
local,5,2,22,14,3,2,0,0,0,7,1,27,5,1
local,2,5,22,11,5,4,0,2,0,7,18,82,31,1
local,7,3,21,11,3,3,3,3,0,7,38,93,26,1
local,8,0,16,11,3,4,2,0,0,7,31,11,7,1
local,5,2,26,3,3,0,1,0,0,7,31,28,24,1
local,6,1,31,13,5,1,1,1,0,7,9,29,15,1
local,5,2,18,8,2,0,2,3,0,7,4,51,15,1
local,5,2,22,9,1,4,0,3,0,7,5,11,26,1
local,4,4,33,1,3,3,0,1,0,7,11,3,2,1
local,5,4,18,0,2,1,1,3,0,7,24,19,26,1
local,7,5,24,10,2,1,4,0,0,7,27,55,38,1
local,8,6,34,3,4,3,4,2,0,7,8,67,0,1
local,4,5,38,2,2,2,0,2,0,7,5,28,34,1
local,4,2,24,8,1,5,4,2,0,7,17,21,37,1
local,4,5,29,0,2,0,2,2,0,7,6,24,2,1
local,3,6,37,14,4,5,1,1,0,7,5,13,37,1
local,4,0,31,14,1,0,2,2,0,7,5,14,12,1
local,7,6,31,12,3,0,4,2,0,7,18,54,26,1
local,3,2,35,2,2,2,0,3,0,7,25,55,16,1
local,7,6,26,13,3,4,0,2,0,7,13,80,31,1
local,8,4,35,7,1,4,4,1,0,7,34,69,22,1
local,7,6,15,14,3,4,1,3,0,7,12,9,25,1
local,5,1,20,7,5,0,4,0,0,7,21,89,21,1
local,3,4,32,9,2,0,2,0,0,7,20,40,3,1
local,6,4,18,2,3,3,0,2,0,7,18,6,10,1
local,5,4,22,9,3,3,3,2,0,7,5,4,26,1
local,8,0,25,5,2,4,0,0,0,7,12,86,34,1
local,6,3,38,6,2,5,3,0,0,7,1,3,4,1
local,6,4,30,12,2,1,4,0,0,7,20,42,21,1
local,7,0,33,2,5,5,0,0,0,7,30,32,18,1
local,4,0,35,0,2,1,0,0,0,7,12,21,13,1
local,6,4,21,10,2,3,2,1,0,7,22,50,20,1
local,8,6,35,8,5,5,0,1,0,7,38,26,10,1
local,3,1,29,8,2,4,4,3,0,7,0,86,22,1
local,8,2,35,8,5,0,2,1,0,7,12,79,21,1
local,7,1,34,8,4,5,2,2,0,7,12,16,13,1
local,6,3,36,0,1,1,1,1,0,7,8,65,33,1
local,5,5,33,11,1,5,4,0,0,7,8,15,28,1
local,4,1,36,5,2,5,0,3,0,7,36,64,17,1
local,7,0,34,13,5,0,1,3,0,7,2,79,6,1
local,7,3,27,11,5,3,3,1,0,7,15,23,21,1
local,8,6,17,11,4,2,3,2,0,7,24,71,37,1
local,5,4,25,4,4,0,3,0,0,7,3,37,31,1
local,8,2,34,11,3,1,4,3,0,7,18,58,27,1
local,4,2,20,5,1,2,3,0,0,7,18,28,4,1
local,5,5,19,13,5,1,0,1,0,7,29,38,38,1
local,4,5,35,4,4,1,3,1,0,7,29,97,29,1
local,8,3,30,3,5,1,4,2,0,7,30,71,10,1
local,6,0,25,7,4,1,1,0,0,7,2,37,23,1
local,3,1,34,13,5,1,0,2,0,7,11,89,11,1
local,7,1,33,12,5,1,0,3,0,7,12,22,35,1
local,8,0,18,7,3,2,2,3,0,7,27,37,30,1
local,6,4,31,1,3,0,0,0,0,7,12,64,31,1
global,7,6,27,13,6,13,3,3,0,54,27,54,27,1
local,8,1,31,4,1,1,3,3,0,7,27,34,16,1
local,4,5,22,13,2,0,2,1,0,7,2,46,17,1
local,3,2,31,14,1,4,4,0,0,7,10,45,36,1
local,2,5,28,8,5,0,0,3,0,7,26,55,23,1
local,4,6,29,4,1,5,1,1,0,7,6,60,26,1
local,7,3,33,5,5,5,0,2,0,7,2,36,21,1
local,3,6,24,10,2,3,0,0,0,7,2,19,6,1
local,4,4,29,8,5,5,4,0,0,7,17,71,23,1
local,7,1,22,0,5,0,4,3,0,7,18,61,24,1
local,8,5,22,6,1,5,0,0,0,7,15,35,27,1
local,2,6,30,1,4,4,0,2,0,7,25,36,10,1
local,2,4,19,8,1,5,1,0,0,7,33,98,8,1
local,7,2,31,5,4,4,4,2,0,7,12,34,37,1
local,7,6,34,0,5,1,2,2,0,7,15,46,12,1
local,2,6,20,3,1,5,2,3,0,7,7,1,28,1
local,8,4,33,14,1,1,1,0,0,7,20,10,13,1
local,5,5,32,1,4,2,4,1,0,7,36,24,9,1
local,5,3,19,6,4,3,1,1,0,7,9,93,25,1
local,8,5,35,11,1,5,4,2,0,7,36,98,4,1
local,8,5,28,14,1,2,0,0,0,7,10,95,16,1
local,7,6,38,13,5,0,1,2,0,7,11,80,11,1
local,3,5,33,11,1,0,0,1,0,7,23,16,18,1
local,2,3,32,13,1,0,2,1,0,7,28,16,12,1
local,6,5,19,2,4,0,1,3,0,7,2,17,10,1
local,5,6,37,10,3,5,2,2,0,7,38,89,1,1
local,8,6,34,3,4,3,2,2,0,7,14,38,0,1
local,5,0,35,3,1,0,1,3,0,7,0,96,2,1
local,7,4,33,11,2,1,4,0,0,7,27,71,38,1
local,3,4,15,7,5,0,3,3,0,7,35,65,8,1
local,4,6,33,8,1,5,4,2,0,7,27,91,29,1
local,4,2,20,11,4,1,2,0,0,7,3,0,2,1
local,8,1,31,5,3,5,1,1,0,7,27,13,2,1
local,2,6,28,9,5,1,0,3,0,7,30,94,24,1
local,7,5,19,9,5,3,1,3,0,7,37,90,6,1
local,4,1,34,6,1,5,0,0,0,7,37,58,31,1
local,4,2,33,3,4,5,2,3,0,7,34,81,20,1
local,4,5,34,6,2,4,0,0,0,7,26,38,0,1
local,4,0,34,8,4,2,1,2,0,7,35,59,38,1
local,6,0,26,13,5,5,4,2,0,7,17,40,14,1
local,2,0,30,9,4,5,4,3,0,7,29,59,2,1
local,3,4,31,8,4,0,3,2,0,7,24,71,10,1
local,6,5,33,2,4,5,1,0,0,7,4,27,23,1
local,8,6,27,6,2,1,0,1,0,7,38,39,15,1
local,3,2,29,5,4,5,4,1,0,7,26,88,19,1
local,8,0,37,11,5,0,4,3,0,7,32,88,10,1
local,4,4,15,6,2,5,1,2,0,7,33,68,23,1
local,2,6,36,8,1,3,3,2,0,7,20,2,4,1
local,4,3,22,12,1,0,1,0,0,7,8,89,3,1
local,2,4,38,13,3,0,2,2,0,7,36,26,13,1
local,8,1,33,4,3,2,0,3,0,7,25,43,0,1
local,4,0,25,9,4,4,4,3,0,7,10,69,35,1
local,4,6,35,1,5,5,2,2,0,7,30,88,37,1
local,3,5,35,8,3,5,1,1,0,7,6,59,26,1
local,8,3,17,9,4,1,2,0,0,7,17,29,1,1
local,7,5,18,11,3,5,3,0,0,7,20,70,11,1
local,7,4,31,7,3,2,0,1,0,7,4,35,14,1
local,2,6,30,8,5,0,0,3,0,7,15,8,18,1
local,7,1,20,3,2,1,2,1,0,7,21,70,21,1
local,2,3,17,7,5,4,4,2,0,7,31,83,35,1
local,5,2,31,8,2,5,4,2,0,7,21,49,30,1
local,6,5,25,9,5,5,3,1,0,7,5,57,18,1
local,5,6,29,3,4,4,0,0,0,7,17,28,32,1
local,2,4,23,11,2,4,4,2,0,7,15,22,11,1
local,7,5,37,9,2,0,3,3,0,7,2,15,30,1
local,6,0,15,7,2,1,4,1,0,7,34,82,35,1
local,6,1,36,0,1,5,4,3,0,7,0,62,2,1
local,4,2,21,10,3,2,0,1,0,7,5,66,3,1
