Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF_unfair
instance_0,0,2,0,0,0,22,0,0,0,8,9,47,52,49,25,1,1
instance_0,0,4,0,2,0,76,0,0,1,30,7,44,56,13,37,2,1
instance_0,0,3,0,2,0,74,0,0,1,8,6,9,3,26,15,2,1
instance_0,0,1,0,0,0,41,0,0,0,28,8,20,6,57,39,1,1
instance_0,0,10,0,2,0,28,0,0,1,7,5,21,57,15,39,1,1
instance_0,0,6,0,0,0,60,0,0,1,18,0,21,53,54,47,2,1
instance_0,0,4,0,2,0,5,0,0,0,2,0,46,28,16,48,2,1
instance_0,0,9,0,1,0,7,0,0,1,27,5,11,61,11,29,2,1
instance_0,0,8,0,0,0,87,0,0,0,27,0,46,22,12,49,2,1
instance_0,0,10,0,1,0,86,0,0,0,26,0,27,5,3,24,2,1
instance_0,0,10,0,0,0,93,0,0,1,22,1,15,38,32,54,2,1
instance_0,0,0,1,2,0,46,0,0,0,17,0,11,62,74,37,2,1
instance_0,0,4,1,0,0,65,0,0,1,12,1,30,4,17,22,2,1
instance_0,0,10,0,2,0,101,0,0,0,20,7,20,52,32,50,1,1
instance_0,0,9,0,0,0,75,0,0,0,30,0,11,51,34,27,1,1
instance_0,0,10,1,1,0,55,0,0,0,27,9,29,13,40,33,2,1
instance_0,0,4,0,2,0,83,0,0,1,1,1,35,27,35,43,2,1
instance_0,0,3,0,0,0,12,0,0,0,5,1,7,8,13,7,0,1
instance_0,0,4,0,2,0,32,0,0,1,19,8,17,25,14,6,1,1
instance_0,0,1,0,1,0,89,0,0,0,27,3,46,58,4,14,2,1
instance_0,0,4,1,2,0,75,0,0,0,3,0,6,38,30,20,2,1
instance_0,0,10,0,2,0,-6,0,0,0,18,1,26,31,68,34,2,1
instance_0,0,2,0,0,0,28,0,0,1,13,0,4,12,73,24,2,1
instance_0,0,1,1,2,0,26,0,0,1,10,8,8,62,32,11,2,1
instance_0,0,2,1,0,0,53,0,0,0,22,9,48,48,20,13,2,1
instance_0,0,4,1,2,0,14,0,0,0,3,7,7,31,17,36,2,1
instance_0,0,8,1,0,0,60,0,0,0,15,10,13,29,80,14,1,1
instance_0,0,4,1,1,0,22,0,0,1,20,6,34,31,41,23,2,1
instance_0,0,0,0,2,0,89,0,0,0,15,5,18,25,37,47,1,1
instance_0,0,10,0,1,0,50,0,0,0,22,2,22,42,72,10,2,1
instance_0,0,3,1,2,0,99,0,0,1,11,0,41,20,35,3,1,1
instance_0,0,0,0,0,0,70,0,0,1,17,8,41,48,45,4,0,1
instance_0,0,10,0,0,0,71,0,0,1,20,7,18,13,2,36,2,1
instance_0,0,9,0,1,0,18,0,0,1,28,1,18,16,5,33,2,1
instance_0,0,3,1,2,0,57,0,0,0,2,1,33,59,31,39,2,1
instance_0,0,10,0,2,0,47,0,0,1,27,9,26,59,55,1,2,1
instance_0,0,10,1,2,0,22,0,0,1,18,9,14,13,-1,42,0,1
instance_0,0,9,1,2,0,49,0,0,1,22,4,3,5,4,18,2,1
instance_0,0,0,1,0,0,88,0,0,1,5,1,41,60,41,15,0,1
instance_0,0,1,0,2,0,23,0,0,1,15,5,22,50,12,4,1,1
instance_0,0,9,1,1,0,88,0,0,1,11,5,39,61,9,3,0,1
instance_0,0,2,1,2,0,96,0,0,1,18,1,19,18,9,46,2,1
instance_0,0,1,1,0,0,57,0,0,1,21,2,4,25,57,12,2,1
instance_0,0,0,1,2,0,66,0,0,1,17,8,34,32,77,6,2,1
instance_0,0,10,0,1,0,33,0,0,1,30,7,33,25,0,41,2,1
instance_0,0,5,1,2,0,45,0,0,0,20,1,13,51,38,51,1,1
instance_0,0,9,0,2,0,30,0,0,0,14,0,32,39,4,30,2,1
instance_0,0,0,1,2,0,80,0,0,0,19,1,42,22,19,14,2,1
instance_0,0,6,0,0,0,60,0,0,1,6,4,36,44,15,40,2,1
instance_0,0,1,0,1,0,23,0,0,1,21,8,39,34,43,9,1,1
instance_0,0,2,0,1,0,52,0,0,1,15,7,16,10,27,12,2,1
instance_0,0,8,1,2,0,33,0,0,0,11,0,36,60,35,47,2,1
instance_0,0,1,1,1,0,36,0,0,1,26,0,20,27,56,16,2,1
instance_0,0,8,0,2,0,98,0,0,1,8,8,14,53,71,16,1,1
instance_0,0,10,1,0,0,66,0,0,0,23,0,30,10,44,57,1,1
instance_0,0,10,1,0,0,17,0,0,1,27,5,11,51,47,52,2,1
instance_0,0,3,0,0,0,100,0,0,1,28,5,37,48,45,45,0,1
instance_0,0,4,1,0,0,23,0,0,1,1,0,41,49,78,33,2,1
instance_0,0,10,1,1,0,30,0,0,1,12,6,23,40,70,50,2,1
instance_0,0,3,1,1,0,9,0,0,0,15,1,28,55,45,34,2,1
instance_0,0,3,1,2,0,81,0,0,0,19,3,43,36,20,57,2,1
instance_0,0,4,1,0,0,60,0,0,1,10,4,13,37,74,28,1,1
instance_0,0,1,1,0,0,14,0,0,1,24,5,29,10,64,56,2,1
instance_0,0,10,1,2,0,8,0,0,1,16,0,15,49,52,19,2,1
instance_0,0,2,1,1,0,49,0,0,0,1,9,34,57,79,13,0,1
instance_0,0,8,1,2,0,77,0,0,1,3,7,41,6,29,27,2,1
instance_0,0,0,1,0,0,55,0,0,0,17,4,18,60,41,51,0,1
instance_0,0,0,1,1,0,29,0,0,0,25,3,6,18,34,53,2,1
instance_0,0,8,1,1,0,19,0,0,0,11,0,12,38,58,6,2,1
instance_0,0,10,1,2,0,17,0,0,1,13,9,13,16,2,9,2,1
instance_0,0,3,0,0,0,77,0,0,1,20,0,13,48,8,11,2,1
instance_0,0,2,0,0,0,33,0,0,1,5,0,37,55,29,32,2,1
instance_0,0,0,0,2,0,99,0,0,0,6,9,2,54,54,6,2,1
instance_0,0,0,0,0,0,63,0,0,0,3,5,29,20,59,57,2,1
instance_0,0,1,0,2,0,19,0,0,0,30,10,13,34,43,36,2,1
instance_0,0,6,0,0,0,60,0,0,1,18,0,21,59,56,12,2,1
instance_0,0,2,1,2,0,98,0,0,1,25,8,37,13,63,37,2,1
instance_0,0,10,0,2,0,51,0,0,1,19,0,43,60,71,48,2,1
instance_0,0,2,0,0,0,40,0,0,1,29,4,29,11,40,42,2,1
instance_0,0,2,1,2,0,84,0,0,1,29,5,25,25,4,22,2,1
instance_0,0,4,1,2,0,86,0,0,0,20,7,28,50,46,42,1,1
instance_0,0,2,0,1,0,74,0,0,1,17,6,20,13,61,36,2,1
instance_0,0,6,1,2,0,51,0,0,0,27,0,47,31,24,55,2,1
instance_0,0,3,1,1,0,80,0,0,0,22,9,14,26,32,46,2,1
instance_0,0,6,1,0,0,38,0,0,0,14,8,18,16,41,49,2,1
instance_0,0,8,1,1,0,34,0,0,1,19,5,33,48,59,25,2,1
instance_0,0,3,0,1,0,33,0,0,0,23,5,28,7,72,20,2,1
instance_0,0,8,0,0,0,38,0,0,0,9,4,45,44,18,16,2,1
instance_0,0,2,0,2,0,71,0,0,0,18,3,14,19,9,4,2,1
instance_0,0,9,0,2,0,-1,0,0,0,23,0,41,29,86,38,2,1
instance_0,0,3,1,0,0,61,0,0,1,19,7,13,41,70,25,0,1
instance_0,0,9,0,2,0,81,0,0,1,18,5,41,30,20,13,2,1
instance_0,0,1,0,2,0,64,0,0,1,16,6,13,34,43,9,2,1
instance_0,0,10,0,2,0,54,0,0,1,22,5,25,40,34,45,2,1
instance_0,0,10,1,2,0,101,0,0,0,17,0,1,18,24,2,2,1
instance_0,0,1,1,2,0,-6,0,0,1,21,1,28,9,45,37,2,1
instance_0,0,0,1,0,0,20,0,0,1,16,8,47,28,55,15,2,1
instance_0,0,10,0,0,0,19,0,0,0,10,7,34,45,6,52,2,1
instance_0,0,9,0,0,0,-4,0,0,0,28,0,38,59,76,37,2,1
instance_0,0,2,0,0,0,21,0,0,0,1,4,10,19,51,48,2,1
instance_0,0,10,0,1,0,84,0,0,0,29,1,32,60,2,56,2,1
instance_0,0,7,1,0,0,100,0,0,0,10,8,22,26,16,39,2,1
instance_0,0,1,1,0,0,22,0,0,0,7,7,26,19,82,27,2,1
instance_0,0,4,1,0,0,4,0,0,1,21,9,44,4,62,7,1,1
instance_0,0,0,1,2,0,36,0,0,1,19,1,33,17,79,25,2,1
instance_0,0,3,1,1,0,12,0,0,0,21,0,39,55,32,39,2,1
instance_0,0,3,1,2,0,55,0,0,0,12,8,45,6,74,9,2,1
instance_0,0,4,0,2,0,76,0,0,1,18,9,35,4,49,40,2,1
instance_0,0,1,0,2,0,66,0,0,0,14,6,11,8,61,15,2,1
instance_0,0,10,0,0,0,78,0,0,1,9,2,8,55,2,29,2,1
instance_0,0,0,1,0,0,81,0,0,0,10,3,15,42,4,9,2,1
instance_0,0,1,1,1,0,84,0,0,1,20,8,37,25,74,33,2,1
instance_0,0,10,1,0,0,48,0,0,1,18,8,41,32,54,31,2,1
instance_0,0,2,0,2,0,71,0,0,0,18,3,14,13,9,4,2,1
instance_0,0,1,1,0,0,9,0,0,0,21,0,13,18,13,32,2,1
instance_0,0,10,0,0,0,54,0,0,0,15,1,16,59,50,37,2,1
instance_0,0,4,1,1,0,68,0,0,0,28,7,41,60,49,16,2,1
instance_0,0,2,0,1,0,-4,0,0,0,24,8,39,2,18,54,2,1
instance_0,0,5,1,2,0,7,0,0,1,21,0,19,62,21,44,2,1
instance_0,0,9,0,1,0,76,0,0,1,29,5,35,59,38,50,2,1
instance_0,0,5,1,0,0,72,0,0,0,17,0,47,46,73,54,2,1
instance_0,0,1,1,1,0,63,0,0,0,23,8,37,30,41,35,1,1
instance_0,0,2,0,0,0,72,0,0,0,19,0,13,15,43,20,2,1
instance_0,0,2,1,0,0,41,0,0,0,30,0,17,40,58,21,2,1
instance_0,0,5,0,2,0,-6,0,0,0,22,2,7,11,21,10,2,1
instance_0,0,10,1,2,0,63,0,0,1,20,8,8,21,77,50,2,1
instance_0,0,10,0,1,0,-3,0,0,1,26,10,16,35,52,15,2,1
instance_0,0,10,1,2,0,43,0,0,0,4,1,38,34,-1,32,2,1
instance_0,0,5,1,1,0,69,0,0,0,20,6,19,2,12,20,2,1
instance_0,0,3,1,2,0,26,0,0,0,23,4,4,31,45,23,2,1
instance_0,0,10,1,0,0,59,0,0,1,18,8,45,25,61,12,2,1
instance_0,0,5,1,0,0,32,0,0,1,10,7,17,39,16,11,0,1
instance_0,0,4,1,0,0,46,0,0,0,21,8,19,51,38,26,1,1
instance_0,0,2,1,0,0,34,0,0,1,16,4,10,19,51,48,2,1
instance_0,0,9,0,0,0,18,0,0,1,14,4,27,24,9,32,2,1
instance_0,0,1,1,1,0,33,0,0,1,20,8,45,24,38,54,2,1
instance_0,0,10,1,0,0,89,0,0,0,21,0,41,20,42,16,1,1
instance_0,0,2,0,1,0,81,0,0,1,21,1,32,50,69,44,2,1
instance_0,0,2,1,1,0,48,0,0,0,7,7,40,10,4,30,2,1
instance_0,0,1,1,0,0,36,0,0,1,30,7,20,51,24,21,1,1
instance_0,0,9,0,1,0,80,0,0,1,26,7,34,52,82,17,0,1
instance_0,0,7,1,1,0,63,0,0,0,21,6,34,43,42,16,2,1
instance_0,0,4,1,1,0,60,0,0,1,5,1,30,60,44,15,2,1
instance_0,0,3,1,2,0,91,0,0,0,6,3,39,47,30,39,0,1
instance_0,0,10,0,0,0,98,0,0,0,3,8,22,53,78,30,2,1
instance_0,0,1,0,2,0,53,0,0,1,9,0,42,52,21,41,2,1
instance_0,0,4,1,1,0,20,0,0,0,23,6,28,59,38,8,2,1
instance_0,0,9,0,1,0,17,0,0,0,30,0,27,32,27,12,2,1
instance_0,0,0,0,1,0,100,0,0,0,25,8,9,45,16,48,2,1
instance_0,0,3,1,1,0,44,0,0,0,17,7,24,55,65,4,2,1
instance_0,0,2,0,2,0,66,0,0,1,19,5,35,39,20,32,2,1
instance_0,0,2,0,2,0,6,0,0,1,17,0,27,62,36,32,2,1
instance_0,0,10,0,1,0,11,0,0,0,25,3,7,21,3,24,2,1
instance_0,0,10,1,1,0,50,0,0,0,21,9,18,16,11,49,2,1
instance_0,0,1,1,0,0,45,0,0,0,4,5,14,6,31,54,2,1
instance_0,0,1,1,1,0,101,0,0,0,15,8,40,11,32,9,2,1
instance_0,0,4,0,2,0,88,0,0,1,20,9,46,56,38,48,2,1
instance_0,0,3,1,1,0,85,0,0,1,7,9,38,37,60,7,0,1
instance_0,0,1,0,1,0,81,0,0,0,23,9,38,24,83,36,1,1
instance_0,0,10,0,2,0,89,0,0,0,29,3,45,52,26,20,2,1
instance_0,0,7,1,2,0,56,0,0,0,8,0,9,19,21,29,0,1
instance_0,0,10,0,2,0,45,0,0,0,30,1,25,20,65,33,2,1
instance_0,0,10,1,0,0,93,0,0,1,22,8,34,13,25,45,2,1
instance_0,0,4,1,0,0,78,0,0,1,11,5,9,32,31,40,0,1
instance_0,0,6,0,2,0,77,0,0,0,7,5,20,49,4,38,1,1
instance_0,0,10,0,2,0,55,0,0,1,7,3,43,34,81,26,2,1
instance_0,0,1,1,0,0,28,0,0,0,21,9,31,7,41,56,0,1
instance_0,0,1,0,2,0,24,0,0,0,23,7,17,21,9,44,2,1
instance_0,0,4,0,2,0,30,0,0,1,17,4,16,17,54,49,1,1
instance_0,0,3,0,2,0,-5,0,0,0,9,10,48,13,31,33,2,1
instance_0,0,1,0,2,0,84,0,0,1,18,1,27,36,15,46,2,1
instance_0,0,2,0,0,0,37,0,0,1,17,1,25,17,30,37,2,1
instance_0,0,4,0,1,0,84,0,0,0,17,8,48,56,18,47,2,1
instance_0,0,10,1,2,0,15,0,0,1,5,0,38,8,58,9,2,1
instance_0,0,1,0,2,0,60,0,0,0,1,9,19,26,38,47,2,1
instance_0,0,3,1,0,0,21,0,0,1,11,1,5,10,45,32,2,1
instance_0,0,3,0,0,0,92,0,0,1,13,0,14,8,7,6,2,1
instance_0,0,10,1,0,0,24,0,0,0,16,8,13,33,83,57,2,1
instance_0,0,1,1,1,0,68,0,0,1,26,1,33,17,42,48,2,1
instance_0,0,10,1,0,0,53,0,0,0,3,1,47,19,55,14,2,1
instance_0,0,4,1,2,0,49,0,0,0,1,2,38,34,4,12,2,1
instance_0,0,7,0,1,0,92,0,0,0,7,7,21,29,61,49,1,1
instance_0,0,10,1,2,0,100,0,0,0,8,6,10,14,13,41,0,1
instance_0,0,2,1,2,0,16,0,0,1,24,5,12,32,65,57,2,1
instance_0,0,6,0,0,0,45,0,0,0,18,2,38,37,2,36,1,1
instance_0,0,0,0,0,0,62,0,0,1,16,5,21,33,74,4,2,1
instance_0,0,0,1,1,0,12,0,0,1,6,5,32,13,26,12,1,1
instance_0,0,8,0,1,0,59,0,0,0,30,2,45,19,69,5,1,1
instance_0,0,1,0,0,0,15,0,0,1,25,3,22,8,70,44,2,1
instance_0,0,1,0,0,0,101,0,0,0,21,1,28,14,44,30,2,1
instance_0,0,0,1,0,0,52,0,0,0,8,0,20,42,19,14,2,1
instance_0,0,8,1,1,0,48,0,0,0,20,0,13,17,11,17,2,1
instance_0,0,10,0,1,0,63,0,0,0,5,3,39,17,9,39,2,1
instance_0,0,1,0,1,0,17,0,0,0,23,5,17,54,54,35,2,1
instance_0,0,8,0,2,0,59,0,0,1,7,0,36,52,20,24,2,1
instance_0,0,0,1,2,0,71,0,0,0,13,1,42,50,76,14,2,1
instance_0,0,1,1,1,0,54,0,0,0,27,0,31,9,67,57,2,1
instance_0,0,1,1,0,0,12,0,0,0,9,4,21,44,76,16,2,1
instance_0,0,3,0,0,0,100,0,0,0,12,0,43,16,58,32,2,1
instance_0,0,6,0,2,0,-3,0,0,0,10,7,20,12,17,16,2,1
instance_0,0,2,1,1,0,58,0,0,1,20,4,17,53,16,52,2,1
instance_0,0,4,1,1,0,-5,0,0,1,24,0,42,35,49,54,2,1
instance_0,0,1,0,1,0,81,0,0,0,20,6,37,31,20,48,0,1
instance_0,0,2,1,2,0,25,0,0,1,27,4,30,29,50,22,2,1
instance_0,0,1,1,0,0,24,0,0,0,17,7,21,59,45,49,1,1
instance_0,0,9,1,0,0,49,0,0,0,26,7,45,12,12,22,0,1
instance_0,0,4,0,1,0,68,0,0,0,2,1,46,37,1,16,2,1
instance_0,0,1,0,2,0,63,0,0,0,30,3,11,24,7,44,2,1
instance_0,0,0,1,2,0,100,0,0,0,13,3,20,13,17,51,2,1
instance_0,0,7,1,0,0,-4,0,0,0,5,0,26,59,76,45,2,1
instance_0,0,4,1,0,0,98,0,0,0,16,0,8,31,27,52,2,1
instance_0,0,8,1,2,0,81,0,0,1,20,6,14,6,26,28,2,1
instance_0,0,3,1,2,0,25,0,0,0,15,3,42,21,66,57,2,1
instance_0,0,10,1,1,0,77,0,0,1,6,3,17,13,1,46,2,1
instance_0,0,9,0,2,0,14,0,0,0,5,1,28,19,45,15,2,1
instance_0,0,5,0,1,0,-7,0,0,1,29,0,38,59,16,40,2,1
instance_0,0,10,0,0,0,74,0,0,1,29,7,6,22,12,49,2,1
instance_0,0,10,0,0,0,-1,0,0,1,17,1,19,62,6,39,2,1
instance_0,0,2,0,2,0,64,0,0,0,19,1,28,2,50,39,2,1
instance_0,0,4,0,1,0,45,0,0,0,20,8,13,2,14,16,2,1
instance_0,0,8,0,0,0,15,0,0,1,20,8,45,15,5,39,2,1
instance_0,0,2,1,1,0,89,0,0,0,23,0,5,19,18,17,2,1
instance_0,0,4,1,2,0,47,0,0,1,27,7,17,50,3,40,1,1
instance_0,0,3,1,2,0,11,0,0,0,8,3,20,9,9,38,2,1
instance_0,0,4,0,2,0,-6,0,0,0,29,1,6,58,3,21,2,1
instance_0,0,8,0,2,0,7,0,0,0,26,0,31,28,53,46,2,1
instance_0,0,1,1,2,0,72,0,0,0,9,6,38,51,71,52,0,1
instance_0,0,1,1,1,0,100,0,0,1,16,0,4,52,24,21,2,1
instance_0,0,1,0,0,0,36,0,0,1,30,1,19,21,85,43,2,1
instance_0,0,10,0,2,0,18,0,0,0,5,1,43,8,76,53,2,1
instance_0,0,10,1,2,0,22,0,0,0,15,9,16,4,34,43,2,1
instance_0,0,2,1,2,0,75,0,0,0,10,1,23,3,23,18,2,1
instance_0,0,10,1,2,0,101,0,0,1,2,7,21,50,22,7,2,1
instance_0,0,10,0,1,0,-6,0,0,1,25,1,13,62,74,28,2,1
instance_0,0,7,0,0,0,91,0,0,1,2,1,39,27,43,30,2,1
instance_0,0,10,0,0,0,24,0,0,0,29,8,38,45,4,8,2,1
instance_0,0,10,0,0,0,52,0,0,1,9,7,45,7,52,4,2,1
instance_0,0,3,0,0,0,17,0,0,1,20,5,13,47,32,51,0,1
instance_0,0,10,1,0,0,76,0,0,0,20,4,39,5,35,34,2,1
instance_0,0,4,0,0,0,50,0,0,1,21,6,36,36,26,50,0,1
instance_0,0,6,0,2,0,51,0,0,1,24,6,3,22,68,40,2,1
instance_0,0,8,0,2,0,89,0,0,0,28,4,34,23,17,34,2,1
instance_0,0,2,1,1,0,32,0,0,0,24,8,11,25,49,54,2,1
instance_0,0,10,1,1,0,26,0,0,0,3,1,27,5,3,24,2,1
instance_0,0,2,0,2,0,-1,0,0,0,2,0,48,37,27,26,2,1
instance_0,0,10,0,0,0,87,0,0,0,12,0,37,30,29,4,2,1
instance_0,0,5,0,1,0,-4,0,0,1,3,1,21,11,46,47,2,1
instance_0,0,1,1,1,0,14,0,0,0,11,4,16,51,32,20,2,1
instance_0,0,3,1,1,0,7,0,0,0,19,4,36,33,31,16,2,1
instance_0,0,0,1,0,0,81,0,0,1,19,1,6,50,75,41,2,1
instance_0,0,0,1,2,0,30,0,0,0,3,7,10,31,64,38,2,1
instance_0,0,0,1,0,0,61,0,0,0,15,4,38,43,84,16,2,1
instance_0,0,10,0,1,0,24,0,0,1,17,7,34,25,78,30,2,1
instance_0,0,3,1,2,0,96,0,0,1,9,5,38,23,17,21,2,1
instance_0,0,6,0,2,0,4,0,0,0,6,8,42,23,7,45,0,1
instance_0,0,4,1,1,0,95,0,0,0,10,5,9,4,5,16,1,1
instance_0,0,4,1,2,0,45,0,0,0,28,4,13,38,10,44,2,1
instance_0,0,4,1,0,0,46,0,0,0,21,8,24,48,62,36,1,1
instance_0,0,8,1,0,0,77,0,0,0,1,7,4,50,58,12,1,1
instance_0,0,3,1,1,0,3,0,0,1,6,4,39,37,4,52,2,1
instance_0,0,3,1,0,0,65,0,0,0,13,6,9,7,15,49,1,1
instance_0,0,10,0,2,0,95,0,0,1,25,3,30,12,15,24,2,1
instance_0,0,8,0,2,0,11,0,0,1,18,6,34,6,6,52,2,1
instance_0,0,10,1,1,0,13,0,0,1,19,5,33,33,16,25,2,1
instance_0,0,8,0,1,0,-2,0,0,0,16,10,27,59,41,42,2,1
instance_0,0,1,1,1,0,63,0,0,1,18,7,11,59,38,27,2,1
instance_0,0,0,0,1,0,23,0,0,0,18,1,28,14,57,4,2,1
instance_0,0,10,1,1,0,25,0,0,1,21,4,48,51,46,55,2,1
instance_0,0,6,0,2,0,54,0,0,1,18,7,11,33,9,32,0,1
instance_0,0,0,1,0,0,28,0,0,0,15,4,37,29,64,49,2,1
instance_0,0,9,1,2,0,96,0,0,1,8,2,8,30,68,20,2,1
instance_0,0,0,0,2,0,12,0,0,0,14,2,23,22,53,33,1,1
instance_0,0,1,0,0,0,38,0,0,1,18,4,19,18,38,26,2,1
instance_0,0,10,1,1,0,66,0,0,0,13,0,16,30,82,35,2,1
instance_0,0,5,1,1,0,42,0,0,0,7,4,26,15,14,21,2,1
instance_0,0,9,1,1,0,87,0,0,0,16,6,37,12,37,23,2,1
instance_0,0,7,0,2,0,34,0,0,1,18,0,14,60,31,57,2,1
instance_0,0,2,1,0,0,29,0,0,0,20,5,17,25,41,34,2,1
instance_0,0,10,0,2,0,91,0,0,1,24,6,2,11,68,34,2,1
instance_0,0,1,0,1,0,74,0,0,0,14,7,20,59,21,37,2,1
instance_0,0,4,1,1,0,67,0,0,0,19,8,25,35,20,16,2,1
instance_0,0,2,0,0,0,84,0,0,0,20,3,17,25,41,34,2,1
instance_0,0,0,0,1,0,14,0,0,1,19,5,39,17,17,25,2,1
instance_0,0,2,0,2,0,29,0,0,1,11,0,4,22,8,32,2,1
instance_0,0,1,0,0,0,30,0,0,1,26,6,27,56,37,52,2,1
instance_0,0,1,1,1,0,26,0,0,0,29,3,4,12,22,48,2,1
instance_0,0,1,0,1,0,21,0,0,0,26,1,33,19,45,22,2,1
instance_0,0,10,0,0,0,61,0,0,0,20,7,12,34,59,55,2,1
instance_0,0,10,1,2,0,56,0,0,0,14,10,37,29,40,34,2,1
instance_0,0,1,0,2,0,82,0,0,0,27,6,32,10,46,56,2,1
instance_0,0,10,1,0,0,51,0,0,0,10,10,42,24,78,57,2,1
instance_0,0,10,1,1,0,64,0,0,0,17,3,41,56,5,32,2,1
instance_0,0,3,1,0,0,13,0,0,0,24,1,48,7,65,20,2,1
instance_0,0,2,0,1,0,97,0,0,1,20,1,32,60,75,56,2,1
instance_0,0,1,0,0,0,36,0,0,1,17,5,21,48,45,44,2,1
instance_0,0,4,0,1,0,35,0,0,0,10,5,39,50,76,16,1,1
instance_0,0,10,1,2,0,81,0,0,1,6,5,20,8,17,31,0,1
instance_0,0,1,1,0,0,83,0,0,0,1,7,42,22,61,31,0,1
instance_0,0,1,0,0,0,81,0,0,1,22,3,39,41,73,48,2,1
instance_0,0,0,1,0,0,56,0,0,0,17,1,41,12,85,19,2,1
instance_0,0,2,1,2,0,84,0,0,1,14,0,7,60,33,48,2,1
instance_0,0,8,0,2,0,19,0,0,0,12,8,20,4,38,23,1,1
instance_0,0,2,1,1,0,87,0,0,1,18,6,28,48,44,4,2,1
instance_0,0,7,1,0,0,12,0,0,1,19,7,20,6,39,55,1,1
instance_0,0,9,0,1,0,14,0,0,1,11,0,29,36,45,3,1,1
instance_0,0,2,1,0,0,32,0,0,0,10,7,7,9,29,39,2,1
instance_0,0,1,0,1,0,-3,0,0,0,3,2,47,44,45,47,2,1
instance_0,0,0,0,1,0,8,0,0,0,24,8,13,13,19,22,2,1
instance_0,0,1,1,1,0,77,0,0,0,22,10,19,53,20,42,2,1
instance_0,0,10,0,0,0,0,0,0,1,2,1,12,19,54,57,2,1
instance_0,0,10,0,0,0,49,0,0,0,10,7,34,29,71,12,1,1
instance_0,0,7,1,0,0,36,0,0,0,12,1,10,44,20,52,2,1
instance_0,0,0,1,0,0,85,0,0,1,17,5,12,32,65,57,0,1
instance_0,0,0,0,2,0,33,0,0,0,5,5,34,6,6,46,2,1
instance_0,0,7,1,0,0,50,0,0,0,15,5,45,15,9,12,2,1
instance_0,0,10,1,2,0,35,0,0,0,23,0,21,15,17,33,2,1
instance_0,0,2,1,0,0,92,0,0,0,10,6,22,24,66,18,0,1
instance_0,0,8,0,0,0,72,0,0,0,2,0,21,62,20,4,2,1
instance_0,0,7,1,0,0,32,0,0,1,25,6,48,22,9,27,2,1
instance_0,0,3,1,1,0,61,0,0,0,17,7,24,56,65,4,2,1
instance_0,0,1,0,2,0,47,0,0,0,18,10,30,41,20,48,2,1
instance_0,0,10,0,0,0,70,0,0,0,25,7,36,47,7,32,1,1
instance_0,0,6,1,0,0,72,0,0,0,5,3,42,20,25,56,2,1
instance_0,0,0,1,0,0,77,0,0,0,30,8,31,9,32,39,2,1
instance_0,0,1,1,2,0,19,0,0,1,19,9,9,28,80,40,2,1
instance_0,0,0,1,0,0,16,0,0,1,24,5,36,62,32,49,2,1
instance_0,0,2,1,2,0,24,0,0,0,8,4,17,54,57,1,0,1
instance_0,0,8,0,2,0,72,0,0,1,25,0,30,12,65,10,2,1
instance_0,0,1,1,1,0,34,0,0,0,28,0,33,49,58,46,2,1
instance_0,0,10,1,0,0,78,0,0,0,25,8,45,33,31,54,2,1
instance_0,0,8,1,0,0,52,0,0,1,23,7,37,8,25,49,2,1
instance_0,0,0,1,1,0,-9,0,0,1,6,2,6,39,83,38,2,1
instance_0,0,0,0,2,0,62,0,0,1,9,0,36,47,77,32,1,1
instance_0,0,10,1,1,0,89,0,0,1,30,7,44,56,13,37,2,1
instance_0,0,10,1,1,0,49,0,0,1,3,7,10,52,78,36,2,1
instance_0,0,8,0,2,0,66,0,0,1,8,1,48,4,4,22,2,1
instance_0,0,0,1,1,0,18,0,0,0,27,3,34,22,28,28,2,1
instance_0,0,9,1,2,0,81,0,0,1,11,0,26,36,50,3,1,1
instance_0,0,10,0,2,0,55,0,0,1,21,3,11,54,17,21,2,1
instance_0,0,1,1,1,0,60,0,0,0,14,0,15,38,24,21,2,1
instance_0,0,3,1,2,0,39,0,0,0,20,3,26,4,4,51,2,1
instance_0,0,1,0,1,0,95,0,0,1,1,4,10,19,17,56,2,1
instance_0,0,0,0,0,0,17,0,0,1,15,1,11,40,25,10,2,1
instance_0,0,2,0,1,0,36,0,0,0,3,4,15,55,53,7,1,1
instance_0,0,9,0,1,0,12,0,0,0,30,1,7,17,86,24,2,1
instance_0,0,10,0,0,0,66,0,0,1,11,0,28,2,78,0,2,1
instance_0,0,6,1,2,0,8,0,0,0,8,5,40,59,15,46,2,1
instance_0,0,1,1,1,0,68,0,0,1,19,8,48,15,39,40,2,1
instance_0,0,0,1,0,0,71,0,0,0,11,1,25,19,19,5,2,1
instance_0,0,1,1,0,0,67,0,0,0,15,1,22,51,48,28,2,1
instance_0,0,10,0,2,0,69,0,0,1,3,9,25,59,71,49,2,1
instance_0,0,10,0,1,0,43,0,0,0,12,6,7,51,52,5,2,1
instance_0,0,10,0,0,0,66,0,0,1,15,9,40,31,21,40,2,1
instance_0,0,3,1,1,0,97,0,0,1,17,7,40,11,17,48,2,1
instance_0,0,1,0,0,0,23,0,0,0,1,0,16,38,59,56,2,1
