Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
local,1,1,35,3,3,2,3,2,27,29,2,29,1
local,1,1,26,3,5,2,3,3,27,26,2,17,1
local,1,6,32,11,3,11,3,0,74,31,23,20,1
local,1,4,22,1,4,9,2,2,32,25,2,32,1
local,1,4,31,7,4,11,2,3,60,37,2,9,1
local,1,4,22,4,1,9,3,0,74,30,2,20,1
local,1,6,22,9,4,3,2,2,21,25,2,32,1
local,1,4,31,7,3,8,3,1,53,4,2,18,1
local,1,3,3,10,1,3,1,3,47,30,38,38,1
local,1,4,30,7,4,11,4,3,60,37,2,9,1
local,1,3,36,9,1,12,4,2,47,25,38,38,1
local,1,3,23,1,2,12,4,0,79,14,2,37,1
local,1,1,31,3,3,2,0,1,17,37,2,31,1
local,2,3,3,10,1,1,0,1,76,37,3,36,1
local,1,1,35,3,3,2,3,3,27,29,2,29,1
local,1,5,28,3,3,2,4,0,37,28,2,21,1
local,1,1,32,11,3,11,3,0,74,28,2,20,1
local,1,5,3,10,1,9,3,1,28,20,36,11,1
local,1,6,32,1,2,9,3,0,97,30,22,34,1
local,1,3,3,10,1,9,3,1,60,37,2,9,1
local,1,6,23,1,1,9,0,0,97,30,22,38,1
local,1,3,12,10,1,1,0,1,28,20,2,22,1
local,1,6,22,4,1,5,0,2,30,25,22,29,1
local,1,2,26,8,4,1,3,0,45,20,22,37,1
local,1,0,37,10,3,11,1,2,96,30,2,5,1
local,1,4,0,12,1,9,3,0,32,28,2,6,1
local,1,0,22,7,3,8,3,1,53,4,2,18,1
local,1,1,34,12,1,7,1,2,37,28,2,21,1
local,1,0,38,10,1,3,1,3,47,30,38,1,1
local,1,1,3,8,3,11,0,3,45,38,2,3,1
local,1,6,23,1,1,9,4,0,66,30,22,3,1
local,1,0,0,3,3,3,3,1,16,31,2,13,1
local,1,6,31,7,3,8,3,1,53,29,2,18,1
local,1,3,1,10,1,9,3,2,98,36,13,28,1
local,1,3,32,3,1,8,3,0,27,29,2,29,1
local,1,2,26,1,1,10,4,0,73,20,22,34,1
local,1,0,23,1,1,11,4,0,97,30,22,16,1
local,1,4,3,10,1,9,3,1,18,20,36,11,1
local,1,3,38,7,4,9,2,3,47,10,38,21,1
local,1,5,28,3,3,2,1,0,92,36,23,10,1
local,1,6,32,11,3,11,3,0,74,31,23,18,1
local,1,4,32,3,3,2,2,3,27,29,2,17,1
local,1,1,34,12,1,7,1,0,49,28,2,21,1
local,1,3,3,10,3,10,4,0,98,36,13,28,1
local,1,6,23,1,1,9,3,0,37,30,22,21,1
local,1,2,31,7,3,8,3,1,53,4,2,18,1
local,1,2,26,7,4,1,3,0,73,20,22,34,1
local,2,4,22,1,1,11,3,0,28,30,2,20,1
local,1,0,6,1,1,9,4,0,97,30,22,16,1
local,1,5,3,12,1,1,3,1,28,20,2,11,1
local,1,6,23,1,1,11,1,0,30,27,22,29,1
local,1,1,26,3,5,2,3,3,82,26,2,17,1
local,1,0,12,1,1,9,4,2,97,30,95,16,1
local,1,3,3,4,1,11,4,2,35,1,9,0,1
local,1,0,3,8,1,9,4,3,45,4,2,14,1
local,1,1,22,11,3,11,4,0,74,31,2,20,1
local,1,4,9,7,3,8,3,1,92,36,2,10,1
local,1,2,26,1,4,1,3,0,73,20,22,34,1
local,1,4,22,4,1,11,4,2,30,14,2,37,1
local,1,4,0,7,2,3,2,2,81,25,2,13,1
local,1,1,31,7,4,11,2,3,69,37,2,9,1
local,1,1,38,10,3,2,2,3,27,29,2,17,1
local,1,5,17,0,3,2,4,0,98,36,2,28,1
local,1,6,32,11,2,11,1,0,82,31,23,10,1
local,1,1,36,8,3,2,4,0,98,36,2,28,1
local,1,4,0,7,2,4,2,2,32,25,2,13,1
local,1,4,22,4,1,9,3,1,74,30,2,20,1
local,1,4,27,7,5,8,3,1,92,36,2,10,1
local,1,3,26,8,5,1,3,2,98,36,13,28,1
local,1,6,26,10,1,3,3,0,45,20,22,37,1
local,1,6,23,10,3,9,4,0,66,30,22,3,1
local,1,2,32,3,3,2,2,3,27,4,2,17,1
local,1,6,32,3,3,2,2,1,27,29,2,17,1
local,1,0,6,1,1,9,4,3,97,30,22,16,1
local,1,1,23,12,1,10,1,2,79,28,2,21,1
local,1,3,32,3,1,8,3,0,25,29,2,29,1
local,1,4,10,7,2,3,4,2,81,25,2,13,1
local,1,3,3,10,4,2,4,0,98,36,13,34,1
local,1,5,32,3,3,12,2,3,27,29,2,17,1
local,2,4,3,1,5,11,3,0,28,30,2,20,1
local,1,2,17,0,3,2,4,0,98,36,2,28,1
local,1,1,32,1,2,9,3,0,97,30,79,34,1
local,1,3,36,10,3,10,4,0,98,36,13,28,1
local,1,2,23,1,1,9,0,0,15,30,22,38,1
local,1,5,27,3,3,2,4,2,37,28,2,21,1
local,1,6,38,10,3,11,1,0,76,37,3,3,1
local,1,6,32,11,3,6,3,0,74,30,22,16,1
local,1,4,22,3,4,3,2,0,28,20,2,11,1
local,1,0,0,3,3,5,3,1,16,31,2,13,1
local,1,6,32,11,3,11,0,0,74,31,23,18,1
local,1,4,9,7,3,8,4,1,92,36,2,10,1
local,2,4,3,1,1,11,3,3,27,29,2,29,1
local,1,4,22,3,4,3,2,1,28,30,2,10,1
local,1,0,12,11,1,9,4,2,97,30,95,16,1
local,1,4,22,3,4,3,2,0,21,25,2,32,1
local,1,0,3,8,3,2,3,3,45,4,2,19,1
local,1,6,23,1,3,9,4,3,66,30,22,3,1
local,1,6,34,10,1,3,1,3,47,30,38,1,1
local,1,0,9,7,1,3,1,3,47,30,38,1,1
local,1,4,22,4,1,11,4,2,30,14,34,37,1
local,1,2,28,6,4,1,3,0,73,20,22,34,1
local,1,4,22,1,1,11,4,2,30,38,2,28,1
local,1,5,22,1,1,9,3,0,53,29,2,18,1
local,1,5,28,3,3,2,4,0,37,28,2,33,1
local,1,4,22,3,5,2,2,2,21,25,2,32,1
local,1,1,20,3,3,0,3,3,27,16,2,29,1
local,1,5,28,4,1,11,4,2,37,28,2,10,1
local,2,4,36,4,1,2,4,2,28,30,2,20,1
local,1,3,17,10,3,2,4,0,98,17,2,28,1
local,1,4,22,4,1,9,3,0,72,30,2,20,1
local,1,4,0,7,2,3,2,0,81,25,2,13,1
local,1,3,32,3,1,8,3,0,27,29,2,17,1
local,1,5,32,12,2,2,1,0,82,31,23,10,1
local,1,4,22,3,4,10,2,1,28,30,2,10,1
local,1,4,22,4,1,11,4,2,30,14,2,6,1
local,1,4,10,7,2,3,4,3,81,25,2,13,1
local,1,2,23,1,1,9,0,0,15,30,22,4,1
local,1,0,0,3,3,5,3,1,16,31,10,13,1
local,1,4,32,3,1,8,3,3,27,29,2,17,1
local,1,4,22,4,4,11,2,1,30,14,34,26,1
local,1,0,9,13,1,3,1,3,47,30,38,1,1
local,1,2,28,6,4,1,3,0,73,20,22,32,1
local,1,6,26,7,4,1,3,0,74,31,23,18,1
local,1,6,32,11,2,11,1,2,82,31,23,10,1
local,1,2,23,4,1,9,0,1,15,30,22,38,1
local,1,6,32,11,3,3,2,0,74,31,23,18,1
local,1,2,22,7,4,1,3,0,73,20,22,34,1
local,1,4,22,4,1,11,4,2,30,34,34,37,1
local,1,4,9,7,1,7,1,1,92,36,2,10,1
local,1,4,9,7,5,8,4,1,92,36,2,10,1
local,1,0,23,1,4,11,1,0,97,30,22,16,1
local,1,6,32,8,3,11,3,0,74,31,23,18,1
local,1,6,38,10,3,11,1,0,74,37,3,3,1
local,1,6,32,13,5,11,3,0,74,18,23,20,1
local,1,2,23,1,3,2,3,1,40,4,2,18,1
local,1,6,1,10,1,9,3,2,98,36,19,28,1
local,1,4,22,4,1,9,3,0,72,11,2,20,1
local,1,2,9,7,1,9,4,0,85,30,22,38,1
local,1,1,3,8,3,10,3,3,45,9,2,19,1
local,1,2,36,8,1,11,3,2,64,37,2,9,1
local,1,4,0,7,2,3,3,3,81,25,2,13,1
local,1,3,11,10,1,9,3,2,98,36,13,28,1
local,1,5,22,1,1,9,3,0,51,29,2,18,1
local,1,3,3,3,3,10,4,0,56,36,13,28,1
local,1,4,22,1,1,11,3,0,8,30,2,20,1
local,1,2,31,0,3,2,1,0,98,36,2,28,1
local,1,3,12,10,3,10,4,2,98,36,13,28,1
local,1,0,22,1,1,9,3,0,53,29,2,18,1
local,1,3,28,6,4,1,3,0,73,20,22,34,1
local,1,4,22,1,1,11,3,0,73,20,22,34,1
local,2,1,31,7,4,11,2,3,69,37,2,9,1
local,1,3,32,3,4,3,2,2,27,30,2,17,1
local,1,0,0,7,2,3,2,0,81,25,2,30,1
local,1,0,12,11,1,9,4,2,97,30,95,37,1
local,1,0,23,1,4,11,2,2,21,24,2,32,1
local,1,2,25,10,3,11,1,2,96,30,2,33,1
local,1,0,0,3,3,5,3,0,16,31,2,13,1
local,1,6,26,8,4,1,3,0,47,16,22,28,1
local,1,4,1,10,1,9,3,1,74,30,2,20,1
local,1,2,26,10,1,3,3,0,45,20,22,37,1
local,1,4,22,3,4,3,2,2,28,30,2,10,1
local,1,2,22,4,3,2,2,3,27,4,2,17,1
local,1,3,18,10,3,2,3,0,98,36,2,28,1
local,1,3,28,3,3,2,1,0,92,36,23,10,1
local,1,4,22,4,3,2,4,2,30,14,11,37,1
local,1,4,10,7,1,9,4,0,28,30,2,10,1
local,1,6,32,11,2,11,1,0,82,25,23,10,1
local,1,4,36,3,4,3,2,0,21,25,2,17,1
local,1,3,11,10,1,9,3,0,98,36,13,28,1
local,1,4,22,3,4,3,2,3,27,4,2,17,1
local,1,3,1,10,1,9,0,2,98,36,13,28,1
local,1,6,32,7,4,3,2,0,74,31,23,18,1
local,1,4,22,1,1,9,3,0,51,29,2,18,1
local,1,4,22,8,3,3,2,2,28,22,2,10,1
local,1,2,23,1,1,9,3,0,15,30,22,4,1
local,1,0,11,11,1,9,4,2,97,30,95,37,1
local,1,2,31,0,5,3,1,0,51,30,22,16,1
local,1,3,3,10,4,2,4,0,98,36,2,28,1
local,1,2,26,7,3,1,3,0,73,20,22,29,1
local,1,3,18,10,3,3,3,0,98,36,2,28,1
local,1,0,22,7,4,1,3,0,73,20,22,34,1
local,1,6,1,3,5,2,0,2,21,25,2,32,1
local,1,3,1,10,1,9,3,2,98,36,16,28,1
local,1,3,16,6,5,2,1,2,21,25,2,32,1
local,1,4,22,3,4,3,2,2,50,36,2,28,1
local,1,2,22,4,3,10,4,0,56,36,13,10,1
local,1,0,22,8,1,9,0,0,53,29,2,18,1
local,1,1,28,3,3,2,1,0,92,36,23,10,1
local,1,0,23,1,4,11,2,3,21,24,2,11,1
local,1,0,26,1,1,10,4,0,73,20,22,34,1
local,1,4,38,7,1,7,1,1,92,36,2,10,1
local,1,2,28,6,4,1,3,0,73,20,22,14,1
local,1,2,22,1,1,11,3,0,8,30,2,20,1
local,2,1,31,7,4,11,4,3,69,37,2,9,1
local,1,2,2,7,1,9,4,0,96,30,22,0,1
local,1,0,22,3,4,3,2,0,28,20,2,11,1
local,1,4,1,4,1,9,3,0,89,11,2,20,1
local,4,4,10,7,2,3,4,3,4,25,2,13,1
local,1,3,18,3,4,3,1,2,98,36,2,28,1
local,1,6,1,7,5,8,4,2,98,36,19,28,1
local,1,6,12,11,2,11,1,0,82,31,23,10,1
local,1,6,32,8,5,12,3,0,74,31,23,18,1
local,1,2,22,4,1,1,3,2,73,20,22,34,1
local,1,4,22,3,3,3,2,0,21,25,2,32,1
local,1,2,22,4,3,4,2,3,27,4,2,17,1
local,1,2,28,6,4,1,3,0,73,20,22,7,1
local,1,1,31,7,4,11,1,3,69,37,2,9,1
local,2,1,3,10,4,2,2,3,69,37,2,9,1
local,1,2,26,7,4,1,3,1,73,20,22,34,1
local,1,1,26,8,4,1,3,0,47,16,22,28,1
local,1,5,32,12,2,2,4,0,82,31,23,4,1
local,1,4,0,7,2,4,3,1,32,25,2,13,1
local,1,0,0,1,1,11,3,1,18,31,51,13,1
local,1,6,26,7,4,1,3,2,97,30,22,16,1
local,1,5,12,10,3,10,4,2,98,36,13,28,1
local,1,5,28,0,1,11,4,2,37,28,2,10,1
local,2,1,22,7,4,11,2,3,69,37,2,9,1
local,1,6,22,1,1,9,3,0,16,31,2,13,1
local,1,4,9,7,5,8,4,1,92,36,2,27,1
local,1,6,32,11,2,11,1,0,98,32,13,34,1
local,1,6,26,7,4,2,3,0,74,31,23,18,1
local,1,4,22,1,1,9,3,1,51,29,2,18,1
local,1,6,1,10,2,11,1,0,82,31,23,10,1
local,1,4,22,4,3,1,3,0,73,20,22,34,1
local,1,0,22,7,4,1,3,0,92,20,22,34,1
local,1,4,22,7,4,11,2,3,69,37,2,9,1
local,1,6,32,7,4,3,2,0,74,31,23,3,1
local,1,2,2,7,1,9,4,1,96,30,91,0,1
local,1,2,22,4,4,8,2,2,28,30,2,10,1
local,1,5,32,11,2,9,1,0,98,32,13,34,1
local,1,2,23,1,3,2,0,1,40,27,2,3,1
local,1,2,26,7,4,1,3,0,8,30,2,20,1
local,2,4,22,1,1,9,3,0,51,29,2,18,1
local,1,1,3,8,3,10,3,0,45,9,2,19,1
local,1,1,21,7,4,11,1,3,69,37,2,25,1
local,1,2,26,7,4,1,3,1,65,20,22,34,1
local,1,4,22,3,2,3,2,2,86,36,2,28,1
local,1,1,31,7,4,11,4,2,37,28,2,2,1
local,1,4,22,1,1,10,4,0,73,20,22,34,1
local,1,4,0,7,2,4,3,2,98,36,16,28,1
local,1,3,11,10,1,5,3,0,98,36,13,28,1
local,1,3,16,6,5,2,1,2,21,25,2,7,1
local,1,4,9,7,5,8,3,1,12,36,2,27,1
local,1,1,8,8,4,1,3,0,47,16,22,28,1
local,1,2,2,7,1,9,4,0,96,25,22,0,1
local,1,5,28,0,1,11,4,2,37,28,2,22,1
local,1,2,23,1,1,9,3,0,33,30,17,4,1
local,1,3,1,10,1,0,0,2,98,36,13,28,1
local,1,2,23,3,1,9,3,0,15,30,22,4,1
local,1,2,22,1,1,11,3,0,8,32,2,20,1
local,1,2,10,8,1,1,3,2,73,20,22,34,1
local,1,3,16,6,5,6,1,3,21,25,2,3,1
local,1,5,32,12,2,2,2,0,82,31,23,4,1
local,1,2,38,4,1,11,4,2,73,20,22,34,1
local,1,0,22,3,4,3,2,2,28,20,2,11,1
local,1,2,9,7,4,1,3,0,73,20,22,14,1
local,1,3,16,11,5,2,1,2,21,25,2,11,1
local,1,4,16,1,1,9,3,0,51,29,2,18,1
local,2,1,26,7,4,2,2,3,69,37,2,9,1
local,1,2,22,7,4,1,3,3,73,20,22,34,1
local,1,0,22,8,1,4,0,0,53,29,2,18,1
local,1,4,32,11,2,11,1,2,11,14,11,6,1
local,1,4,22,1,1,3,1,2,67,36,2,28,1
local,1,4,22,3,1,9,2,2,28,30,2,22,1
local,1,4,22,1,1,9,3,0,28,30,2,8,1
local,1,3,9,7,5,8,4,2,97,30,22,16,1
local,1,3,18,10,4,3,1,2,98,36,2,28,1
local,1,2,28,6,1,9,3,0,73,20,22,7,1
local,1,4,17,1,1,10,4,1,92,36,23,10,1
local,1,0,26,10,1,10,4,0,73,20,22,34,1
local,1,4,36,3,4,3,2,0,21,25,13,37,1
local,1,4,22,3,3,12,2,1,14,30,2,10,1
local,1,5,28,1,4,11,4,2,37,28,2,10,1
local,1,2,22,8,1,1,3,2,89,11,2,20,1
local,1,1,31,7,2,1,1,2,82,35,23,10,1
local,1,3,28,3,3,2,1,0,46,36,23,10,1
local,1,1,15,7,1,11,4,2,37,28,2,2,1
local,1,2,8,10,2,11,1,0,82,31,23,10,1
local,1,2,23,1,3,2,0,1,38,27,13,28,1
local,1,2,28,6,1,9,3,0,53,20,22,7,1
local,1,4,0,7,2,4,3,2,98,29,16,28,1
local,1,2,28,6,4,1,3,0,73,20,22,20,1
local,1,4,32,1,1,9,3,0,51,29,2,18,1
local,1,2,38,1,4,2,4,2,73,20,22,34,1
local,2,4,22,3,4,10,2,1,28,30,2,10,1
local,1,0,28,1,1,11,3,0,8,32,31,20,1
local,1,4,22,3,4,3,2,2,65,36,2,28,1
local,1,2,38,4,1,11,4,2,48,20,22,34,1
local,1,1,3,3,1,9,3,0,45,9,2,19,1
local,1,3,9,7,4,1,4,0,56,36,13,10,1
local,1,2,26,3,4,1,3,1,65,20,22,34,1
local,1,4,22,8,3,12,2,1,14,33,2,10,1
local,1,2,9,7,5,8,3,1,12,36,2,27,1
local,1,4,0,7,2,4,3,1,21,25,2,3,1
local,1,4,0,4,1,11,4,2,98,7,16,28,1
local,1,4,22,1,1,7,1,2,67,36,2,28,1
local,1,6,32,11,4,3,2,3,74,31,23,16,1
local,1,4,36,3,2,3,2,2,86,36,2,2,1
local,1,2,38,4,1,11,4,2,62,20,22,34,1
local,1,5,28,7,4,11,4,2,37,0,2,22,1
local,2,5,28,1,1,5,4,2,37,28,2,10,1
local,1,4,0,7,2,4,3,0,69,25,2,13,1
local,1,4,4,3,4,4,2,1,32,25,2,13,1
local,1,2,23,1,3,2,0,1,91,27,2,3,1
local,1,0,9,7,4,1,3,0,73,20,22,14,1
local,1,0,28,3,3,2,1,0,92,36,23,10,1
local,2,1,26,7,4,2,1,3,69,37,2,9,1
local,1,1,31,7,4,11,1,2,37,28,2,2,1
local,1,4,22,7,4,11,4,3,69,37,2,9,1
local,1,2,38,1,4,11,4,0,51,30,22,16,1
local,1,4,22,3,4,10,2,1,28,30,2,20,1
local,1,2,22,1,1,9,2,2,28,30,2,10,1
local,2,3,4,3,4,2,2,1,63,31,23,4,1
local,1,1,16,1,1,9,3,0,51,30,2,16,1
local,1,4,20,7,5,8,3,1,73,21,2,10,1
local,1,4,0,4,1,11,4,2,82,30,69,16,1
local,2,3,1,3,4,2,2,1,63,31,23,4,1
local,1,4,2,7,1,9,4,3,73,20,22,34,1
local,1,4,32,11,4,3,2,3,74,31,23,16,1
local,1,4,22,8,3,12,2,2,14,33,2,10,1
local,2,1,26,4,4,2,1,3,69,37,2,9,1
local,1,0,22,3,4,3,2,2,28,24,2,11,1
local,1,4,22,3,2,3,3,2,86,36,2,28,1
local,1,4,11,7,4,1,3,0,73,20,22,14,1
local,1,4,9,1,5,8,3,1,12,36,2,27,1
local,1,2,8,10,2,11,1,2,82,31,23,10,1
local,1,2,22,1,1,9,4,0,96,30,22,0,1
local,1,0,22,8,1,7,0,0,53,29,2,18,1
local,1,4,22,1,5,9,3,1,51,29,2,18,1
local,1,4,36,3,4,3,3,0,89,25,13,37,1
local,1,4,31,1,4,1,3,1,65,20,22,34,1
local,1,4,36,3,2,10,2,2,29,36,2,34,1
local,1,0,28,3,3,2,1,0,94,36,23,10,1
local,1,6,1,10,2,6,1,0,82,31,23,10,1
local,2,4,22,3,4,10,2,0,28,30,2,10,1
local,1,4,16,1,1,9,3,1,51,29,2,25,1
local,1,3,22,3,2,3,2,2,86,36,2,4,1
local,1,2,17,4,2,0,1,2,28,30,2,22,1
local,1,4,26,3,2,3,2,2,86,36,2,2,1
local,1,6,22,1,1,7,1,2,67,37,2,28,1
local,1,0,22,11,1,4,0,0,53,29,2,18,1
local,1,4,36,3,2,3,2,3,86,36,2,2,1
local,1,5,36,1,1,6,4,2,37,28,2,10,1
local,1,2,9,7,5,8,0,1,12,36,2,8,1
local,1,4,16,1,1,9,3,0,51,30,2,18,1
local,1,4,25,1,1,9,3,1,51,29,2,18,1
local,1,6,16,6,5,6,3,3,21,25,2,3,1
local,1,2,38,3,4,2,2,1,73,20,22,34,1
local,1,0,22,3,4,0,2,2,28,20,2,11,1
local,1,0,22,3,4,5,2,2,28,20,2,11,1
local,1,6,22,4,3,1,3,0,73,20,22,34,1
local,1,2,38,4,1,1,4,0,62,20,22,34,1
local,1,4,9,3,3,2,1,0,10,36,23,10,1
local,1,5,18,1,1,5,4,2,80,28,22,0,1
local,1,3,28,3,3,9,1,1,46,36,23,10,1
local,1,2,9,1,1,11,3,3,8,32,2,20,1
local,1,4,36,3,4,3,2,0,21,25,21,37,1
local,1,5,9,7,4,1,4,0,56,36,13,10,1
local,1,4,9,7,5,8,3,1,22,36,2,27,1
local,1,4,16,1,1,12,3,0,20,30,2,18,1
local,1,4,22,3,4,10,2,2,28,30,2,10,1
local,1,6,32,11,2,11,1,2,82,31,23,26,1
local,1,2,17,4,2,0,4,2,92,10,22,37,1
local,1,2,2,7,1,5,4,3,15,30,22,0,1
local,2,4,22,3,4,10,2,0,34,30,2,10,1
local,1,4,22,4,2,12,3,2,86,36,2,28,1
local,1,4,2,7,1,2,4,3,73,20,22,34,1
local,1,4,36,3,4,3,2,0,21,25,6,12,1
local,1,4,26,1,4,1,3,2,29,36,2,34,1
local,1,4,0,7,2,8,3,0,69,25,2,13,1
local,1,3,22,7,4,3,3,2,65,36,2,28,1
local,1,2,28,12,1,9,3,0,53,31,23,10,1
local,1,4,2,7,1,11,4,0,98,30,91,7,1
local,1,1,3,7,4,11,1,0,82,31,23,10,1
local,2,1,26,4,4,2,4,3,69,37,2,9,1
local,1,3,22,3,2,3,2,2,57,36,2,27,1
local,1,2,28,6,1,7,3,0,53,20,22,7,1
local,1,6,15,1,1,7,1,2,67,37,2,28,1
local,1,6,1,10,2,1,1,0,82,31,23,10,1
local,1,4,31,1,4,1,4,1,65,20,22,34,1
local,1,6,16,6,5,6,3,3,21,25,2,14,1
local,1,4,0,7,2,4,3,0,28,25,2,13,1
local,1,4,32,11,4,3,2,3,61,31,23,20,1
local,1,3,22,13,4,3,3,2,29,36,2,28,1
local,2,1,26,4,4,2,1,3,69,37,2,10,1
local,1,2,36,1,1,6,4,2,15,28,2,10,1
local,1,1,31,7,4,0,0,2,37,28,2,2,1
local,1,4,32,7,4,1,3,0,92,20,22,34,1
local,1,3,28,1,5,3,3,1,46,36,23,10,1
local,1,5,18,1,4,4,4,2,80,28,22,0,1
local,2,4,22,3,4,10,3,0,28,30,2,10,1
local,1,4,9,1,5,4,3,1,71,36,2,27,1
local,1,4,31,1,4,1,3,1,94,36,23,29,1
local,1,3,28,3,3,9,1,1,46,36,23,22,1
local,1,4,0,7,2,12,3,2,69,25,2,13,1
local,1,4,23,3,2,3,3,2,86,36,2,28,1
local,1,2,38,3,1,11,4,2,73,20,25,34,1
local,1,2,38,4,1,1,4,0,39,20,22,34,1
local,1,3,28,3,3,1,1,1,46,36,23,10,1
local,1,6,1,10,2,1,1,0,82,25,2,13,1
local,1,2,38,4,1,1,4,0,39,20,22,30,1
local,1,4,9,7,3,8,3,1,22,36,2,27,1
local,1,4,22,4,2,12,3,2,82,31,23,10,1
local,1,4,25,3,2,3,3,2,86,36,2,28,1
local,1,2,38,3,2,11,4,2,73,20,25,34,1
local,1,4,9,3,4,10,2,1,28,30,2,10,1
local,1,4,38,3,3,2,1,0,10,36,23,10,1
local,1,4,31,1,4,1,4,1,65,20,12,18,1
local,1,3,22,13,4,0,3,2,29,36,2,28,1
local,1,4,32,11,4,3,2,3,86,36,2,28,1
local,1,4,25,1,1,1,3,1,65,20,22,34,1
local,1,4,33,4,3,1,3,3,73,20,22,34,1
local,1,3,9,1,5,4,3,1,46,36,23,10,1
local,1,4,31,1,4,1,4,1,65,35,22,34,1
local,1,2,31,1,4,1,3,1,65,0,22,34,1
local,1,6,1,10,2,10,3,0,28,30,2,10,1
local,1,3,22,7,4,3,3,2,57,36,2,27,1
local,1,4,36,3,4,9,2,0,21,25,21,35,1
local,1,3,31,3,2,4,2,2,86,36,2,4,1
local,1,4,2,7,1,2,4,3,44,20,22,34,1
local,1,4,0,7,2,8,3,2,69,25,2,13,1
local,1,4,22,1,1,7,1,2,71,36,2,28,1
local,1,4,2,7,1,12,4,3,73,4,22,34,1
local,1,3,28,3,2,9,1,1,46,36,23,22,1
local,1,4,32,11,4,3,2,0,80,31,23,16,1
local,1,4,22,1,5,9,3,1,51,29,2,33,1
local,1,3,9,7,5,8,3,1,22,36,2,3,1
local,1,4,28,1,5,4,3,1,71,36,2,13,1
local,1,3,28,1,2,7,3,1,46,36,23,10,1
local,1,6,0,7,2,4,3,0,28,25,2,13,1
local,1,1,3,7,4,7,0,0,82,31,23,10,1
local,1,4,2,7,1,11,4,0,25,34,91,7,1
local,1,4,5,1,4,4,4,2,80,28,22,0,1
local,1,4,25,1,1,9,3,1,51,29,2,4,1
local,1,4,32,14,4,3,2,3,74,31,23,16,1
local,1,4,32,1,5,4,3,3,74,31,23,16,1
local,1,6,36,1,1,6,4,2,15,28,2,10,1
local,1,3,15,3,2,3,2,2,86,36,2,4,1
local,1,1,31,7,4,0,4,2,37,28,2,31,1
local,1,5,9,7,4,1,4,0,56,36,13,8,1
local,1,4,25,11,4,3,2,3,74,31,23,16,1
local,1,4,29,7,2,11,3,0,28,25,2,13,1
local,1,4,23,1,1,1,3,2,10,36,23,10,1
local,1,2,17,4,2,0,1,2,15,30,2,22,1
local,1,4,31,7,4,1,3,0,92,20,22,34,1
local,2,1,9,4,4,2,4,3,82,37,2,9,1
local,1,6,1,10,2,6,3,3,21,25,2,14,1
local,1,4,2,7,1,1,4,3,73,4,22,34,1
local,1,2,17,4,2,0,1,2,80,9,22,18,1
local,1,3,31,3,2,10,3,2,86,36,2,4,1
local,1,4,29,7,2,11,3,0,51,29,9,18,1
local,1,6,25,1,1,2,3,1,65,20,22,34,1
local,2,1,26,13,4,2,4,3,69,37,2,9,1
local,1,2,38,3,2,8,4,2,73,20,25,34,1
local,1,1,3,7,4,7,3,0,82,31,23,36,1
local,1,4,16,1,1,12,3,1,20,30,2,29,1
local,1,4,1,7,2,11,3,0,28,33,2,34,1
local,1,3,8,7,4,3,3,2,57,36,2,23,1
local,1,4,25,1,5,7,3,1,51,29,2,4,1
local,1,1,12,10,2,10,3,2,28,30,2,10,1
local,1,4,29,10,2,11,3,0,28,25,2,13,1
local,1,4,0,7,2,8,1,2,69,25,2,13,1
local,1,4,2,6,1,2,4,3,73,24,22,34,1
local,1,5,9,7,3,1,4,0,56,36,13,10,1
local,1,3,9,7,5,10,3,1,22,36,2,3,1
local,1,4,2,7,4,2,4,3,73,38,22,34,1
local,1,0,9,4,5,4,2,1,46,36,23,10,1
local,1,6,1,10,2,1,4,0,82,16,2,25,1
local,1,4,9,3,4,10,2,2,28,30,2,18,1
local,1,4,36,3,4,3,2,0,21,25,6,24,1
local,1,4,9,3,4,10,2,1,73,30,2,10,1
local,2,0,26,4,4,2,4,3,69,37,2,9,1
local,1,4,25,1,1,9,2,1,51,29,2,18,1
local,1,6,18,1,1,10,4,2,15,34,2,10,1
local,1,1,7,10,4,7,0,0,82,31,23,10,1
local,1,3,28,3,3,9,1,3,46,1,23,10,1
local,2,4,22,3,4,10,3,0,31,30,2,10,1
local,1,3,28,3,3,1,1,2,46,36,23,10,1
local,1,2,28,6,1,7,3,1,53,20,22,7,1
local,1,4,9,1,5,4,3,3,71,36,2,27,1
local,1,6,1,10,0,10,1,0,82,31,23,10,1
local,1,3,23,3,3,5,1,1,46,36,23,10,1
local,1,4,25,1,1,9,3,1,51,29,2,20,1
local,1,5,1,10,2,10,3,0,28,30,39,10,1
local,1,4,29,1,1,7,1,2,71,36,2,14,1
local,1,1,31,1,4,1,3,1,65,0,22,34,1
local,1,2,29,7,2,11,4,2,73,17,25,34,1
local,1,4,23,1,1,1,3,1,10,36,23,10,1
local,1,4,36,1,1,3,3,1,51,29,2,18,1
local,1,4,31,11,1,1,2,0,86,1,2,28,1
local,1,4,23,3,3,1,3,1,51,29,2,18,1
local,1,2,17,4,2,0,1,3,15,30,2,22,1
local,1,1,25,1,1,1,3,1,65,20,22,34,1
local,1,1,31,7,4,4,4,2,37,28,2,31,1
local,1,4,25,1,1,9,3,1,65,20,22,34,1
local,1,4,32,1,4,11,3,1,74,31,23,16,1
