Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_occupation_race,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_age_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,feature_native_country_race,algo_RF
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,72,29,29,1
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,74,29,29,1
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,73,28,28,1
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,73,30,30,1
instance_0,5,4,9,0,0,5,0,4,0,5,0,0,0,0,0,0,2,7,0,2,0,0,1
instance_0,7,4,11,0,0,7,0,4,0,7,0,0,0,0,0,0,2,9,0,2,0,0,1
instance_0,6,3,9,0,0,6,0,3,0,6,0,0,0,0,0,0,2,8,0,2,0,0,1
instance_0,6,5,11,0,0,6,0,5,0,6,0,0,0,0,0,0,2,8,0,2,0,0,1
instance_0,6,4,10,1,0,6,0,4,0,6,0,0,0,0,0,0,2,8,0,2,0,0,1
instance_0,6,4,10,0,0,6,1,5,0,6,0,0,0,0,0,0,2,8,0,2,0,0,0
instance_0,6,4,10,0,0,6,0,4,1,7,0,0,0,0,0,0,2,8,0,2,0,0,0
instance_0,6,4,10,0,0,6,0,4,0,6,1,1,0,0,0,0,2,8,0,2,0,0,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,1,0,1,0,2,8,0,2,0,1,0
instance_0,6,4,10,0,0,6,0,4,0,6,0,1,0,1,1,1,2,8,0,2,0,1,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,0,0,0,0,1,7,0,2,0,0,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,0,0,0,0,3,9,0,2,0,0,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,0,0,0,1,2,8,1,2,0,0,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,0,0,0,0,2,8,0,1,0,0,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,0,0,0,0,2,8,0,3,0,0,1
instance_0,6,4,10,0,0,6,0,4,0,6,0,0,0,0,0,0,2,8,0,2,1,1,1
instance_0,2,0,2,32,3,5,12,12,5,7,11,15,4,4,8,36,80,82,32,80,32,40,1
instance_0,1,1,2,32,3,4,12,13,5,6,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,31,3,4,12,12,5,6,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,33,3,4,12,12,5,6,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,11,11,5,6,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,13,13,5,6,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,4,5,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,6,7,11,15,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,10,14,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,12,16,4,4,8,36,80,81,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,3,4,7,36,80,81,32,80,32,39,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,5,4,9,36,80,81,32,80,32,41,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,14,4,3,7,35,80,81,32,80,32,39,0
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,36,79,80,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,36,81,82,32,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,35,80,81,31,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,37,80,81,33,80,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,36,80,81,32,79,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,36,80,81,32,81,32,40,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,36,80,81,32,80,31,39,1
instance_0,1,0,1,32,3,4,12,12,5,6,11,15,4,4,8,36,80,81,32,80,33,41,1
instance_0,2,0,2,34,3,5,13,13,5,7,11,15,5,4,9,38,85,87,34,85,34,43,1
instance_0,1,1,2,34,3,4,13,14,5,6,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,33,3,4,13,13,5,6,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,35,3,4,13,13,5,6,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,12,12,5,6,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,14,14,5,6,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,4,5,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,6,7,11,15,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,10,14,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,12,16,5,4,9,38,85,86,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,4,4,8,38,85,86,34,85,34,42,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,14,5,3,8,37,85,86,34,85,34,42,0
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,38,84,85,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,38,86,87,34,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,37,85,86,33,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,39,85,86,35,85,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,38,85,86,34,84,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,38,85,86,34,86,34,43,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,38,85,86,34,85,33,42,1
instance_0,1,0,1,34,3,4,13,13,5,6,11,15,5,4,9,38,85,86,34,85,35,44,1
instance_0,8,7,15,37,3,11,15,22,6,14,13,17,5,4,9,41,93,101,37,24,9,18,1
instance_0,9,6,15,37,3,12,15,21,6,15,13,17,5,4,9,41,93,102,37,24,9,18,1
instance_0,9,7,16,36,3,12,15,22,6,15,13,17,5,4,9,41,93,102,37,24,9,18,1
instance_0,9,7,16,38,3,12,15,22,6,15,13,17,5,4,9,41,93,102,37,24,9,18,1
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,93,102,37,24,9,18,1
instance_0,9,7,16,37,3,12,15,22,5,14,13,17,5,4,9,41,93,102,37,24,9,18,0
instance_0,9,7,16,37,3,12,15,22,6,15,12,16,5,4,9,41,93,102,37,24,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,4,4,8,41,93,102,37,24,9,17,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,16,5,3,8,40,93,102,37,24,9,17,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,92,101,37,24,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,24,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,40,93,102,36,24,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,42,93,102,38,24,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,93,102,37,23,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,93,102,37,25,9,18,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,93,102,37,24,8,17,1
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,93,102,37,24,10,19,1
instance_0,1,0,1,7,0,1,2,2,1,2,2,2,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,2,3,7,0,1,2,4,1,2,2,2,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,6,0,1,2,3,1,2,2,2,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,8,0,1,2,3,1,2,2,2,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,7,0,1,1,2,1,2,2,2,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,7,0,1,3,4,1,2,2,2,1,0,1,7,18,19,7,18,7,8,0
instance_0,1,1,2,7,0,1,2,3,0,1,2,2,1,0,1,7,18,19,7,18,7,8,0
instance_0,1,1,2,7,0,1,2,3,2,3,2,2,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,1,1,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,3,3,1,0,1,7,18,19,7,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,0,0,0,7,18,19,7,18,7,7,0
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,2,0,2,7,18,19,7,18,7,9,0
instance_0,1,1,2,7,0,1,2,3,1,2,2,3,1,1,2,8,18,19,7,18,7,9,0
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,7,17,18,7,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,7,19,20,7,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,6,18,19,6,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,8,18,19,8,18,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,7,18,19,7,17,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,7,18,19,7,19,7,8,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,7,18,19,7,18,6,7,1
instance_0,1,1,2,7,0,1,2,3,1,2,2,2,1,0,1,7,18,19,7,18,8,9,1
instance_0,3,0,3,7,0,3,2,2,1,4,2,2,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,0,2,6,0,2,2,2,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,0,2,8,0,2,2,2,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,0,2,7,0,2,1,1,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,0,2,7,0,2,3,3,1,3,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,0,2,7,0,2,2,2,0,2,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,0,2,7,0,2,2,2,2,4,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,1,1,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,3,3,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,0,2,7,0,2,2,2,1,3,2,3,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,0,2,7,0,2,2,2,1,3,2,2,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,2,5,7,0,3,2,4,1,4,2,2,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,3,5,7,0,2,2,5,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,6,0,2,2,4,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,8,0,2,2,4,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,7,0,2,1,3,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,7,0,2,3,5,1,3,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,2,4,7,0,2,2,4,0,2,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,2,4,7,0,2,2,4,2,4,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,1,1,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,3,3,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,2,4,7,0,2,2,4,1,3,2,3,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,2,4,7,0,2,2,4,1,3,2,2,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,6,0,3,2,3,1,4,2,2,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,1,3,5,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,6,0,2,1,2,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,6,0,2,3,4,1,3,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,6,0,2,2,3,0,2,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,6,0,2,2,3,2,4,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,1,1,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,3,3,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,3,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,1,3,6,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,8,0,3,2,3,1,4,2,2,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,1,3,9,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,8,0,2,1,2,1,3,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,8,0,2,3,4,1,3,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,8,0,2,2,3,0,2,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,8,0,2,2,3,2,4,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,1,1,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,3,3,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,1,3,8,0,2,2,3,1,3,2,3,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,1,3,8,0,2,2,3,1,3,2,2,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,7,0,3,1,2,1,4,2,2,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,1,3,7,0,2,0,1,1,3,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,1,2,0,2,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,1,2,2,4,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,1,1,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,3,3,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,1,2,1,3,2,3,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,1,3,7,0,2,1,2,1,3,2,2,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,7,0,3,2,3,2,5,2,2,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,1,3,7,0,2,3,4,2,4,2,2,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,3,5,2,2,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,1,1,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,3,3,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,2,4,2,3,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,1,3,7,0,2,2,3,2,4,2,2,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,7,0,3,2,3,1,4,1,1,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,1,3,7,0,2,3,4,1,3,1,1,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,0,2,1,1,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,1,3,0,0,1,0,1,7,18,20,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,1,2,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,1,3,7,0,2,2,3,1,3,1,1,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,7,0,3,2,3,1,4,3,3,1,0,1,7,18,21,7,18,7,8,0
instance_0,2,1,3,7,0,2,3,4,1,3,3,3,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,0,2,3,3,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,1,3,4,4,1,0,1,7,18,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,0,0,0,7,18,20,7,18,7,7,0
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,2,0,2,7,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,3,4,1,1,2,8,18,20,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,7,17,19,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,7,19,21,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,6,18,20,6,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,8,18,20,8,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,7,18,20,7,17,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,7,18,20,7,19,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,7,18,20,7,18,6,7,1
instance_0,2,1,3,7,0,2,2,3,1,3,3,3,1,0,1,7,18,20,7,18,8,9,1
instance_0,3,1,4,7,0,3,2,3,1,4,2,2,1,0,1,7,17,20,7,18,7,8,0
instance_0,2,1,3,7,0,2,3,4,1,3,2,2,1,0,1,7,17,19,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,0,2,2,2,1,0,1,7,17,19,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,0,0,0,7,17,19,7,18,7,7,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,2,0,2,7,17,19,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,3,1,1,2,8,17,19,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,16,18,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,6,17,19,6,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,8,17,19,8,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,17,19,7,19,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,17,19,7,18,6,7,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,17,19,7,18,8,9,1
instance_0,3,1,4,7,0,3,2,3,1,4,2,2,1,0,1,7,19,22,7,18,7,8,0
instance_0,2,1,3,7,0,2,3,4,1,3,2,2,1,0,1,7,19,21,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,0,2,2,2,1,0,1,7,19,21,7,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,0,0,0,7,19,21,7,18,7,7,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,2,0,2,7,19,21,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,3,1,1,2,8,19,21,7,18,7,9,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,20,22,7,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,6,19,21,6,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,8,19,21,8,18,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,19,21,7,17,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,19,21,7,19,7,8,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,19,21,7,18,6,7,1
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,1,0,1,7,19,21,7,18,8,9,1
instance_0,3,1,4,7,0,3,2,3,1,4,2,2,1,0,1,6,18,21,6,18,7,8,0
instance_0,2,1,3,7,0,2,3,4,1,3,2,2,1,0,1,6,18,20,6,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,0,2,2,2,1,0,1,6,18,20,6,18,7,8,0
instance_0,2,1,3,7,0,2,2,3,1,3,2,2,0,0,0,6,18,20,6,18,7,7,0
