Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC_bank
instance_0,0,5,1,1,0,37,0,0,1,14,6,20,27,36,1,0,1
instance_0,0,5,0,1,0,37,0,0,1,14,5,21,27,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,14,5,21,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,22,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,21,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,21,28,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,21,27,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,21,27,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,21,27,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,25,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,26,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,26,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,26,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,27,38,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,27,37,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,27,35,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,27,36,2,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,2,20,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,3,21,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,3,20,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,3,20,27,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,3,20,27,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,3,20,27,36,1,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,4,21,27,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,4,21,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,22,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,21,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,21,28,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,21,27,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,21,27,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,21,27,36,1,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,4,20,26,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,4,20,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,25,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,26,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,26,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,26,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,27,35,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,28,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,27,38,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,27,37,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,28,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,4,20,27,36,2,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,8,20,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,7,21,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,7,20,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,7,20,27,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,7,20,27,36,1,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,6,21,27,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,6,21,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,22,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,21,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,21,28,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,21,27,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,21,27,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,21,27,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,25,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,26,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,26,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,26,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,35,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,35,0,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,38,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,37,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,36,2,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,22,27,36,0,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,21,26,36,0,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,21,27,35,0,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,21,27,37,0,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,21,27,36,1,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,22,27,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,21,26,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,21,27,35,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,21,27,37,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,21,27,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,2,13,5,22,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,23,27,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,22,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,22,28,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,22,27,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,22,27,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,22,27,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,2,13,5,21,26,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,25,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,26,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,26,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,26,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,29,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,28,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,28,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,28,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,34,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,35,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,38,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,37,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,36,2,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,25,36,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,25,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,25,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,24,36,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,25,35,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,25,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,25,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,34,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,35,1,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,26,37,0,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,26,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,26,37,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,38,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,37,1,0,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,26,36,1,0,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,26,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,26,36,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,36,2,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,34,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,35,2,0,1
instance_0,0,4,1,1,0,37,0,0,1,13,5,20,27,35,0,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,27,35,0,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,27,35,0,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,27,35,0,1,1
instance_0,0,5,1,1,0,37,1,0,1,13,5,20,27,35,0,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,27,35,0,1,1
instance_0,0,5,1,1,0,37,0,0,2,13,5,20,27,35,0,1,1
instance_0,0,5,1,1,0,37,0,0,1,14,5,20,27,35,0,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,27,35,0,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,35,0,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,34,0,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,38,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,39,0,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,38,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,37,1,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,37,2,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,36,2,0,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,36,3,0,1
instance_0,0,0,0,1,0,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,0,0,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,1,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,22,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,1,0,1,0,21,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,1,0,1,0,21,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,2,1,0,0,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,1,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,22,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,3,14,17,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,3,13,16,22,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,0,0,21,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,2,0,1,1,22,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,1,21,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,23,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,22,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,2,1,1,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,2,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,3,14,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,1,0,9,3,13,17,22,16,1,1
instance_0,0,2,1,1,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,2,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,2,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,3,14,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,1,9,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,21,1,0,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,7,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,8,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,8,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,8,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,8,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,8,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,8,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,21,0,0,0,11,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,10,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,21,1,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,1,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,2,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,2,13,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,2,13,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,2,13,17,22,16,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,5,13,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,4,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,4,13,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,4,13,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,4,13,17,22,16,1,1
instance_0,0,2,1,1,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,2,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,11,17,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,12,16,22,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,12,17,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,12,17,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,12,17,22,16,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,13,16,21,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,13,17,20,15,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,13,17,21,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,13,17,21,16,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,13,16,22,14,1,1
instance_0,0,2,0,1,0,21,0,0,0,9,3,13,17,22,13,1,1
instance_0,0,2,0,1,0,21,1,0,0,9,3,13,17,22,16,1,1
instance_0,0,6,0,1,0,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,5,0,0,0,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,22,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,5,0,1,0,21,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,4,1,0,0,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,0,1,21,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,0,0,22,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,3,14,17,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,3,13,16,22,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,4,0,0,0,21,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,4,0,1,1,21,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,1,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,1,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,1,21,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,4,0,1,1,21,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,4,0,1,1,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,4,0,1,1,21,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,4,0,1,1,21,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,4,0,1,1,21,0,0,0,9,3,13,17,22,15,0,1
instance_0,0,4,0,1,0,23,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,4,0,1,0,22,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,4,1,1,0,21,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,2,0,21,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,1,0,0,8,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,1,0,0,9,2,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,1,0,0,9,4,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,1,0,0,9,3,14,17,22,15,1,1
instance_0,0,4,0,1,0,21,1,0,0,9,3,13,16,22,15,1,1
instance_0,0,4,0,1,0,21,1,0,0,9,3,13,17,22,16,1,1
instance_0,0,4,1,1,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,2,0,21,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,8,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,10,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,2,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,4,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,3,12,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,3,14,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,3,13,16,22,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,3,13,17,21,15,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,3,13,17,22,14,1,1
instance_0,0,4,0,1,0,21,0,1,0,9,3,13,17,22,16,1,1
instance_0,0,4,1,1,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,4,0,2,0,21,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,2,9,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,8,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,10,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,2,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,4,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,3,12,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,3,14,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,3,13,16,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,3,13,17,21,15,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,3,13,17,22,14,1,1
instance_0,0,4,0,1,0,21,0,0,1,9,3,13,17,22,16,1,1
instance_0,0,4,0,1,0,21,0,0,0,7,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,8,2,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,8,4,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,8,3,12,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,8,3,13,17,21,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,8,3,13,17,22,14,1,1
instance_0,0,4,0,1,0,21,0,0,0,11,3,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,10,2,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,10,4,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,10,3,12,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,10,3,13,17,21,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,10,3,13,17,22,14,1,1
instance_0,0,4,0,1,0,21,0,0,0,10,3,13,17,22,16,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,1,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,2,12,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,2,13,17,21,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,2,13,17,22,14,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,5,13,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,4,12,17,22,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,4,13,17,21,15,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,4,13,17,22,14,1,1
instance_0,0,4,0,1,0,21,0,0,0,9,4,13,17,22,16,1,1
instance_0,0,4,1,1,0,21,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,4,0,2,0,21,0,0,0,9,3,12,17,22,15,1,1
