Instances,sensitive_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day_of_week,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF
instance_0,0,4,1,2,0,35,0,1,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,2,0,35,0,0,0,13,4,19,26,34,23,1,1
instance_0,0,4,1,2,0,35,0,0,2,13,4,19,26,34,23,1,1
instance_0,0,4,1,2,0,35,0,0,1,12,4,19,26,34,23,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,18,26,34,23,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,19,27,34,23,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,19,26,33,23,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,19,26,35,23,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,19,26,34,22,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,19,26,34,24,1,1
instance_0,0,4,1,2,0,35,0,0,1,13,4,19,26,34,23,2,1
instance_0,0,4,1,1,1,34,0,0,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,1,36,0,0,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,1,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,0,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,12,4,19,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,14,4,19,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,5,19,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,4,18,26,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,4,19,27,34,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,4,19,26,33,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,4,19,26,35,23,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,4,19,26,34,22,1,1
instance_0,0,4,1,1,1,35,0,0,1,13,4,19,26,34,24,1,1
instance_0,0,4,1,1,0,33,0,0,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,1,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,0,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,12,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,14,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,13,5,19,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,13,4,18,26,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,13,4,19,27,34,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,13,4,19,26,35,23,1,1
instance_0,0,4,1,1,0,34,0,0,1,13,4,19,26,34,22,1,1
instance_0,0,4,1,1,0,34,0,0,1,13,4,19,26,34,24,1,1
instance_0,0,4,1,1,0,37,0,0,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,1,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,0,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,12,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,14,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,5,19,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,18,26,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,19,27,34,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,19,26,33,23,1,1
instance_0,0,4,1,1,0,36,0,0,1,13,4,19,26,34,22,1,1
instance_0,0,4,1,1,0,35,1,1,1,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,0,13,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,12,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,14,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,3,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,5,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,18,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,19,27,34,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,19,26,33,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,19,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,19,26,34,22,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,19,26,34,24,1,1
instance_0,0,4,1,1,0,35,0,1,1,13,4,19,26,34,23,0,1
instance_0,0,4,1,1,0,35,0,0,0,12,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,14,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,5,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,18,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,19,27,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,19,26,33,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,19,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,19,26,34,22,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,19,26,34,24,1,1
instance_0,0,4,1,1,0,35,0,0,0,13,4,19,26,34,23,2,1
instance_0,0,4,1,1,0,35,0,0,1,11,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,5,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,4,18,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,4,19,27,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,4,19,26,33,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,4,19,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,4,19,26,34,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,12,4,19,26,34,24,1,1
instance_0,0,4,1,1,0,35,0,0,1,15,4,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,3,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,18,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,19,27,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,19,26,33,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,19,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,19,26,34,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,19,26,34,24,1,1
instance_0,0,4,1,1,0,35,0,0,1,14,4,19,26,34,23,0,1
instance_0,0,4,1,1,0,35,0,0,1,13,6,19,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,18,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,19,27,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,19,26,33,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,19,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,19,26,34,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,19,26,34,24,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,5,19,26,34,23,2,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,17,26,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,18,27,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,18,26,33,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,18,26,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,18,26,34,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,18,26,34,24,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,28,34,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,27,33,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,27,35,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,27,34,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,27,34,24,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,32,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,33,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,33,24,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,36,23,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,35,22,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,34,21,1,1
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,26,34,25,1,1
instance_0,0,7,1,1,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,6,2,1,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,6,1,0,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,1,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,36,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,38,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,2,13,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,6,1,1,0,37,0,0,1,13,5,20,27,36,24,2,1
instance_0,0,5,0,0,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,2,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,1,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,36,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,38,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,37,1,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,5,0,1,0,37,0,0,1,13,5,20,27,36,24,2,1
instance_0,0,5,2,0,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,2,0,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,1,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,36,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,38,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,37,1,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,5,2,1,0,37,0,0,1,13,5,20,27,36,24,0,1
instance_0,0,5,1,0,1,37,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,36,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,38,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,14,5,20,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,5,1,0,0,37,0,0,1,13,5,20,27,36,24,0,1
instance_0,0,5,1,1,1,36,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,1,38,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,14,5,20,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,5,1,1,1,37,0,0,1,13,5,20,27,36,24,2,1
instance_0,0,5,1,1,0,35,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,5,1,1,0,36,0,0,1,13,5,20,27,36,24,2,1
instance_0,0,5,1,1,0,39,0,0,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,12,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,6,20,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,19,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,21,27,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,26,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,28,36,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,27,35,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,27,37,24,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,27,36,23,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,27,36,25,1,1
instance_0,0,5,1,1,0,38,0,0,1,13,5,20,27,36,24,2,1
instance_0,0,5,1,2,0,37,0,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,1,1,1,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,0,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,12,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,14,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,6,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,19,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,21,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,26,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,28,36,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,27,35,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,27,37,24,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,27,36,23,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,27,36,25,1,1
instance_0,0,5,1,1,0,37,0,1,1,13,5,20,27,36,24,0,1
instance_0,0,5,1,1,0,37,1,0,0,13,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,12,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,6,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,19,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,21,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,26,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,28,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,27,35,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,27,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,27,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,27,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,0,13,5,20,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,11,5,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,6,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,19,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,21,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,26,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,28,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,27,35,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,27,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,27,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,27,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,12,5,20,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,7,20,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,19,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,21,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,26,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,28,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,35,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,6,20,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,18,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,26,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,28,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,27,35,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,27,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,27,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,27,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,19,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,22,27,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,26,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,28,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,35,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,21,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,25,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,26,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,29,36,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,35,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,37,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,36,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,36,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,28,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,34,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,35,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,35,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,35,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,38,24,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,37,23,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,37,25,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,37,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,36,22,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,36,23,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,36,26,1,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,36,25,2,1
instance_0,0,5,1,2,0,37,0,0,1,13,5,20,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,2,13,5,20,27,36,24,2,1
instance_0,0,5,1,1,0,37,0,0,1,13,5,20,27,36,24,3,1
instance_0,0,1,0,1,0,24,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,2,1,1,0,24,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,2,0,2,0,24,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,23,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,25,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,24,1,0,0,10,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,1,0,10,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,9,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,11,3,15,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,4,15,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,14,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,16,20,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,21,25,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,20,24,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,20,26,17,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,20,25,16,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,20,25,18,1,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,20,25,17,0,1
instance_0,0,2,0,1,0,24,0,0,0,10,3,15,20,25,17,2,1
instance_0,0,3,2,1,0,24,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,3,1,2,0,24,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,3,1,1,0,23,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,3,1,1,0,25,0,0,0,10,3,15,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,1,0,10,3,15,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,9,3,15,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,11,3,15,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,2,15,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,14,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,16,20,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,21,25,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,20,24,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,20,26,17,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,20,25,16,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,20,25,18,1,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,20,25,17,0,1
instance_0,0,3,1,1,0,24,0,0,0,10,3,15,20,25,17,2,1
