Instances,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC
local,0.272727273,0,0,0,0.745454545,0,0,0,0.833333333,0.181818182,0,0.491803279,0.32183908,0.586206897,0.666666667,1
local,0.818181818,0,0,0,0.936363636,0,0,0.5,0.566666667,0.454545455,0,0.983606557,0.206896552,0.206896552,0.666666667,1
local,0.818181818,0.5,0.666666667,0,0.945454545,0,0,0.5,0.8,0.727272727,0,0.573770492,0.816091954,0.775862069,0.666666667,1
local,0.636363636,0,0.666666667,0,0.172727273,0,0,0.5,0.866666667,0.545454545,0,0.737704918,0.264367816,0.637931034,0.666666667,1
local,0.181818182,0,0,0,0.581818182,0,0,0,0.966666667,0.727272727,0,0.655737705,0.32183908,0.5,0,1
local,0.272727273,0,0.333333333,0,0.781818182,0,0,0.5,0.5,0.727272727,0,0.852459016,0.425287356,0.431034483,0.333333333,1
local,0,0.5,0,0,0.736363636,0,0,0,0.233333333,0.363636364,0,0.229508197,0.011494253,0.74137931,0.666666667,1
local,0.818181818,0,0.666666667,0,0.272727273,0,0,0.5,0.466666667,0.090909091,0,0.180327869,0.287356322,0.224137931,0.666666667,1
local,0.545454545,0.5,0.333333333,0,0.936363636,0,0,0,0.8,0.363636364,0,0.278688525,0.114942529,0.75862069,0.666666667,1
local,0.181818182,0.5,0.666666667,0,0.790909091,0,0,0,0.433333333,0.818181818,0,0.409836066,0.793103448,0.5,0.333333333,1
local,0.090909091,0.5,0,0,0.136363636,0,0,0,0.8,0.545454545,0,0.475409836,0,0.948275862,0.333333333,1
local,0.272727273,0.5,0,0,0.636363636,0,0,0,0.866666667,0.818181818,0.020408163,0.459016393,0.379310345,0.534482759,0.666666667,1
local,0.363636364,0,0.666666667,0,0.627272727,0,0,0,0.933333333,0.727272727,0,0.573770492,0.459770115,0.465517241,0.666666667,1
local,0,0.5,0.333333333,0,0.181818182,0,0,0.5,0.433333333,0.454545455,0,0.983606557,0.701149425,0.448275862,0.666666667,1
local,0.818181818,0,0,0,0.472727273,0,0,0,0.4,0.181818182,0,0.491803279,0.770114943,0.896551724,0.666666667,1
local,0.363636364,0.5,0.333333333,0,0.327272727,0,0,0,0.066666667,0.181818182,0,0.819672131,0.724137931,0.448275862,0.666666667,1
local,0.909090909,0,0.666666667,0,0.209090909,0,0,0,0.3,0.727272727,0,0.491803279,0.32183908,0.913793103,0.333333333,1
local,0.727272727,0.5,0,0,0.590909091,0,0,0,0.866666667,0,0,0.918032787,0.310344828,0.172413793,0.666666667,1
local,0.363636364,0.5,0.333333333,0,0,0,0,0.5,0.966666667,0.636363636,0,0.360655738,0.436781609,0.25862069,0.666666667,1
local,0.090909091,0,0.666666667,0,0.563636364,0,0,0.5,0.566666667,0.181818182,0.020408163,0.229508197,0.24137931,0.396551724,0,1
local,0.818181818,0.5,0,0,0.218181818,0,0,0,0.033333333,0.727272727,0,0.524590164,0.954022989,0.362068966,0.666666667,1
local,0.818181818,0.5,0.333333333,0,0.236363636,0,0,0,0.733333333,0.454545455,0,0.131147541,0.83908046,0.448275862,0.666666667,1
local,0.363636364,0,0.333333333,0,0.7,0,0,0.5,0.933333333,0.181818182,0.020408163,0.721311475,0.620689655,0.534482759,0,1
local,0.363636364,0.5,0.333333333,0,0.345454545,0,0,0,0.133333333,0,0.020408163,0.918032787,0.022988506,0.74137931,0,1
local,0.727272727,0,0,0,0.463636364,0,0,0,0.233333333,0.363636364,0,0.93442623,0.172413793,0.327586207,0.666666667,1
local,0.181818182,0,0.666666667,0,0.763636364,0,0,0.5,0.3,0.818181818,0.081632653,1,0.333333333,0.948275862,0.666666667,1
local,0.545454545,0,0.333333333,0,0.072727273,0,0,0.5,0.766666667,0.363636364,0,0.508196721,0.747126437,0.879310345,0.666666667,1
local,0.090909091,0.5,0,0,0.3,0,0,0,0.933333333,0.727272727,0,0.37704918,0.137931034,0.431034483,0.333333333,1
local,0.818181818,0,0.333333333,0,0.645454545,0,0,0.5,0.833333333,0.727272727,0,0.836065574,0.563218391,0.74137931,0.666666667,1
local,0.272727273,0,0.666666667,0,0.227272727,0,0,0,0.766666667,0.545454545,0,0.655737705,0.954022989,0.948275862,0.666666667,1
local,0.363636364,0,0,0,0.327272727,0,0,0,0.533333333,0.727272727,0,0.393442623,0.367816092,0.637931034,0.333333333,1
local,0.090909091,0,0,0,0.309090909,0,0,0,0,0.727272727,0,0.245901639,0.436781609,0.586206897,0,1
local,0.181818182,0,0,0,0.745454545,0,0,0,0.733333333,0.181818182,0.020408163,0.573770492,0.24137931,0.637931034,0,1
local,0.363636364,0,0.666666667,0,0.027272727,0,0,0,0.7,0,0,0,0.425287356,0.931034483,0.666666667,1
local,0.454545455,0.5,0.333333333,0,0.672727273,0,0,0,0.766666667,0.818181818,0,0.131147541,0.908045977,0.362068966,0.666666667,1
local,0.727272727,0,0.666666667,0,0.881818182,0,0,0.5,0.466666667,0.363636364,0.020408163,0.262295082,0.540229885,0.379310345,0.333333333,1
local,0.363636364,0.5,0.333333333,0,0.472727273,0,0,0.5,0.6,0.454545455,0.020408163,0.606557377,0.908045977,0.534482759,0.666666667,1
local,0.454545455,0,0.333333333,0,0.781818182,0,0,0.5,0.166666667,0.272727273,0.020408163,0.147540984,0.781609195,0.086206897,0,1
local,0.090909091,0,0,0,0.318181818,0,0,0.5,0.233333333,0.727272727,0.020408163,0.295081967,0.252873563,0.620689655,0,1
local,0.181818182,0.5,0,0,0.327272727,0,0,0.5,0.866666667,0.272727273,0,0.721311475,0.402298851,0.793103448,0.666666667,1
local,0.818181818,0.5,0.666666667,0,0.8,0,0,0.5,0.4,0.545454545,0.020408163,0.901639344,0.896551724,0.689655172,0.666666667,1
local,0.090909091,0.5,0,0,0.272727273,0,0,0,0.166666667,0.363636364,0,0.032786885,0.908045977,0.534482759,0.666666667,1
local,0.727272727,0,0.333333333,0,0.381818182,0,0,0,0.566666667,0.818181818,0,0.393442623,0.298850575,0.810344828,0.333333333,1
local,0.636363636,0,0,0,0.481818182,0,0,0.5,0.466666667,0.636363636,0,0.163934426,0.620689655,0.844827586,0.666666667,1
local,0.818181818,0.5,0.333333333,0,0.1,0,0,0,0.833333333,0.636363636,0,0.442622951,0.505747126,0.75862069,0.666666667,1
local,0.454545455,0,0,0,0.336363636,0,0,0,0.666666667,0.727272727,0.081632653,0.540983607,0.666666667,0.189655172,0.333333333,1
local,0.454545455,0,0,0,0.036363636,0,0,0,0.433333333,0.181818182,0,0.491803279,0.195402299,0.896551724,0.666666667,1
local,0.636363636,0,0.666666667,0,0.718181818,0,0,0,0.333333333,0,0.795918367,0.360655738,0.505747126,0.586206897,0.666666667,1
local,0,0,0,0,0.890909091,0,0,0,0.133333333,0.818181818,0,0.967213115,0.229885057,0.344827586,0.666666667,1
local,0.636363636,0.5,0,0,0.7,0,0,0,0.633333333,0.272727273,0,0.049180328,0.16091954,0.655172414,0.666666667,1
local,0.818181818,0,0.333333333,0,0.972727273,0,0,0,0.066666667,0.818181818,0,0.278688525,0.32183908,0.586206897,0.333333333,1
local,0.090909091,0,0,0,1,0,0,0,0.333333333,0.727272727,0,0.344262295,0.954022989,0.413793103,0,1
local,0.090909091,0.5,0.666666667,0,0.136363636,0,0,0,0.1,0.727272727,0,0.950819672,0.367816092,0.534482759,0.666666667,1
local,0.545454545,0,0,0,1,0,0,0,0.833333333,0.181818182,0,0.245901639,0.264367816,0.810344828,0,1
local,0.727272727,0,0,0,0.554545455,0,0,0.5,0.4,0.727272727,0,0.852459016,0.816091954,0.534482759,0,1
local,0.272727273,0.5,0.333333333,0,0.563636364,0,0,0.5,0.366666667,0.636363636,0,0.524590164,0.954022989,0.362068966,0.666666667,1
local,0.181818182,0.5,0,0,0.290909091,0,0,0,0.9,0.363636364,0,0.213114754,0.206896552,0.793103448,0.333333333,1
local,0.272727273,0,0,0,0.481818182,0,0,0,0.733333333,0.818181818,0,0.721311475,0.666666667,0.74137931,0,1
local,0.272727273,0.5,0,0,0.627272727,0,0,0,0.1,0.181818182,0,0.540983607,0.850574713,0.362068966,0.666666667,1
local,0.272727273,0,0.333333333,0,0.081818182,0,0,0.5,0.733333333,0,0,0.508196721,0.24137931,0.827586207,0.666666667,1
local,0.727272727,0.5,0,0,0.772727273,0,0,0.5,0.466666667,0.727272727,0,0.557377049,0.413793103,0.310344828,0,1
local,0.909090909,0,0,0,0.527272727,0,0,0.5,0.9,0.727272727,0.020408163,0.393442623,0.436781609,0.396551724,0.333333333,1
local,0.272727273,0.5,0,0,0.809090909,0,0,0.5,0.633333333,0.454545455,0,0.081967213,0.264367816,0.827586207,0.666666667,1
local,0.090909091,0.5,0.333333333,0,0.227272727,0,0,0,0.433333333,0.727272727,0,0.803278689,0.83908046,0.896551724,0,1
local,0.363636364,0.5,0,0,0.081818182,0,0,0.5,0.233333333,0.363636364,0.142857143,0.590163934,0.850574713,0.103448276,1,1
local,0.090909091,0,0,0,0.063636364,0,0,0.5,0.9,0.818181818,0,0.803278689,0.436781609,0.896551724,0,1
local,0.545454545,0,0,0,0.9,0,0,0.5,0.3,0.727272727,0,0.098360656,0.425287356,0.534482759,0,1
local,0,0.5,0,0,0.1,0,0,0,0.733333333,0.818181818,0,0.229508197,0.666666667,0.568965517,0.666666667,1
local,0.909090909,0,0,0,0.454545455,0,0,0.5,0.833333333,0,0,0.786885246,0.816091954,0.689655172,0.666666667,1
local,0.363636364,0,0,0,0.463636364,0,0,0.5,0.066666667,0.818181818,0,0.590163934,0.666666667,0.965517241,0,1
local,0.636363636,0,0,0,0.163636364,0,0,0,0.966666667,0.272727273,0,0.213114754,0.310344828,0.896551724,0.666666667,1
local,0.181818182,0.5,0,0,0.081818182,0,0,0.5,0.766666667,0.545454545,0,0.639344262,0.988505747,0.706896552,0.666666667,1
local,0.090909091,0.5,0.666666667,0,0.836363636,0,0,0,0.1,0.818181818,0,0.409836066,0.735632184,0.793103448,0.666666667,1
local,0.181818182,0.5,0,0,0.563636364,0,0,0,0.466666667,0.636363636,0,0.573770492,0.275862069,0.844827586,0.333333333,1
local,0.909090909,0.5,0.666666667,0,0.527272727,0,0,0,0.533333333,0.454545455,0,0.098360656,0.264367816,0.275862069,0.333333333,1
local,0.363636364,0,0.666666667,0,0.063636364,0,0,0.5,0.766666667,0.545454545,0,0.852459016,0.540229885,0.879310345,0.666666667,1
local,0.818181818,0,0,0,0.845454545,0,0,0.5,0.4,0.818181818,0.081632653,0.639344262,0.793103448,0.25862069,0.666666667,1
local,0.181818182,0,0,0,0.963636364,0,0,0,0.866666667,0.727272727,0,0.540983607,0.011494253,0.413793103,0,1
local,0.181818182,0.5,0,0,0.290909091,0,0,0,0.866666667,0,0,0.147540984,1,0.706896552,0.666666667,1
local,0,0,0,0,0.436363636,0,0,0,0.733333333,0.272727273,0,0.737704918,0.735632184,0.362068966,0.666666667,1
local,0.636363636,0,0.666666667,0,0.872727273,0,0,0,0.366666667,0.090909091,0.020408163,0.37704918,0.206896552,0.827586207,0.666666667,1
local,0.818181818,0.5,0.666666667,0,0.381818182,0,0,0.5,0.933333333,0,0,0.278688525,0.597701149,0.862068966,0.666666667,1
local,0.181818182,0.5,0.666666667,0,0.218181818,0,0,0,0.733333333,0.818181818,0,0.278688525,0.08045977,0.206896552,0,1
local,0.545454545,0,0.666666667,0,0.290909091,0,0,0.5,0.633333333,0.272727273,0,0.295081967,0.24137931,0.706896552,0.666666667,1
local,0.909090909,0.5,0.333333333,0,0.490909091,0,0,0.5,0.533333333,0.545454545,0,0.245901639,0.206896552,0.051724138,0.666666667,1
local,0.818181818,0.5,0.333333333,0,1,0,0,0.5,0,0.181818182,0,0.672131148,0.965517241,0.603448276,0.333333333,1
local,0.454545455,0,0,0,0.881818182,0,0,0.5,0.833333333,0.090909091,0,0.557377049,0.275862069,0.103448276,0,1
local,0.727272727,0.5,0,0,0.081818182,0,0,0.5,0.8,0.727272727,0,0.37704918,0.574712644,0.534482759,0.333333333,1
local,0.454545455,0,0.333333333,0,0.827272727,0,0,0,0.866666667,0.636363636,0,0.606557377,1,0.482758621,0.666666667,1
local,0.636363636,0.5,0,0,0.890909091,0,0,0,0.066666667,0.545454545,0,0.590163934,0.931034483,0.965517241,0.666666667,1
local,0.272727273,0,0.666666667,0,0.854545455,0,0,0,0.1,0.818181818,0,0.360655738,0.643678161,0.25862069,0.333333333,1
local,0.272727273,0,0.333333333,0,0.945454545,0,0,0,0.333333333,0,0,0.590163934,0.32183908,0.948275862,0.666666667,1
local,0.363636364,0.5,0.666666667,0,0.227272727,0,0,0,0.933333333,0.636363636,0,0.278688525,0.206896552,0.24137931,0.666666667,1
local,0,0,0,0,0.236363636,0,0,0,0.333333333,0.818181818,0,0.68852459,0.91954023,0.379310345,0,1
local,0.181818182,0.5,0.666666667,0,0.372727273,0,0,0,0.733333333,0.181818182,0,0.344262295,0.862068966,0.534482759,0.666666667,1
local,0.454545455,0,0.666666667,0,0.054545455,0,0,0.5,0.6,0.545454545,0,0.131147541,0.517241379,0.706896552,0.666666667,1
local,0,0,0.666666667,0,0,0,0,0.5,0.466666667,0.636363636,0.081632653,0.491803279,0.275862069,0,0,1
local,0.272727273,0,0,0,0.227272727,0,0,0.5,0.5,0.545454545,0,0.590163934,0.264367816,0.172413793,0,1
local,0.363636364,0.5,0,0,0.036363636,0,0,0,0.266666667,0.090909091,0,0.327868852,0.356321839,0.689655172,0.666666667,1
local,0.636363636,0,0.666666667,0,0.354545455,0,0,0.5,0.766666667,0.727272727,0.06122449,0.360655738,0.83908046,0.620689655,0.333333333,1
local,0.636363636,0.5,0,0,0.7,0,0,0,0.533333333,0.636363636,0,0.967213115,0.954022989,0.465517241,0.666666667,1
local,0.818181818,0.5,0.666666667,0,0.345454545,0,0,0.5,0.433333333,0,0.020408163,0.508196721,0.540229885,0.206896552,0,1
local,0,0.5,0.666666667,0,0.063636364,0,0,0,0.666666667,0.090909091,0,0.147540984,0.034482759,0.706896552,0.666666667,1
local,0.181818182,0.5,0.333333333,0,0.945454545,0,0,0.5,0.633333333,0.181818182,0,0.213114754,0.275862069,0.620689655,0.333333333,1
local,0.181818182,0.5,0.333333333,0,0.690909091,0,0,0,0.2,0.181818182,0,0.163934426,0.931034483,0.534482759,0.666666667,1
local,0,0,0.666666667,1,0.481818182,0,0,0,0.1,0,0.040816327,0.590163934,0.390804598,0.362068966,1,1
local,0.727272727,0,0.333333333,0,0.209090909,0,0,0.5,0.766666667,0.636363636,0,0.409836066,0.448275862,0.75862069,0.666666667,1
local,0,0.5,0,0,0.109090909,0,0,0,0.566666667,0.818181818,0,0.704918033,0.701149425,0.362068966,0,1
local,0.272727273,0,0.666666667,0,0.7,0,0,0,0.033333333,0.545454545,0,0.31147541,0.563218391,0.862068966,0.666666667,1
local,0.272727273,0,0.333333333,0,0.745454545,0,0,0,0,0.181818182,0.020408163,0.295081967,0.24137931,0.534482759,0.666666667,1
local,0.272727273,0.5,0,0,0.3,0,0,0.5,0.266666667,0,0,0.37704918,0.643678161,0,0.333333333,1
local,0.181818182,0.5,0.333333333,0,0.472727273,0,0,0.5,0.433333333,0.636363636,0,0.196721311,0.264367816,0.137931034,0.666666667,1
local,0.181818182,0.5,0.666666667,0,0.045454545,0,0,0,0.566666667,0.363636364,0,0.770491803,0.827586207,0.396551724,0.666666667,1
local,0,0.5,0,0,0.081818182,0,0,0,0.2,0.090909091,0,0.245901639,0.655172414,0.396551724,0.666666667,1
local,0.363636364,0,0,0,0.054545455,0,0,0.5,0.1,0,0,0.409836066,0.954022989,0.120689655,0,1
local,0.727272727,0,0.666666667,0,0.227272727,0,0,0,0.266666667,0.727272727,0,0.180327869,0.954022989,0.948275862,0.333333333,1
local,0.909090909,0,0,0,0.6,0,0,0,0.8,0.727272727,0,0.704918033,0.75862069,0.879310345,0.666666667,1
local,0.818181818,0.5,0.666666667,0,0.945454545,0,0,0,0.8,0.727272727,0,0.393442623,0.494252874,0.482758621,0.333333333,1
local,0.090909091,0,0.666666667,0,0.754545455,0,0,0.5,0.833333333,0.727272727,0,0.196721311,0.735632184,0.586206897,0.666666667,1
local,0.181818182,0,0,0,0.772727273,0,0,0,0.866666667,0.727272727,0,0.540983607,0.011494253,0.413793103,0,1
local,0.727272727,0.5,0,0,0.009090909,0,0,0,0.1,0,0,0.360655738,0.666666667,0.844827586,0.666666667,1
local,0.272727273,0,0.333333333,0,0.345454545,0,0,0,0.7,0.727272727,0.020408163,0.770491803,0.022988506,0.431034483,0,1
local,0.909090909,0.5,0,0,0.872727273,0,0,0,0.3,0.818181818,0,1,0.551724138,0.448275862,0,1
local,0.545454545,0.5,0.333333333,0,0.890909091,0,0,0,0.233333333,0.727272727,0,0.819672131,0.298850575,0.965517241,0.666666667,1
local,0.727272727,0,0.666666667,0,0.354545455,0,0,0,0.833333333,0.545454545,0,0.606557377,0.275862069,0.689655172,0.333333333,1
local,0.090909091,0,0.666666667,0,0.1,0,0,0,0.333333333,0.818181818,0,0.114754098,0.448275862,0.810344828,0.666666667,1
local,0.636363636,0.5,0,0,0.581818182,0,0,0.5,0.966666667,0.818181818,0,0.803278689,0.896551724,0.948275862,0,1
local,0.727272727,0,0.666666667,0,0.745454545,0,0,0,0.066666667,0,0,0.131147541,0.229885057,0.413793103,0.666666667,1
local,0.636363636,0,0.666666667,0,0.954545455,0,0,0.5,0.333333333,0.818181818,0,0.868852459,0.712643678,0.810344828,0,1
local,0.909090909,0.5,0.666666667,0,0.381818182,0,0,0,0.4,0.454545455,0,0.475409836,0,0.396551724,0.666666667,1
local,0.363636364,0.5,0,0,0.227272727,0,0,0,0.166666667,0.181818182,0.081632653,0.983606557,0.206896552,0.896551724,0.666666667,1
local,0.545454545,0.5,0,0,0.536363636,0,0,0.5,0.766666667,0.727272727,0.020408163,0.655737705,0.666666667,0.706896552,0.666666667,1
local,0.181818182,0.5,0,0,0.336363636,0,0,0.5,0.6,0.363636364,0,0.131147541,0.517241379,0.879310345,0.666666667,1
local,0.272727273,0.5,0.333333333,0,0.554545455,0,0,0,0.133333333,0.636363636,0,0.459016393,0.908045977,0.551724138,0.666666667,1
local,0.545454545,0.5,0.666666667,0,0.609090909,0,0,0,0.4,0.727272727,0,0.016393443,0.528735632,0.603448276,0.666666667,1
local,0.545454545,0.5,0.666666667,0,0.218181818,0,0,0.5,0.633333333,0.727272727,0,0.967213115,0.770114943,0.637931034,0,1
local,0.363636364,0,0.333333333,0,0.054545455,0,0,0,0.433333333,0,0,0.836065574,0.770114943,0.896551724,0.666666667,1
local,0.636363636,0.5,0.333333333,0,0.963636364,0,0,0,0.966666667,0.727272727,0,0.540983607,1,0.517241379,0.666666667,1
local,0.090909091,0,0,0,0.509090909,0,0,0,0.733333333,0.090909091,0,0.606557377,0.206896552,0.75862069,0,1
local,0.363636364,0.5,0.666666667,0,0.754545455,0,0,0.5,0.666666667,0.727272727,0,0.672131148,0.367816092,0.5,0,1
local,0.272727273,0,0.666666667,0,0.690909091,0,0,0,0.066666667,0.727272727,0,0.098360656,0.195402299,0.396551724,0.666666667,1
local,0.636363636,0.5,0.666666667,0,0.427272727,0,0,0,0.533333333,0.636363636,0,0.098360656,0.402298851,0.25862069,0.666666667,1
local,0.272727273,0.5,0,0,0.172727273,0,0,0,0.866666667,0.545454545,0.040816327,0.491803279,0.011494253,0.137931034,0,1
local,0.545454545,0,0.666666667,0,0.463636364,0,0,0,0.333333333,0.363636364,0,0.672131148,0.24137931,0.431034483,0,1
local,0.636363636,0,0.666666667,0,0.3,0,0,0.5,0.633333333,0.363636364,0,0.540983607,0.666666667,0.431034483,0.666666667,1
local,0,0,0,0,0.727272727,0,0,0,0.766666667,0.727272727,0,0.163934426,0.298850575,0.534482759,0,1
local,0.363636364,0,0,0,0.936363636,0,0,0,0.6,0.090909091,0,0.62295082,0.908045977,0.465517241,0.666666667,1
local,0.454545455,0.5,0.666666667,0,0.181818182,0,0,0,0.533333333,0.818181818,0,0.885245902,0.08045977,0.862068966,0.333333333,1
local,0.909090909,0,0.333333333,0,0.836363636,0,0,0,0.6,0.727272727,0,0.409836066,0.942528736,0.948275862,0.333333333,1
local,0.272727273,0,0.666666667,0,0.690909091,0,0,0,0.233333333,0.363636364,0,0.295081967,0.298850575,0.793103448,0.666666667,1
local,0.272727273,0.5,0.333333333,0,0.736363636,0,0,0,0.433333333,0.363636364,0,0.655737705,0.24137931,0.793103448,0.333333333,1
local,0.454545455,0.5,0,0,0.509090909,0,0,0,0.933333333,0.818181818,0,0.491803279,0.045977011,0.706896552,0,1
local,0.818181818,0.5,0,0,0.854545455,0,0,0,0.1,0.727272727,0,0.393442623,0.942528736,0.275862069,0.333333333,1
local,0.363636364,0,0.666666667,0,0.309090909,0,0,0.5,0.933333333,0.727272727,0.020408163,0.770491803,0.149425287,0.086206897,0.666666667,1
local,0.818181818,0.5,0.333333333,0,0.263636364,0,0,0.5,0.533333333,0.727272727,0,0.196721311,0.344827586,0.5,0,1
local,0.181818182,0.5,0,0,0.472727273,0,0,0,0.533333333,0.272727273,0,0.131147541,1,0.275862069,0.666666667,1
local,0.636363636,0,0,0,0.118181818,0,0,0,0.9,0.727272727,0,0.163934426,0.655172414,0.413793103,0,1
local,0.454545455,0,0,0,0.636363636,0,0,0,0.266666667,0.545454545,0,0.147540984,0.540229885,0.913793103,0.666666667,1
local,0.181818182,0.5,0,0,0.909090909,0,0,0,0.733333333,0.818181818,0,0.131147541,0.367816092,0.517241379,0.666666667,1
local,0.181818182,0.5,0,0,0.563636364,0,0,0,0.466666667,0.363636364,0,0.868852459,0.551724138,0.172413793,0.666666667,1
local,0.363636364,0,0,0,0.318181818,0,0,0,0.633333333,0.818181818,0,0.836065574,0.724137931,0.362068966,0,1
local,0.727272727,0.5,0,0,1,0,0,0,0.866666667,0.545454545,0,0.655737705,0.770114943,0.189655172,0.666666667,1
local,0.727272727,0.5,0.333333333,0,0.990909091,0,0,0,0.733333333,0.727272727,0,0.098360656,0.436781609,0.396551724,0.666666667,1
local,0.727272727,0.5,0,0,0.136363636,0,0,0.5,0.833333333,0.454545455,0,0.557377049,0.275862069,0.310344828,0.666666667,1
local,0.909090909,0,0,0,0.018181818,0,0,0.5,0.666666667,0.818181818,0,0.147540984,0.735632184,0.534482759,0.666666667,1
local,0.181818182,0.5,0,0,0.490909091,0,0,0,0.666666667,0.818181818,0,0.114754098,0.643678161,0.551724138,0.333333333,1
local,0.818181818,0,0.333333333,0,0.281818182,0,0,0,0.033333333,0.727272727,0,0.196721311,0.333333333,0.672413793,0.333333333,1
local,0.636363636,0,0.666666667,0,0,0,0,0,0.233333333,0.272727273,0,0.295081967,0.310344828,0.517241379,0.666666667,1
local,0.181818182,0,0.666666667,0,0.781818182,0,0,0.5,0.433333333,0,0.020408163,0.508196721,0.827586207,0.206896552,0.333333333,1
local,0.272727273,0.5,0,0,0.472727273,0,0,0,0.266666667,0.454545455,0,0.049180328,0.942528736,0.327586207,0.666666667,1
local,0,0,0.666666667,0,0.745454545,0,0,0,0.966666667,0.181818182,0,0.213114754,0.275862069,0.603448276,0.333333333,1
local,0.181818182,0,0.333333333,0,0.445454545,0,0,0.5,0.3,0.454545455,0.020408163,0.68852459,0.402298851,0,0,1
local,0.272727273,0.5,0.333333333,0,0.718181818,0,0,0.5,0.4,0.363636364,0,0.098360656,0.32183908,0.586206897,0.666666667,1
local,0.272727273,0.5,0.666666667,0,0.672727273,0,0,0,0.9,0.818181818,0,0,0.264367816,0.448275862,0.333333333,1
local,0.727272727,0.5,0,0,0.327272727,0,0,0.5,0.933333333,0.545454545,0,0.180327869,0.908045977,0.155172414,0.666666667,1
local,0,0.5,0.333333333,0,0.2,0,0,0.5,0.433333333,0.545454545,0,0.540983607,0.850574713,0.310344828,0.666666667,1
local,0.363636364,0.5,0.666666667,0,0.336363636,0,0,0,0.8,0.454545455,0,0.573770492,0.586206897,0.74137931,0.666666667,1
local,0.363636364,0,0.333333333,0,0.309090909,0,0,0.5,0.166666667,0.363636364,0,0.295081967,0.67816092,0.310344828,0.666666667,1
local,0.818181818,0.5,0,0,0.645454545,0,0,0.5,0.833333333,0.727272727,0,0.836065574,0.563218391,0.74137931,0.666666667,1
local,0.363636364,0,0,0,0.2,0,0,0,0.7,0.454545455,0,0.229508197,0.252873563,0.568965517,0.666666667,1
local,0.090909091,0,0,0,0.381818182,0,0,0.5,0.1,0.272727273,0.020408163,0.442622951,0.850574713,0.534482759,0,1
local,0.636363636,0.5,0.333333333,0,0.790909091,0,0,0,0.333333333,0,0,0.655737705,0.24137931,0.396551724,0.333333333,1
local,0.181818182,0.5,0.666666667,0,0.109090909,0,0,0.5,0.433333333,0.363636364,0,0.327868852,0.275862069,0.724137931,0.666666667,1
local,0.272727273,0.5,0.333333333,0,0.7,0,0,0.5,0.7,0.454545455,0,0.131147541,0.574712644,0.155172414,0.666666667,1
local,0.272727273,0.5,0.333333333,0,0.981818182,0,0,0,0.266666667,0.090909091,0.959183673,0.68852459,0.517241379,0.24137931,0.666666667,1
local,0.909090909,0.5,0,0,0.918181818,0,0,0,0.166666667,0.272727273,0,0.245901639,0.206896552,0.5,0.666666667,1
local,0.181818182,0.5,0,0,0.990909091,0,0,0.5,0.733333333,0.727272727,0,0.983606557,0.965517241,0.827586207,0.666666667,1
local,0.636363636,0.5,0.666666667,0,0.827272727,0,0,0.5,0,0.272727273,0,0.721311475,0.862068966,0.327586207,0.666666667,1
local,0.090909091,0,0,0,0.809090909,0,0,0.5,0.4,0.727272727,0,0.491803279,0.827586207,0.827586207,0.666666667,1
local,0.363636364,0.5,0,0,0.627272727,0,0,0.5,0.233333333,0.727272727,0.020408163,0.573770492,0,0.637931034,0,1
local,0.818181818,0.5,0.666666667,0,0.472727273,0,0,0.5,0.6,0.636363636,0,0.262295082,0.275862069,0.775862069,0,1
local,0.636363636,0.5,0.666666667,0,0.072727273,0,0,0,0.533333333,0.818181818,0,0.442622951,0.264367816,0.948275862,0.666666667,1
local,0.909090909,0,0.333333333,0,0.490909091,0,0,0,0.733333333,0,0,0.655737705,0.724137931,0.206896552,0.666666667,1
local,0.545454545,0,0.666666667,0,0.154545455,0,0,0,0.233333333,0.090909091,0,0.68852459,0.252873563,0.517241379,0.333333333,1
local,0.818181818,0,0.666666667,0,0.554545455,0,0,0.5,0.8,0.090909091,0,0.819672131,0.275862069,0.206896552,0.333333333,1
local,0.181818182,0,0,0,0.790909091,0,0,0,0.9,0.090909091,0.06122449,0.459016393,0.034482759,0.396551724,0.666666667,1
local,0,0,0.666666667,0,0.972727273,0,0,0,0.566666667,0,0,0.131147541,0.436781609,0.862068966,0.666666667,1
local,0.272727273,0.5,0.666666667,0,0.1,0,0,0,0.833333333,0.727272727,0,0.393442623,0.931034483,0.465517241,0.666666667,1
local,0.363636364,0,0,0,0.345454545,0,0,0,0.833333333,0.818181818,0,1,0.609195402,0.810344828,0.333333333,1
local,0.090909091,0.5,0,0,0.818181818,0,0,0,0.833333333,0.636363636,0,0.950819672,0.83908046,0.913793103,0.666666667,1
local,0.545454545,0.5,0.333333333,0,0.336363636,0,0,0,0.6,0,0,0.131147541,0.689655172,0.603448276,0.666666667,1
local,0.181818182,0,0.333333333,0,0.581818182,0,0,0,0.766666667,0.181818182,0,0.360655738,0.379310345,0.534482759,0.666666667,1
global,0.272727273,0,0.333333333,0,0.881818182,0,0,0,1,0.272727273,0.979591837,0.426229508,0.597701149,0.448275862,1,1
local,0.363636364,0.5,0,0,0.690909091,0,0,0.5,0.533333333,0.818181818,0,1,0.275862069,0.379310345,0.333333333,1
local,0.636363636,0,0,0,0.472727273,0,0,0.5,0.766666667,0.272727273,0,0.786885246,0.908045977,0.137931034,0.666666667,1
