Instances,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,feature_age,algo_MLPC
instance_0,7,38,15,3,6,2,2,47,19,46,19,9,1
instance_0,7,38,15,3,6,2,2,47,19,47,18,9,1
instance_0,7,38,15,3,6,2,2,47,19,47,20,9,1
instance_0,7,38,15,3,5,2,2,47,19,49,19,9,0
instance_0,7,38,15,3,6,1,2,47,19,49,19,9,0
instance_0,7,38,15,3,6,3,2,47,19,49,19,9,0
instance_0,7,38,15,3,6,2,1,47,19,49,19,9,0
instance_0,7,38,15,3,6,2,2,47,18,49,19,9,0
instance_0,7,38,15,3,6,2,2,47,20,49,19,9,0
instance_0,7,38,15,3,6,2,2,47,19,50,19,9,1
instance_0,7,38,15,3,6,2,2,47,19,49,18,9,1
instance_0,7,38,15,3,6,2,2,47,19,49,20,9,1
instance_0,7,38,15,3,5,2,2,47,19,48,18,9,0
instance_0,7,38,15,3,6,1,2,47,19,48,18,9,0
instance_0,7,38,15,3,6,3,2,47,19,48,18,9,0
instance_0,7,38,15,3,6,2,1,47,19,48,18,9,0
instance_0,7,38,15,3,6,2,2,47,18,48,18,9,0
instance_0,7,38,15,3,6,2,2,47,20,48,18,9,0
instance_0,7,38,15,3,6,2,2,47,19,48,17,9,1
instance_0,7,38,15,3,5,2,2,47,19,48,20,9,0
instance_0,7,38,15,3,6,1,2,47,19,48,20,9,0
instance_0,7,38,15,3,6,3,2,47,19,48,20,9,0
instance_0,7,38,15,3,6,2,1,47,19,48,20,9,0
instance_0,7,38,15,3,6,2,2,47,18,48,20,9,0
instance_0,7,38,15,3,6,2,2,47,20,48,20,9,0
instance_0,7,38,15,3,6,2,2,47,19,48,21,9,1
instance_0,7,38,15,3,5,2,2,50,19,48,19,9,0
instance_0,7,38,15,3,6,1,2,50,19,48,19,9,0
instance_0,7,38,15,3,6,3,2,50,19,48,19,9,0
instance_0,7,38,15,3,6,2,1,50,19,48,19,9,0
instance_0,7,38,15,3,6,2,2,51,19,48,19,9,1
instance_0,7,38,15,3,6,2,2,50,18,48,19,9,0
instance_0,7,38,15,3,6,2,2,50,20,48,19,9,0
instance_0,7,38,15,3,6,2,2,50,19,47,19,9,1
instance_0,7,38,15,3,6,2,2,50,19,49,19,9,1
instance_0,7,38,15,3,6,2,2,50,19,48,18,9,1
instance_0,7,38,15,3,6,2,2,50,19,48,20,9,1
instance_0,7,38,15,3,5,2,2,49,19,47,19,9,0
instance_0,7,38,15,3,6,1,2,49,19,47,19,9,0
instance_0,7,38,15,3,6,3,2,49,19,47,19,9,0
instance_0,7,38,15,3,6,2,1,49,19,47,19,9,0
instance_0,7,38,15,3,6,2,2,49,18,47,19,9,0
instance_0,7,38,15,3,6,2,2,49,20,47,19,9,0
instance_0,7,38,15,3,6,2,2,49,19,46,19,9,1
instance_0,7,38,15,3,6,2,2,49,19,47,18,9,1
instance_0,7,38,15,3,6,2,2,49,19,47,20,9,1
instance_0,7,38,15,3,5,2,2,49,19,49,19,9,0
instance_0,7,38,15,3,6,1,2,49,19,49,19,9,0
instance_0,7,38,15,3,6,3,2,49,19,49,19,9,0
instance_0,7,38,15,3,6,2,1,49,19,49,19,9,0
instance_0,7,38,15,3,6,2,2,49,18,49,19,9,0
instance_0,7,38,15,3,6,2,2,49,20,49,19,9,0
instance_0,7,38,15,3,6,2,2,49,19,50,19,9,1
instance_0,7,38,15,3,6,2,2,49,19,49,18,9,1
instance_0,7,38,15,3,6,2,2,49,19,49,20,9,1
instance_0,7,38,15,3,5,2,2,49,19,48,18,9,0
instance_0,7,38,15,3,6,1,2,49,19,48,18,9,0
instance_0,7,38,15,3,6,3,2,49,19,48,18,9,0
instance_0,7,38,15,3,6,2,1,49,19,48,18,9,0
instance_0,7,38,15,3,6,2,2,49,18,48,18,9,0
instance_0,7,38,15,3,6,2,2,49,20,48,18,9,0
instance_0,7,38,15,3,6,2,2,49,19,48,17,9,1
instance_0,7,38,15,3,5,2,2,49,19,48,20,9,0
instance_0,7,38,15,3,6,1,2,49,19,48,20,9,0
instance_0,7,38,15,3,6,3,2,49,19,48,20,9,0
instance_0,7,38,15,3,6,2,1,49,19,48,20,9,0
instance_0,7,38,15,3,6,2,2,49,18,48,20,9,0
instance_0,7,38,15,3,6,2,2,49,20,48,20,9,0
instance_0,7,38,15,3,6,2,2,49,19,48,21,9,1
instance_0,7,38,15,3,5,2,2,48,19,46,19,9,0
instance_0,7,38,15,3,6,1,2,48,19,46,19,9,0
instance_0,7,38,15,3,6,3,2,48,19,46,19,9,0
instance_0,7,38,15,3,6,2,1,48,19,46,19,9,0
instance_0,7,38,15,3,6,2,2,48,18,46,19,9,0
instance_0,7,38,15,3,6,2,2,48,20,46,19,9,0
instance_0,7,38,15,3,6,2,2,48,19,45,19,9,0
instance_0,7,38,15,3,6,2,2,48,19,46,18,9,1
instance_0,7,38,15,3,6,2,2,48,19,46,20,9,1
instance_0,7,38,15,3,5,2,2,48,19,47,18,9,0
instance_0,7,38,15,3,6,1,2,48,19,47,18,9,0
instance_0,7,38,15,3,6,3,2,48,19,47,18,9,0
instance_0,7,38,15,3,6,2,1,48,19,47,18,9,0
instance_0,7,38,15,3,6,2,2,48,18,47,18,9,0
instance_0,7,38,15,3,6,2,2,48,20,47,18,9,0
instance_0,7,38,15,3,6,2,2,48,19,47,17,9,1
instance_0,7,38,15,3,5,2,2,48,19,47,20,9,0
instance_0,7,38,15,3,6,1,2,48,19,47,20,9,0
instance_0,7,38,15,3,6,3,2,48,19,47,20,9,0
instance_0,7,38,15,3,6,2,1,48,19,47,20,9,0
instance_0,7,38,15,3,6,2,2,48,18,47,20,9,0
instance_0,7,38,15,3,6,2,2,48,20,47,20,9,0
instance_0,7,38,15,3,6,2,2,48,19,47,21,9,1
instance_0,7,38,15,3,5,2,2,48,19,50,19,9,0
instance_0,7,38,15,3,6,1,2,48,19,50,19,9,0
instance_0,7,38,15,3,6,3,2,48,19,50,19,9,0
instance_0,7,38,15,3,6,2,1,48,19,50,19,9,0
instance_0,7,38,15,3,6,2,2,48,18,50,19,9,0
instance_0,7,38,15,3,6,2,2,48,20,50,19,9,0
instance_0,7,38,15,3,6,2,2,48,19,51,19,9,1
instance_0,7,38,15,3,6,2,2,48,19,50,18,9,1
instance_0,7,38,15,3,6,2,2,48,19,50,20,9,1
instance_0,7,38,15,3,5,2,2,48,19,49,18,9,0
instance_0,7,38,15,3,6,1,2,48,19,49,18,9,0
instance_0,7,38,15,3,6,3,2,48,19,49,18,9,0
instance_0,7,38,15,3,6,2,1,48,19,49,18,9,0
instance_0,7,38,15,3,6,2,2,48,18,49,18,9,0
instance_0,7,38,15,3,6,2,2,48,20,49,18,9,0
instance_0,7,38,15,3,6,2,2,48,19,49,17,9,1
instance_0,7,38,15,3,5,2,2,48,19,49,20,9,0
instance_0,7,38,15,3,6,1,2,48,19,49,20,9,0
instance_0,7,38,15,3,6,3,2,48,19,49,20,9,0
instance_0,7,38,15,3,6,2,1,48,19,49,20,9,0
instance_0,7,38,15,3,6,2,2,48,18,49,20,9,0
instance_0,7,38,15,3,6,2,2,48,20,49,20,9,0
instance_0,7,38,15,3,6,2,2,48,19,49,21,9,1
instance_0,7,38,15,3,5,2,2,48,19,48,17,9,0
instance_0,7,38,15,3,6,1,2,48,19,48,17,9,0
instance_0,7,38,15,3,6,3,2,48,19,48,17,9,0
instance_0,7,38,15,3,6,2,1,48,19,48,17,9,0
instance_0,7,38,15,3,6,2,2,48,18,48,17,9,0
instance_0,7,38,15,3,6,2,2,48,20,48,17,9,0
instance_0,7,38,15,3,6,2,2,48,19,48,16,9,1
instance_0,7,38,15,3,5,2,2,48,19,48,21,9,0
instance_0,7,38,15,3,6,1,2,48,19,48,21,9,0
instance_0,7,38,15,3,6,3,2,48,19,48,21,9,0
instance_0,7,38,15,3,6,2,1,48,19,48,21,9,0
instance_0,7,38,15,3,6,2,2,48,18,48,21,9,0
instance_0,7,38,15,3,6,2,2,48,20,48,21,9,0
instance_0,7,38,15,3,6,2,2,48,19,48,22,9,1
instance_0,7,39,15,4,8,3,2,57,22,57,22,6,1
instance_0,6,39,15,4,8,3,2,57,22,57,22,7,1
instance_0,7,38,15,4,8,3,2,57,22,57,22,7,1
instance_0,7,39,14,4,8,3,2,57,22,57,22,7,1
instance_0,7,39,15,3,8,3,2,57,22,57,22,7,1
instance_0,7,39,15,5,8,3,2,57,22,57,22,7,1
instance_0,7,39,15,4,7,3,2,57,22,57,22,7,1
instance_0,7,39,15,4,9,3,2,57,22,57,22,7,1
instance_0,7,39,15,4,8,2,2,57,22,57,22,7,0
instance_0,7,39,15,4,8,4,2,57,22,57,22,7,1
instance_0,7,39,15,4,8,3,1,57,22,57,22,7,0
instance_0,7,39,15,4,8,3,3,57,22,57,22,7,1
instance_0,7,39,15,4,8,3,2,56,22,57,22,7,1
instance_0,7,39,15,4,8,3,2,58,22,57,22,7,1
instance_0,7,39,15,4,8,3,2,57,21,57,22,7,0
instance_0,7,39,15,4,8,3,2,57,23,57,22,7,1
instance_0,7,39,15,4,8,3,2,57,22,56,22,7,1
instance_0,7,39,15,4,8,3,2,57,22,58,22,7,1
instance_0,7,39,15,4,8,3,2,57,22,57,21,7,1
instance_0,7,39,15,4,8,3,2,57,22,57,23,7,1
instance_0,5,39,15,4,8,3,2,57,22,57,22,8,1
instance_0,6,38,15,4,8,3,2,57,22,57,22,8,1
instance_0,6,39,14,4,8,3,2,57,22,57,22,8,1
instance_0,6,39,15,3,8,3,2,57,22,57,22,8,1
instance_0,6,39,15,5,8,3,2,57,22,57,22,8,1
instance_0,6,39,15,4,7,3,2,57,22,57,22,8,1
instance_0,6,39,15,4,9,3,2,57,22,57,22,8,1
instance_0,6,39,15,4,8,2,2,57,22,57,22,8,0
instance_0,6,39,15,4,8,4,2,57,22,57,22,8,1
instance_0,6,39,15,4,8,3,1,57,22,57,22,8,0
instance_0,6,39,15,4,8,3,3,57,22,57,22,8,1
instance_0,6,39,15,4,8,3,2,56,22,57,22,8,1
instance_0,6,39,15,4,8,3,2,58,22,57,22,8,1
instance_0,6,39,15,4,8,3,2,57,21,57,22,8,0
instance_0,6,39,15,4,8,3,2,57,23,57,22,8,1
instance_0,6,39,15,4,8,3,2,57,22,56,22,8,1
instance_0,6,39,15,4,8,3,2,57,22,58,22,8,1
instance_0,6,39,15,4,8,3,2,57,22,57,21,8,1
instance_0,6,39,15,4,8,3,2,57,22,57,23,8,1
instance_0,7,37,15,4,8,3,2,57,22,57,22,8,1
instance_0,7,38,14,4,8,3,2,57,22,57,22,8,1
instance_0,7,38,15,3,8,3,2,57,22,57,22,8,1
instance_0,7,38,15,5,8,3,2,57,22,57,22,8,1
instance_0,7,38,15,4,7,3,2,57,22,57,22,8,1
instance_0,7,38,15,4,9,3,2,57,22,57,22,8,1
instance_0,7,38,15,4,8,2,2,57,22,57,22,8,0
instance_0,7,38,15,4,8,4,2,57,22,57,22,8,1
instance_0,7,38,15,4,8,3,1,57,22,57,22,8,0
instance_0,7,38,15,4,8,3,3,57,22,57,22,8,1
instance_0,7,38,15,4,8,3,2,56,22,57,22,8,1
instance_0,7,38,15,4,8,3,2,58,22,57,22,8,1
instance_0,7,38,15,4,8,3,2,57,21,57,22,8,0
instance_0,7,38,15,4,8,3,2,57,23,57,22,8,1
instance_0,7,38,15,4,8,3,2,57,22,56,22,8,1
instance_0,7,38,15,4,8,3,2,57,22,58,22,8,1
instance_0,7,38,15,4,8,3,2,57,22,57,21,8,1
instance_0,7,38,15,4,8,3,2,57,22,57,23,8,1
instance_0,7,39,13,4,8,3,2,57,22,57,22,8,1
instance_0,7,39,14,3,8,3,2,57,22,57,22,8,1
instance_0,7,39,14,5,8,3,2,57,22,57,22,8,1
instance_0,7,39,14,4,7,3,2,57,22,57,22,8,1
instance_0,7,39,14,4,9,3,2,57,22,57,22,8,1
instance_0,7,39,14,4,8,2,2,57,22,57,22,8,0
instance_0,7,39,14,4,8,4,2,57,22,57,22,8,1
instance_0,7,39,14,4,8,3,1,57,22,57,22,8,0
instance_0,7,39,14,4,8,3,3,57,22,57,22,8,1
instance_0,7,39,14,4,8,3,2,56,22,57,22,8,1
instance_0,7,39,14,4,8,3,2,58,22,57,22,8,1
instance_0,7,39,14,4,8,3,2,57,21,57,22,8,0
instance_0,7,39,14,4,8,3,2,57,23,57,22,8,1
instance_0,7,39,14,4,8,3,2,57,22,56,22,8,1
instance_0,7,39,14,4,8,3,2,57,22,58,22,8,1
instance_0,7,39,14,4,8,3,2,57,22,57,21,8,1
instance_0,7,39,14,4,8,3,2,57,22,57,23,8,1
instance_0,7,39,15,2,8,3,2,57,22,57,22,8,1
instance_0,7,39,15,3,7,3,2,57,22,57,22,8,1
instance_0,7,39,15,3,9,3,2,57,22,57,22,8,1
instance_0,7,39,15,3,8,2,2,57,22,57,22,8,0
instance_0,7,39,15,3,8,4,2,57,22,57,22,8,1
instance_0,7,39,15,3,8,3,1,57,22,57,22,8,0
instance_0,7,39,15,3,8,3,3,57,22,57,22,8,1
instance_0,7,39,15,3,8,3,2,56,22,57,22,8,1
instance_0,7,39,15,3,8,3,2,58,22,57,22,8,1
instance_0,7,39,15,3,8,3,2,57,21,57,22,8,0
instance_0,7,39,15,3,8,3,2,57,23,57,22,8,1
instance_0,7,39,15,3,8,3,2,57,22,56,22,8,1
instance_0,7,39,15,3,8,3,2,57,22,58,22,8,1
instance_0,7,39,15,3,8,3,2,57,22,57,21,8,1
instance_0,7,39,15,3,8,3,2,57,22,57,23,8,1
instance_0,7,39,15,6,8,3,2,57,22,57,22,8,1
instance_0,7,39,15,5,7,3,2,57,22,57,22,8,1
instance_0,7,39,15,5,9,3,2,57,22,57,22,8,1
instance_0,7,39,15,5,8,2,2,57,22,57,22,8,0
instance_0,7,39,15,5,8,4,2,57,22,57,22,8,1
instance_0,7,39,15,5,8,3,1,57,22,57,22,8,0
instance_0,7,39,15,5,8,3,3,57,22,57,22,8,1
instance_0,7,39,15,5,8,3,2,56,22,57,22,8,1
instance_0,7,39,15,5,8,3,2,58,22,57,22,8,1
instance_0,7,39,15,5,8,3,2,57,21,57,22,8,0
instance_0,7,39,15,5,8,3,2,57,23,57,22,8,1
instance_0,7,39,15,5,8,3,2,57,22,56,22,8,1
instance_0,7,39,15,5,8,3,2,57,22,58,22,8,1
instance_0,7,39,15,5,8,3,2,57,22,57,21,8,1
instance_0,7,39,15,5,8,3,2,57,22,57,23,8,1
instance_0,7,39,15,4,6,3,2,57,22,57,22,8,0
instance_0,7,39,15,4,7,2,2,57,22,57,22,8,0
instance_0,7,39,15,4,7,4,2,57,22,57,22,8,1
instance_0,7,39,15,4,7,3,1,57,22,57,22,8,0
instance_0,7,39,15,4,7,3,3,57,22,57,22,8,1
instance_0,7,39,15,4,7,3,2,56,22,57,22,8,1
instance_0,7,39,15,4,7,3,2,58,22,57,22,8,1
instance_0,7,39,15,4,7,3,2,57,21,57,22,8,0
instance_0,7,39,15,4,7,3,2,57,23,57,22,8,1
instance_0,7,39,15,4,7,3,2,57,22,56,22,8,1
instance_0,7,39,15,4,7,3,2,57,22,58,22,8,1
instance_0,7,39,15,4,7,3,2,57,22,57,21,8,1
instance_0,7,39,15,4,7,3,2,57,22,57,23,8,1
instance_0,7,39,15,4,10,3,2,57,22,57,22,8,1
instance_0,7,39,15,4,9,2,2,57,22,57,22,8,0
instance_0,7,39,15,4,9,4,2,57,22,57,22,8,1
instance_0,7,39,15,4,9,3,1,57,22,57,22,8,0
instance_0,7,39,15,4,9,3,3,57,22,57,22,8,1
instance_0,7,39,15,4,9,3,2,56,22,57,22,8,1
instance_0,7,39,15,4,9,3,2,58,22,57,22,8,1
instance_0,7,39,15,4,9,3,2,57,21,57,22,8,0
instance_0,7,39,15,4,9,3,2,57,23,57,22,8,1
instance_0,7,39,15,4,9,3,2,57,22,56,22,8,1
instance_0,7,39,15,4,9,3,2,57,22,58,22,8,1
instance_0,7,39,15,4,9,3,2,57,22,57,21,8,1
instance_0,7,39,15,4,9,3,2,57,22,57,23,8,1
instance_0,7,39,15,4,8,5,2,57,22,57,22,8,0
instance_0,7,39,15,4,8,4,1,57,22,57,22,8,0
instance_0,7,39,15,4,8,4,3,57,22,57,22,8,1
instance_0,7,39,15,4,8,4,2,56,22,57,22,8,1
instance_0,7,39,15,4,8,4,2,58,22,57,22,8,1
instance_0,7,39,15,4,8,4,2,57,21,57,22,8,0
instance_0,7,39,15,4,8,4,2,57,23,57,22,8,1
instance_0,7,39,15,4,8,4,2,57,22,56,22,8,1
instance_0,7,39,15,4,8,4,2,57,22,58,22,8,1
instance_0,7,39,15,4,8,4,2,57,22,57,21,8,1
instance_0,7,39,15,4,8,4,2,57,22,57,23,8,1
instance_0,7,39,15,4,8,2,3,57,22,57,22,8,0
instance_0,7,39,15,4,8,3,4,57,22,57,22,8,1
instance_0,7,39,15,4,8,3,3,56,22,57,22,8,1
instance_0,7,39,15,4,8,3,3,58,22,57,22,8,1
instance_0,7,39,15,4,8,3,3,57,21,57,22,8,0
instance_0,7,39,15,4,8,3,3,57,23,57,22,8,1
instance_0,7,39,15,4,8,3,3,57,22,56,22,8,1
instance_0,7,39,15,4,8,3,3,57,22,58,22,8,1
instance_0,7,39,15,4,8,3,3,57,22,57,21,8,1
instance_0,7,39,15,4,8,3,3,57,22,57,23,8,1
instance_0,7,39,15,4,8,2,2,56,22,57,22,8,0
instance_0,7,39,15,4,8,3,1,56,22,57,22,8,0
instance_0,7,39,15,4,8,3,2,55,22,57,22,8,1
instance_0,7,39,15,4,8,3,2,56,21,57,22,8,0
instance_0,7,39,15,4,8,3,2,56,23,57,22,8,1
instance_0,7,39,15,4,8,3,2,56,22,56,22,8,1
instance_0,7,39,15,4,8,3,2,56,22,58,22,8,1
instance_0,7,39,15,4,8,3,2,56,22,57,21,8,1
instance_0,7,39,15,4,8,3,2,56,22,57,23,8,1
instance_0,7,39,15,4,8,2,2,58,22,57,22,8,0
instance_0,7,39,15,4,8,3,1,58,22,57,22,8,0
instance_0,7,39,15,4,8,3,2,59,22,57,22,8,1
instance_0,7,39,15,4,8,3,2,58,21,57,22,8,0
instance_0,7,39,15,4,8,3,2,58,23,57,22,8,1
instance_0,7,39,15,4,8,3,2,58,22,56,22,8,1
instance_0,7,39,15,4,8,3,2,58,22,58,22,8,1
instance_0,7,39,15,4,8,3,2,58,22,57,21,8,1
instance_0,7,39,15,4,8,3,2,58,22,57,23,8,1
instance_0,7,39,15,4,8,2,2,57,23,57,22,8,0
instance_0,7,39,15,4,8,3,1,57,23,57,22,8,0
instance_0,7,39,15,4,8,3,2,57,24,57,22,8,0
instance_0,7,39,15,4,8,3,2,57,23,56,22,8,1
instance_0,7,39,15,4,8,3,2,57,23,58,22,8,1
instance_0,7,39,15,4,8,3,2,57,23,57,21,8,1
instance_0,7,39,15,4,8,3,2,57,23,57,23,8,1
instance_0,7,39,15,4,8,2,2,57,22,56,22,8,0
instance_0,7,39,15,4,8,3,1,57,22,56,22,8,0
instance_0,7,39,15,4,8,3,2,57,21,56,22,8,0
instance_0,7,39,15,4,8,3,2,57,22,55,22,8,1
instance_0,7,39,15,4,8,3,2,57,22,56,21,8,1
instance_0,7,39,15,4,8,3,2,57,22,56,23,8,1
instance_0,7,39,15,4,8,2,2,57,22,58,22,8,0
instance_0,7,39,15,4,8,3,1,57,22,58,22,8,0
instance_0,7,39,15,4,8,3,2,57,21,58,22,8,0
instance_0,7,39,15,4,8,3,2,57,22,59,22,8,1
instance_0,7,39,15,4,8,3,2,57,22,58,21,8,1
instance_0,7,39,15,4,8,3,2,57,22,58,23,8,1
instance_0,7,39,15,4,8,2,2,57,22,57,21,8,0
instance_0,7,39,15,4,8,3,1,57,22,57,21,8,0
instance_0,7,39,15,4,8,3,2,57,21,57,21,8,0
instance_0,7,39,15,4,8,3,2,57,22,57,20,8,1
instance_0,7,39,15,4,8,2,2,57,22,57,23,8,0
instance_0,7,39,15,4,8,3,1,57,22,57,23,8,0
instance_0,7,39,15,4,8,3,2,57,21,57,23,8,0
instance_0,7,39,15,4,8,3,2,57,22,57,24,8,1
instance_0,4,39,15,4,8,3,2,57,22,57,22,9,0
instance_0,5,38,15,4,8,3,2,57,22,57,22,9,1
instance_0,5,39,14,4,8,3,2,57,22,57,22,9,1
instance_0,5,39,15,3,8,3,2,57,22,57,22,9,1
instance_0,5,39,15,5,8,3,2,57,22,57,22,9,1
instance_0,5,39,15,4,7,3,2,57,22,57,22,9,1
instance_0,5,39,15,4,9,3,2,57,22,57,22,9,1
instance_0,5,39,15,4,8,2,2,57,22,57,22,9,0
instance_0,5,39,15,4,8,4,2,57,22,57,22,9,1
instance_0,5,39,15,4,8,3,1,57,22,57,22,9,0
instance_0,5,39,15,4,8,3,3,57,22,57,22,9,1
instance_0,5,39,15,4,8,3,2,56,22,57,22,9,1
instance_0,5,39,15,4,8,3,2,58,22,57,22,9,1
instance_0,5,39,15,4,8,3,2,57,21,57,22,9,0
instance_0,5,39,15,4,8,3,2,57,23,57,22,9,1
instance_0,5,39,15,4,8,3,2,57,22,56,22,9,1
instance_0,5,39,15,4,8,3,2,57,22,58,22,9,1
instance_0,5,39,15,4,8,3,2,57,22,57,21,9,1
instance_0,5,39,15,4,8,3,2,57,22,57,23,9,1
instance_0,6,37,15,4,8,3,2,57,22,57,22,9,1
instance_0,6,38,14,4,8,3,2,57,22,57,22,9,1
instance_0,6,38,15,3,8,3,2,57,22,57,22,9,1
instance_0,6,38,15,5,8,3,2,57,22,57,22,9,1
instance_0,6,38,15,4,7,3,2,57,22,57,22,9,1
instance_0,6,38,15,4,9,3,2,57,22,57,22,9,1
instance_0,6,38,15,4,8,2,2,57,22,57,22,9,0
instance_0,6,38,15,4,8,4,2,57,22,57,22,9,1
instance_0,6,38,15,4,8,3,1,57,22,57,22,9,0
instance_0,6,38,15,4,8,3,3,57,22,57,22,9,1
instance_0,6,38,15,4,8,3,2,56,22,57,22,9,1
instance_0,6,38,15,4,8,3,2,58,22,57,22,9,1
instance_0,6,38,15,4,8,3,2,57,21,57,22,9,0
instance_0,6,38,15,4,8,3,2,57,23,57,22,9,1
instance_0,6,38,15,4,8,3,2,57,22,56,22,9,1
instance_0,6,38,15,4,8,3,2,57,22,58,22,9,1
instance_0,6,38,15,4,8,3,2,57,22,57,21,9,1
instance_0,6,38,15,4,8,3,2,57,22,57,23,9,1
instance_0,6,39,13,4,8,3,2,57,22,57,22,9,1
instance_0,6,39,14,3,8,3,2,57,22,57,22,9,1
instance_0,6,39,14,5,8,3,2,57,22,57,22,9,1
instance_0,6,39,14,4,7,3,2,57,22,57,22,9,1
instance_0,6,39,14,4,9,3,2,57,22,57,22,9,1
instance_0,6,39,14,4,8,2,2,57,22,57,22,9,0
instance_0,6,39,14,4,8,4,2,57,22,57,22,9,1
instance_0,6,39,14,4,8,3,1,57,22,57,22,9,0
instance_0,6,39,14,4,8,3,3,57,22,57,22,9,1
instance_0,6,39,14,4,8,3,2,56,22,57,22,9,1
instance_0,6,39,14,4,8,3,2,58,22,57,22,9,1
instance_0,6,39,14,4,8,3,2,57,21,57,22,9,0
instance_0,6,39,14,4,8,3,2,57,23,57,22,9,1
instance_0,6,39,14,4,8,3,2,57,22,56,22,9,1
instance_0,6,39,14,4,8,3,2,57,22,58,22,9,1
instance_0,6,39,14,4,8,3,2,57,22,57,21,9,1
instance_0,6,39,14,4,8,3,2,57,22,57,23,9,1
instance_0,6,39,15,2,8,3,2,57,22,57,22,9,1
instance_0,6,39,15,3,7,3,2,57,22,57,22,9,1
instance_0,6,39,15,3,9,3,2,57,22,57,22,9,1
instance_0,6,39,15,3,8,2,2,57,22,57,22,9,0
instance_0,6,39,15,3,8,4,2,57,22,57,22,9,1
instance_0,6,39,15,3,8,3,1,57,22,57,22,9,0
instance_0,6,39,15,3,8,3,3,57,22,57,22,9,1
instance_0,6,39,15,3,8,3,2,56,22,57,22,9,1
instance_0,6,39,15,3,8,3,2,58,22,57,22,9,1
instance_0,6,39,15,3,8,3,2,57,21,57,22,9,0
instance_0,6,39,15,3,8,3,2,57,23,57,22,9,1
instance_0,6,39,15,3,8,3,2,57,22,56,22,9,1
instance_0,6,39,15,3,8,3,2,57,22,58,22,9,1
instance_0,6,39,15,3,8,3,2,57,22,57,21,9,1
instance_0,6,39,15,3,8,3,2,57,22,57,23,9,1
instance_0,6,39,15,6,8,3,2,57,22,57,22,9,1
instance_0,6,39,15,5,7,3,2,57,22,57,22,9,1
instance_0,6,39,15,5,9,3,2,57,22,57,22,9,1
instance_0,6,39,15,5,8,2,2,57,22,57,22,9,0
instance_0,6,39,15,5,8,4,2,57,22,57,22,9,1
instance_0,6,39,15,5,8,3,1,57,22,57,22,9,0
instance_0,6,39,15,5,8,3,3,57,22,57,22,9,1
instance_0,6,39,15,5,8,3,2,56,22,57,22,9,1
instance_0,6,39,15,5,8,3,2,58,22,57,22,9,1
instance_0,6,39,15,5,8,3,2,57,21,57,22,9,0
instance_0,6,39,15,5,8,3,2,57,23,57,22,9,1
instance_0,6,39,15,5,8,3,2,57,22,56,22,9,1
instance_0,6,39,15,5,8,3,2,57,22,58,22,9,1
instance_0,6,39,15,5,8,3,2,57,22,57,21,9,1
instance_0,6,39,15,5,8,3,2,57,22,57,23,9,1
instance_0,6,39,15,4,6,3,2,57,22,57,22,9,0
instance_0,6,39,15,4,7,2,2,57,22,57,22,9,0
instance_0,6,39,15,4,7,4,2,57,22,57,22,9,1
instance_0,6,39,15,4,7,3,1,57,22,57,22,9,0
instance_0,6,39,15,4,7,3,3,57,22,57,22,9,1
instance_0,6,39,15,4,7,3,2,56,22,57,22,9,1
instance_0,6,39,15,4,7,3,2,58,22,57,22,9,1
instance_0,6,39,15,4,7,3,2,57,21,57,22,9,0
instance_0,6,39,15,4,7,3,2,57,23,57,22,9,1
instance_0,6,39,15,4,7,3,2,57,22,56,22,9,1
instance_0,6,39,15,4,7,3,2,57,22,58,22,9,1
instance_0,6,39,15,4,7,3,2,57,22,57,21,9,1
instance_0,6,39,15,4,7,3,2,57,22,57,23,9,1
instance_0,6,39,15,4,10,3,2,57,22,57,22,9,1
instance_0,6,39,15,4,9,2,2,57,22,57,22,9,0
instance_0,6,39,15,4,9,4,2,57,22,57,22,9,1
instance_0,6,39,15,4,9,3,1,57,22,57,22,9,0
instance_0,6,39,15,4,9,3,3,57,22,57,22,9,1
instance_0,6,39,15,4,9,3,2,56,22,57,22,9,1
instance_0,6,39,15,4,9,3,2,58,22,57,22,9,1
instance_0,6,39,15,4,9,3,2,57,21,57,22,9,0
instance_0,6,39,15,4,9,3,2,57,23,57,22,9,1
instance_0,6,39,15,4,9,3,2,57,22,56,22,9,1
instance_0,6,39,15,4,9,3,2,57,22,58,22,9,1
instance_0,6,39,15,4,9,3,2,57,22,57,21,9,1
instance_0,6,39,15,4,9,3,2,57,22,57,23,9,1
instance_0,6,39,15,4,8,5,2,57,22,57,22,9,0
instance_0,6,39,15,4,8,4,1,57,22,57,22,9,0
instance_0,6,39,15,4,8,4,3,57,22,57,22,9,1
instance_0,6,39,15,4,8,4,2,56,22,57,22,9,1
instance_0,6,39,15,4,8,4,2,58,22,57,22,9,1
instance_0,6,39,15,4,8,4,2,57,21,57,22,9,0
instance_0,6,39,15,4,8,4,2,57,23,57,22,9,1
instance_0,6,39,15,4,8,4,2,57,22,56,22,9,1
instance_0,6,39,15,4,8,4,2,57,22,58,22,9,1
instance_0,6,39,15,4,8,4,2,57,22,57,21,9,1
instance_0,6,39,15,4,8,4,2,57,22,57,23,9,1
instance_0,6,39,15,4,8,2,3,57,22,57,22,9,0
instance_0,6,39,15,4,8,3,4,57,22,57,22,9,1
