Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
local,1,3,18,14,0,9,2,3,0,38,37,4,4,1
local,8,2,0,12,2,7,4,0,0,21,24,13,24,1
local,3,3,6,8,5,9,4,3,0,56,27,32,15,1
local,5,4,30,10,5,9,4,1,0,30,28,30,0,1
local,2,2,17,5,4,0,1,1,0,48,28,36,34,1
local,1,0,20,12,2,11,0,2,0,12,25,30,10,1
local,5,0,31,0,2,12,1,0,0,26,3,3,35,1
local,6,1,26,11,0,10,3,1,0,62,29,15,5,1
local,6,5,29,9,2,8,1,3,0,35,25,82,11,1
local,1,3,31,5,3,4,2,2,0,52,36,6,20,1
local,5,4,21,8,3,8,0,3,0,22,28,12,4,1
local,2,6,2,10,4,10,1,0,0,65,28,3,30,1
local,2,2,32,11,2,10,3,3,0,95,24,5,35,1
local,3,3,9,8,3,11,0,2,0,32,33,2,3,1
local,1,6,11,9,2,6,1,1,0,36,36,5,0,1
local,5,0,23,7,2,10,0,3,0,30,38,22,7,1
local,2,3,22,8,4,9,1,2,0,54,9,3,33,1
local,2,0,23,6,4,7,1,0,0,15,24,34,34,1
local,3,1,7,5,1,7,1,2,0,1,30,36,3,1
local,7,3,34,5,4,10,1,0,0,23,25,32,1,1
local,3,5,8,5,4,5,3,0,0,35,16,12,4,1
local,2,3,19,13,4,5,3,3,0,36,28,7,1,1
local,3,3,15,11,4,10,4,3,0,38,25,4,23,1
local,2,2,31,8,4,9,0,0,0,85,33,5,29,1
local,1,1,26,5,5,10,2,3,0,41,5,22,22,1
local,6,0,14,3,2,2,1,0,0,58,30,31,10,1
local,2,5,28,1,3,8,1,1,0,54,0,30,15,1
local,2,0,14,12,2,11,2,0,0,83,32,22,11,1
local,1,5,37,9,1,7,1,3,0,41,6,23,29,1
local,8,2,10,7,5,10,3,3,0,45,27,32,13,1
local,2,2,38,5,2,2,2,1,0,66,36,22,3,1
local,3,3,12,9,3,10,2,3,0,48,24,5,13,1
local,2,0,4,5,5,0,3,1,0,14,24,13,19,1
local,6,4,33,12,5,9,3,1,0,22,28,27,4,1
local,7,3,29,8,5,11,0,3,0,56,25,32,23,1
local,2,6,14,14,3,5,1,3,0,59,28,22,34,1
local,7,0,38,4,3,7,3,0,0,71,24,37,37,1
local,8,1,34,11,1,8,4,3,0,74,25,22,8,1
local,1,3,16,10,4,7,1,1,0,34,24,5,3,1
local,6,5,18,8,2,8,4,0,0,32,25,2,13,1
local,8,4,30,9,4,10,1,2,0,51,25,28,9,1
local,2,1,33,12,5,9,2,0,0,64,26,2,18,1
local,5,1,30,7,1,8,4,3,0,18,35,22,3,1
local,1,2,7,10,1,11,3,2,0,45,27,32,20,1
local,3,6,3,6,3,10,2,0,0,41,30,33,24,1
local,6,4,19,5,3,12,4,0,0,51,25,8,4,1
local,8,3,6,13,0,0,2,2,0,54,26,11,34,1
local,1,1,4,14,4,9,4,2,0,54,24,11,21,1
local,1,1,15,4,5,11,3,0,0,77,33,32,6,1
local,1,2,1,10,3,6,2,2,0,52,9,15,8,1
local,8,4,22,5,2,0,1,3,0,58,29,22,8,1
local,8,0,29,9,5,3,2,0,0,52,24,64,19,1
local,3,1,29,7,5,4,1,0,0,89,24,3,7,1
local,1,5,36,12,1,11,1,2,0,48,4,39,3,1
local,3,2,20,6,2,11,1,3,0,16,24,39,29,1
local,2,2,5,10,2,11,3,3,0,48,28,4,9,1
local,8,0,17,7,5,3,2,0,0,44,24,14,1,1
local,2,3,18,12,1,10,0,3,0,56,28,2,18,1
local,7,2,11,2,1,0,2,3,0,40,26,21,2,1
local,2,2,38,8,4,12,3,3,0,31,31,8,20,1
local,8,1,9,3,5,4,0,2,0,31,26,9,32,1
local,8,0,31,11,3,6,1,0,0,3,24,9,33,1
local,8,0,22,10,4,11,1,0,0,54,34,43,3,1
local,7,4,33,4,0,9,0,0,0,74,26,80,16,1
local,2,1,25,11,1,8,4,3,0,18,25,35,9,1
local,2,4,13,12,1,10,1,1,0,41,13,2,34,1
local,6,4,15,1,1,12,2,0,0,41,25,17,32,1
local,2,3,23,11,4,11,3,0,0,55,26,22,36,1
local,3,4,23,8,2,10,4,1,0,24,34,5,11,1
local,1,0,5,13,2,7,2,3,0,33,29,25,25,1
local,2,6,1,13,1,11,4,1,0,39,31,0,10,1
local,2,1,23,13,4,8,0,3,0,85,24,6,31,1
local,2,3,5,5,4,7,1,3,0,48,28,36,0,1
local,2,1,9,6,1,10,4,3,0,83,27,36,14,1
local,2,2,14,11,4,6,1,0,0,50,27,12,29,1
local,3,3,34,13,5,8,2,0,0,58,33,27,3,1
local,2,1,7,11,5,0,3,3,0,45,31,23,28,1
local,2,3,36,6,2,6,2,3,0,50,27,4,0,1
local,2,4,3,9,1,8,2,1,0,46,27,33,1,1
local,2,4,23,11,5,5,2,3,0,31,30,2,32,1
local,1,3,26,1,4,11,3,2,0,38,33,6,22,1
local,4,3,35,7,4,7,1,1,0,34,37,9,11,1
local,3,4,10,1,2,11,2,3,0,46,23,50,23,1
local,8,4,32,10,5,5,2,3,0,66,24,79,7,1
local,2,3,12,5,5,4,1,1,0,81,28,26,4,1
local,2,5,20,5,2,8,2,2,0,52,34,26,6,1
local,1,5,10,13,0,11,1,1,0,31,1,10,1,1
local,7,2,33,13,3,4,2,0,0,39,24,84,34,1
local,2,2,14,9,1,9,1,0,0,13,29,8,30,1
local,8,1,32,7,5,10,1,2,0,52,26,5,1,1
local,3,4,16,9,4,11,0,2,0,45,29,9,7,1
local,2,3,20,8,1,7,4,0,0,87,23,6,5,1
local,5,3,14,12,3,8,3,2,0,95,25,5,10,1
local,4,0,19,7,1,1,3,1,0,66,30,29,0,1
local,5,4,1,8,1,12,1,0,0,98,25,46,36,1
local,2,4,24,11,1,9,0,2,0,39,17,83,21,1
local,2,4,10,8,1,11,1,2,0,85,33,2,3,1
local,5,3,3,0,5,5,1,1,0,66,24,7,2,1
local,2,1,6,11,3,7,1,1,0,55,33,7,28,1
local,6,1,11,8,3,12,0,0,0,76,31,12,23,1
local,1,2,9,9,1,10,2,3,0,52,35,31,24,1
local,2,1,28,7,2,9,1,2,0,95,15,35,9,1
local,1,4,35,14,5,11,3,1,0,49,28,11,27,1
local,7,6,8,12,5,3,0,0,0,85,24,31,16,1
local,1,3,18,5,4,8,2,2,0,44,27,12,26,1
local,1,4,38,8,2,5,3,3,0,50,27,31,30,1
local,8,2,23,3,5,4,1,1,0,61,26,10,28,1
local,3,4,6,13,1,9,0,0,0,37,30,12,30,1
local,7,0,34,8,2,7,3,1,0,36,33,22,31,1
local,2,6,32,10,4,10,3,2,0,58,36,4,16,1
local,1,5,29,3,2,0,1,2,0,1,29,29,26,1
local,2,2,24,8,1,3,4,1,0,50,27,12,29,1
local,5,4,16,8,2,8,3,3,0,71,21,8,20,1
local,1,1,28,13,3,10,0,3,0,80,33,32,9,1
local,2,6,18,8,3,0,3,2,0,53,32,18,31,1
local,7,5,35,11,1,10,0,1,0,25,25,46,37,1
local,2,1,28,10,4,7,3,0,0,88,28,33,3,1
local,2,5,2,7,3,10,1,2,0,71,7,8,36,1
local,7,1,35,12,5,2,4,2,0,77,36,35,1,1
local,7,0,17,9,2,9,2,2,0,35,30,12,0,1
local,6,4,12,11,1,11,0,1,0,92,27,42,17,1
local,6,0,31,7,3,4,1,0,0,60,13,15,9,1
local,3,1,4,13,5,5,2,0,0,52,24,3,19,1
local,4,5,30,4,3,9,0,2,0,80,38,17,29,1
local,3,3,37,5,4,5,1,2,0,87,24,37,34,1
local,4,0,22,10,2,7,4,1,0,18,24,2,37,1
local,8,4,18,6,5,3,0,0,0,46,33,46,8,1
local,2,3,29,14,5,11,3,3,0,56,24,32,24,1
local,8,3,7,7,3,7,1,0,0,45,18,80,37,1
local,8,1,14,9,2,8,3,2,0,44,25,17,22,1
local,2,2,5,11,2,11,3,3,0,48,23,17,9,1
local,7,3,35,7,3,11,0,0,0,4,33,81,21,1
local,4,1,37,7,1,12,4,1,0,67,24,18,6,1
local,2,1,0,4,1,10,3,1,0,32,26,9,32,1
local,2,2,1,8,1,10,1,2,0,70,25,22,29,1
local,1,4,13,1,3,11,1,1,0,68,1,14,1,1
local,4,1,29,7,3,7,3,2,0,97,30,33,3,1
local,2,1,24,9,0,11,1,1,0,41,24,7,29,1
local,2,2,32,11,1,0,1,3,0,42,6,26,15,1
local,7,0,30,11,1,6,3,1,0,5,26,32,5,1
local,8,2,32,10,4,5,2,1,0,52,32,5,3,1
local,8,2,32,3,2,1,4,0,0,45,28,13,18,1
local,1,2,1,5,1,4,2,3,0,91,24,21,38,1
local,2,3,1,11,3,4,1,2,0,31,31,33,36,1
local,1,4,1,8,4,7,0,3,0,55,34,22,4,1
local,1,6,35,13,1,0,0,2,0,60,36,30,36,1
local,2,1,30,10,4,7,3,1,0,68,24,3,5,1
local,1,5,21,12,2,5,3,0,0,33,27,29,29,1
local,1,3,26,2,3,7,2,2,0,38,33,7,22,1
local,8,4,23,14,1,11,1,1,0,96,30,85,2,1
local,7,1,27,13,2,9,1,3,0,47,25,4,15,1
local,3,2,12,11,3,12,3,2,0,91,24,31,22,1
local,2,2,25,11,5,3,2,0,0,17,24,18,37,1
local,2,0,28,11,3,11,1,3,0,51,26,33,18,1
local,2,2,21,9,3,11,0,2,0,54,28,12,3,1
local,3,3,33,7,5,10,3,1,0,46,24,34,22,1
local,3,0,33,2,3,7,1,3,0,58,24,36,7,1
local,4,1,6,8,3,7,1,2,0,19,24,53,14,1
local,3,2,8,13,3,3,2,0,0,44,18,7,35,1
local,2,3,18,11,3,10,2,3,0,59,34,2,3,1
local,2,1,11,13,1,8,1,1,0,53,31,26,25,1
local,7,4,38,7,1,8,2,0,0,3,28,22,21,1
local,3,3,4,5,5,12,3,2,0,9,28,34,0,1
local,6,2,37,2,1,4,3,1,0,42,26,10,4,1
local,7,2,4,14,5,5,2,0,0,56,24,6,12,1
local,2,1,10,11,4,10,0,1,0,41,26,32,5,1
local,4,2,38,2,5,4,4,3,0,4,28,30,7,1
local,1,3,4,13,3,12,0,2,0,38,33,24,32,1
local,3,1,34,2,4,12,4,3,0,69,19,0,9,1
local,2,1,18,10,1,5,1,3,0,42,24,26,15,1
local,3,3,8,8,5,3,1,1,0,20,36,12,8,1
local,2,6,1,9,5,11,1,3,0,42,3,17,36,1
local,2,5,14,10,5,10,3,0,0,18,24,22,23,1
local,2,3,36,5,5,4,0,0,0,69,24,28,12,1
local,5,4,32,11,5,8,4,1,0,97,25,17,16,1
local,1,1,18,8,5,7,1,1,0,39,29,31,21,1
local,5,0,3,10,3,6,0,3,0,4,33,19,15,1
local,2,4,34,5,2,8,1,2,0,71,16,24,34,1
local,4,0,22,5,5,8,0,0,0,67,24,34,33,1
local,1,4,25,12,4,12,1,1,0,44,30,22,15,1
local,2,2,23,7,5,10,1,2,0,74,27,29,6,1
local,2,6,5,1,3,8,1,3,0,54,0,30,37,1
local,2,6,32,13,5,5,3,1,0,35,29,5,8,1
local,5,2,38,9,2,8,2,0,0,68,24,22,31,1
local,2,0,19,10,4,7,3,0,0,54,28,33,14,1
local,1,2,30,1,1,11,1,2,0,90,10,32,11,1
local,8,2,23,1,2,5,4,2,0,93,23,4,23,1
local,2,6,12,10,4,0,3,1,0,31,31,8,38,1
local,1,2,8,7,4,11,3,2,0,38,28,3,24,1
local,7,1,14,8,4,11,3,2,0,54,33,5,13,1
local,3,2,35,7,5,11,0,1,0,4,27,4,23,1
local,2,4,11,11,5,5,3,0,0,50,33,7,22,1
local,2,4,21,0,1,3,4,2,0,71,27,33,3,1
local,8,0,38,7,5,8,4,1,0,54,24,86,9,1
local,2,4,38,8,1,12,3,2,0,62,25,5,25,1
local,1,4,6,5,0,8,4,3,0,35,17,12,0,1
local,2,0,37,14,1,5,0,0,0,58,16,95,9,1
local,8,3,26,6,3,10,3,3,0,51,30,10,5,1
local,2,3,16,6,3,10,3,2,0,79,30,6,22,1
local,3,5,23,8,5,11,1,1,0,4,24,9,28,1
local,2,4,25,13,4,11,1,3,0,89,29,25,18,1
local,1,3,18,14,1,2,4,3,0,38,25,4,4,1
local,1,4,8,2,3,8,0,1,0,31,28,12,31,1
local,6,3,28,6,3,7,3,3,0,47,28,5,32,1
local,2,1,28,12,4,10,1,0,0,69,31,35,16,1
local,2,2,17,7,3,11,3,2,0,38,22,3,2,1
local,7,4,23,5,5,9,4,3,0,56,25,2,31,1
local,1,1,38,2,4,0,4,0,0,9,33,32,9,1
local,3,3,21,7,4,4,3,0,0,23,33,14,2,1
local,3,1,3,5,5,9,2,2,0,44,20,16,1,1
local,2,6,29,8,3,6,1,3,0,49,7,11,29,1
local,6,0,20,7,4,12,3,3,0,57,30,6,18,1
local,1,1,18,13,2,10,1,2,0,47,15,22,10,1
local,1,1,12,11,5,9,1,2,0,42,25,8,1,1
local,1,0,8,11,5,9,3,3,0,57,24,35,8,1
local,7,4,1,2,4,11,3,1,0,40,33,32,22,1
local,5,1,5,5,3,9,4,0,0,4,24,30,17,1
local,8,2,36,12,2,11,3,1,0,67,25,22,31,1
local,2,4,0,9,3,4,2,3,0,46,27,33,29,1
local,1,1,18,13,2,8,2,0,0,46,25,25,20,1
local,2,4,23,11,3,5,1,3,0,98,29,12,20,1
local,6,4,35,10,3,10,3,1,0,32,29,5,20,1
local,3,2,8,7,5,4,1,1,0,66,33,25,30,1
local,7,0,36,5,2,8,0,3,0,59,5,22,27,1
local,2,0,17,5,5,6,1,2,0,48,30,36,29,1
local,4,1,12,6,1,12,3,1,0,67,29,18,31,1
local,8,2,5,1,2,11,4,1,0,56,24,14,8,1
local,1,3,7,6,0,7,1,3,0,48,33,20,10,1
local,1,4,1,4,3,11,1,0,0,46,10,39,3,1
local,2,4,0,12,4,1,1,2,0,65,13,2,0,1
local,1,3,7,14,1,4,3,0,0,55,33,7,27,1
local,3,4,5,8,5,8,4,2,0,54,23,3,33,1
local,3,4,19,14,1,11,1,0,0,3,25,27,28,1
local,1,0,12,3,4,10,3,2,0,47,28,22,22,1
local,2,4,30,6,2,7,4,0,0,55,28,30,23,1
local,1,4,31,6,3,2,2,2,0,47,30,12,1,1
local,2,4,21,11,0,9,3,1,0,64,18,12,6,1
local,1,0,15,5,1,7,2,3,0,50,26,7,32,1
local,1,3,15,8,4,12,3,2,0,48,25,8,37,1
local,4,3,33,0,4,4,1,2,0,43,24,0,14,1
local,3,2,19,9,5,4,1,3,0,58,28,22,2,1
local,1,1,23,11,2,9,0,2,0,24,27,33,8,1
local,1,2,34,14,4,2,1,3,0,74,3,12,20,1
local,2,3,3,8,1,3,1,1,0,79,27,34,29,1
local,7,4,11,2,1,4,3,3,0,51,24,13,1,1
local,1,1,14,3,1,8,2,3,0,39,31,16,21,1
local,2,1,35,5,1,9,1,2,0,31,6,2,21,1
local,2,2,28,8,5,11,3,3,0,53,32,35,11,1
local,1,1,21,4,4,10,1,1,0,95,30,12,15,1
local,8,2,22,10,5,7,3,3,0,20,31,22,4,1
local,1,4,35,13,3,7,1,1,0,30,25,17,20,1
local,2,3,38,5,3,4,1,2,0,52,17,8,7,1
local,4,2,36,10,1,12,0,0,0,44,24,9,7,1
local,2,3,14,8,4,11,1,2,0,53,34,34,19,1
local,8,2,16,14,5,5,2,2,0,47,24,30,37,1
local,6,2,10,14,5,8,1,0,0,46,35,15,18,1
local,3,3,12,5,3,13,0,1,0,32,12,3,12,1
local,6,3,11,5,3,12,0,2,0,94,25,8,2,1
local,5,4,8,8,3,10,2,2,0,46,25,12,1,1
local,2,2,15,14,4,5,0,2,0,53,24,34,13,1
local,1,1,5,9,2,6,2,0,0,54,27,12,19,1
local,8,6,10,13,3,8,0,3,0,4,33,27,15,1
local,4,1,6,13,3,9,0,0,0,21,24,32,8,1
local,4,5,7,13,2,7,1,0,0,35,24,92,31,1
local,2,3,23,11,1,11,4,1,0,27,28,34,3,1
local,1,2,3,9,1,10,2,3,0,65,9,31,31,1
local,4,3,28,5,1,10,3,1,0,32,29,5,8,1
local,2,2,0,7,1,10,0,1,0,82,27,29,6,1
local,1,0,0,13,2,1,1,1,0,47,30,16,2,1
local,1,3,4,5,4,4,0,3,0,44,30,38,1,1
local,6,5,23,11,2,5,3,3,0,32,23,4,23,1
local,8,4,27,9,5,9,2,0,0,55,30,12,3,1
local,2,4,33,7,1,9,1,3,0,10,24,3,25,1
local,1,3,21,7,5,7,0,3,0,5,31,34,10,1
local,8,5,14,11,0,11,4,0,0,45,5,3,37,1
local,8,3,13,13,1,10,4,3,0,83,32,22,1,1
local,6,0,1,12,3,9,0,3,0,95,24,6,32,1
local,2,3,4,6,1,10,3,3,0,83,27,22,5,1
local,6,0,22,5,1,4,2,0,0,8,25,17,14,1
local,1,2,16,5,3,8,2,1,0,60,0,3,2,1
local,8,5,12,5,5,11,2,0,0,55,24,32,27,1
local,2,3,7,14,1,8,0,2,0,54,17,5,35,1
local,8,1,3,1,2,2,2,0,0,58,30,31,27,1
local,5,2,8,12,4,10,4,3,0,56,25,18,26,1
local,3,3,30,13,4,5,3,1,0,12,24,32,15,1
local,6,5,5,13,2,8,2,2,0,4,25,17,32,1
local,3,4,36,6,1,9,0,0,0,61,31,32,30,1
local,1,3,22,3,1,11,3,0,0,65,32,22,16,1
local,8,3,28,10,4,10,0,0,0,70,26,22,1,1
local,3,1,8,6,1,10,4,1,0,46,21,46,1,1
local,8,0,17,5,1,8,3,1,0,43,29,5,20,1
local,2,0,3,12,2,6,2,3,0,64,27,33,31,1
local,1,0,1,14,3,11,1,0,0,46,10,39,3,1
local,1,4,21,12,2,7,0,3,0,5,31,9,32,1
local,1,3,19,4,1,7,1,3,0,56,31,29,19,1
local,8,1,30,9,2,12,3,1,0,48,32,36,8,1
local,1,4,14,5,3,10,3,2,0,34,28,7,1,1
local,7,3,30,8,4,7,0,2,0,26,24,64,30,1
local,8,4,10,11,2,10,0,3,0,59,3,26,19,1
local,6,3,20,5,3,8,0,2,0,96,25,41,14,1
local,1,2,21,11,2,1,0,1,0,62,3,5,35,1
local,2,0,23,6,2,6,3,2,0,43,28,13,12,1
local,2,6,30,9,5,8,3,0,0,55,33,7,22,1
local,3,3,35,13,1,6,3,1,0,63,29,24,26,1
local,2,1,7,7,5,8,1,2,0,82,24,38,3,1
local,2,5,10,12,4,4,1,2,0,48,13,5,25,1
local,2,1,32,5,3,6,2,2,0,53,28,2,18,1
local,8,4,10,11,1,11,2,2,0,96,30,85,2,1
local,1,2,29,6,1,10,0,1,0,48,33,8,32,1
local,1,6,37,10,3,4,3,3,0,31,32,8,16,1
local,2,1,34,10,4,7,3,1,0,8,24,9,9,1
local,3,3,38,12,5,9,3,0,0,77,24,32,13,1
local,2,0,38,10,2,11,4,0,0,87,24,22,5,1
local,1,6,37,10,3,1,1,3,0,52,31,8,19,1
local,8,6,38,7,0,4,1,1,0,44,26,12,12,1
local,2,1,32,12,4,9,1,2,0,4,28,33,15,1
local,2,5,26,5,5,4,0,0,0,53,24,34,12,1
local,2,1,5,10,5,5,1,2,0,22,26,7,0,1
local,7,4,30,12,2,8,4,2,0,64,25,17,16,1
local,1,2,8,12,5,8,4,0,0,42,26,12,27,1
local,1,1,3,6,5,3,4,3,0,31,33,24,11,1
local,8,1,8,14,5,4,1,3,0,44,27,11,12,1
local,1,6,29,12,5,11,4,2,0,65,28,17,27,1
local,1,4,34,10,2,9,3,2,0,89,28,5,25,1
local,4,0,1,14,4,11,0,1,0,55,5,3,31,1
local,8,4,19,14,1,8,1,1,0,55,25,83,28,1
local,7,1,38,7,5,10,0,0,0,64,31,17,30,1
local,6,1,20,12,3,10,0,3,0,3,28,19,19,1
local,6,3,38,9,3,4,3,2,0,54,24,11,34,1
local,2,3,8,6,5,9,4,3,0,36,31,29,25,1
local,6,3,20,5,1,9,1,3,0,31,24,80,32,1
local,2,4,5,8,5,2,3,2,0,46,28,22,10,1
local,2,5,5,5,5,10,0,3,0,39,31,29,36,1
local,2,3,12,5,4,6,1,3,0,48,28,36,0,1
local,2,2,3,8,5,9,2,2,0,64,27,33,6,1
local,1,2,35,14,5,6,2,0,0,38,2,30,18,1
local,1,3,4,9,3,1,0,1,0,74,25,24,36,1
local,2,4,34,5,2,12,4,1,0,72,24,6,28,1
local,8,5,23,10,1,8,2,3,0,31,33,69,3,1
local,1,1,32,7,2,10,3,3,0,58,36,36,29,1
local,1,0,17,6,2,6,1,3,0,94,24,34,1,1
local,5,3,28,7,5,8,3,0,0,70,24,22,1,1
local,1,4,28,5,1,6,1,3,0,47,3,22,1,1
local,6,2,30,9,5,3,1,0,0,56,24,3,4,1
local,2,3,20,12,3,10,3,2,0,7,24,6,10,1
local,8,2,17,9,4,7,4,1,0,70,30,12,18,1
local,7,0,6,9,4,7,1,0,0,87,24,74,34,1
local,7,2,23,14,5,5,2,0,0,56,24,6,12,1
local,3,2,36,5,1,8,3,3,0,32,24,37,34,1
local,4,2,26,11,4,4,4,2,0,72,18,22,6,1
local,2,1,26,2,5,10,1,1,0,94,30,19,14,1
local,3,3,5,7,5,7,3,0,0,23,33,16,2,1
local,1,4,21,13,4,11,3,0,0,47,15,3,1,1
local,7,3,26,7,2,9,3,0,0,5,27,29,17,1
local,6,3,32,7,2,9,1,2,0,39,35,9,7,1
local,7,2,36,14,5,5,2,0,0,56,24,6,12,1
local,2,3,32,7,2,8,4,1,0,66,36,41,37,1
local,1,5,26,5,4,11,1,2,0,38,33,12,22,1
local,1,5,35,2,5,11,1,3,0,45,27,32,31,1
local,3,1,36,6,4,12,1,2,0,68,25,5,11,1
local,1,6,21,1,2,11,1,1,0,68,1,14,0,1
local,2,1,1,7,3,11,4,3,0,44,27,12,1,1
local,4,6,38,7,2,9,4,1,0,33,27,29,29,1
local,8,2,33,8,2,6,1,0,0,4,25,11,7,1
local,2,2,2,1,1,0,4,2,0,71,27,8,24,1
local,5,6,23,12,1,12,3,0,0,58,25,5,37,1
local,8,4,9,8,3,11,3,2,0,12,34,31,30,1
local,2,0,22,4,1,8,3,1,0,53,17,26,25,1
local,1,1,0,14,1,11,3,2,0,55,33,7,31,1
local,6,0,12,7,2,6,4,0,0,94,24,18,19,1
local,5,4,12,5,5,11,3,0,0,85,26,2,3,1
local,5,2,17,12,1,6,3,2,0,41,24,19,15,1
local,5,3,37,10,3,8,1,2,0,54,24,11,34,1
local,1,1,24,13,1,12,0,0,0,35,32,16,21,1
local,8,1,10,11,1,11,1,1,0,6,32,22,11,1
local,2,4,13,13,5,5,1,3,0,41,24,7,7,1
local,7,1,30,3,2,10,3,0,0,45,25,17,15,1
local,7,0,20,13,2,10,1,3,0,0,30,22,4,1
local,2,3,19,8,3,4,0,0,0,42,31,12,1,1
local,4,0,29,10,4,4,0,0,0,88,6,32,5,1
local,1,4,8,14,2,5,3,3,0,53,28,30,36,1
local,7,3,4,6,2,7,3,1,0,51,24,13,3,1
local,4,0,17,6,1,12,3,1,0,67,29,18,31,1
local,1,1,28,10,2,9,3,1,0,75,31,35,26,1
local,3,4,13,4,4,12,1,2,0,36,29,5,37,1
local,4,1,33,14,5,0,1,0,0,78,17,15,31,1
local,1,4,6,8,4,4,1,1,0,45,27,32,26,1
local,8,2,18,7,4,12,0,2,0,32,0,30,6,1
local,1,1,31,8,5,11,1,1,0,51,15,34,8,1
local,1,4,30,2,3,6,1,1,0,85,33,26,36,1
local,6,0,8,5,5,12,4,1,0,72,24,6,10,1
local,2,3,28,8,1,11,1,2,0,53,9,34,34,1
local,5,4,36,1,4,4,2,1,0,53,32,17,20,1
local,3,2,25,0,5,1,4,0,0,10,25,12,13,1
local,1,2,30,1,1,11,1,2,0,82,10,32,17,1
local,2,0,12,9,3,6,1,3,0,18,17,33,16,1
local,7,6,38,5,5,11,2,0,0,4,36,9,36,1
local,8,4,10,5,1,7,3,0,0,2,24,12,24,1
local,1,3,18,10,1,4,0,0,0,89,32,27,3,1
local,2,5,19,6,1,10,1,2,0,52,34,6,10,1
local,2,1,13,9,1,11,2,0,0,83,32,22,5,1
local,6,3,34,8,3,12,0,2,0,80,17,17,0,1
local,2,0,33,10,5,10,0,3,0,46,30,13,18,1
local,2,5,17,11,5,6,1,3,0,48,13,0,16,1
local,8,1,3,14,3,6,3,3,0,24,24,11,31,1
local,1,4,28,10,5,5,3,1,0,38,30,17,4,1
local,6,4,25,7,1,12,0,2,0,54,25,23,36,1
local,2,2,15,14,4,11,1,2,0,54,31,35,2,1
local,8,2,5,13,4,3,2,1,0,37,24,14,13,1
local,7,3,10,13,3,6,4,3,0,63,34,36,30,1
local,1,1,22,14,1,11,4,3,0,55,33,7,31,1
local,2,2,19,12,5,5,3,3,0,54,31,35,15,1
local,5,4,11,13,1,9,1,0,0,18,25,25,32,1
local,3,2,33,5,4,5,0,2,0,6,28,21,25,1
local,2,3,12,6,1,11,1,3,0,66,0,24,25,1
local,5,4,4,4,3,12,4,1,0,37,24,25,20,1
local,1,0,3,12,4,12,4,1,0,34,26,2,18,1
local,3,3,28,5,1,10,3,0,0,3,29,39,14,1
local,1,4,32,5,4,11,1,0,0,56,25,22,5,1
local,1,2,3,5,4,4,0,2,0,48,6,34,33,1
local,3,1,17,6,5,9,2,2,0,19,22,35,10,1
local,2,6,27,12,3,5,0,3,0,5,26,29,25,1
local,5,2,31,10,1,10,4,3,0,17,25,38,26,1
local,2,4,13,12,3,6,2,0,0,33,31,35,26,1
local,1,1,13,13,1,11,2,0,0,95,33,32,11,1
local,3,0,28,5,2,11,1,0,0,12,36,5,20,1
local,7,6,24,2,0,11,0,3,0,97,25,12,18,1
local,1,1,32,6,3,8,4,0,0,29,33,32,9,1
local,2,2,36,7,0,7,3,2,0,17,24,31,18,1
local,1,4,2,4,2,8,4,0,0,42,9,20,16,1
local,1,5,32,9,4,9,3,1,0,87,24,18,1,1
local,6,5,19,13,5,13,2,3,0,46,23,3,13,1
local,1,3,12,7,4,7,1,3,0,9,28,36,0,1
local,7,4,6,9,4,6,2,0,0,35,30,6,3,1
local,1,6,24,12,3,11,1,2,0,35,10,30,36,1
local,4,4,9,8,5,7,1,1,0,34,24,9,21,1
local,1,2,34,14,2,8,3,1,0,66,30,15,3,1
local,1,4,35,5,4,2,3,3,0,47,30,22,1,1
local,1,6,12,10,4,6,1,2,0,52,9,15,8,1
local,1,4,5,14,5,12,0,0,0,12,26,22,10,1
local,5,0,14,7,4,8,0,0,0,52,27,12,18,1
local,7,4,36,9,3,7,1,1,0,45,24,13,27,1
local,2,3,18,8,0,8,3,1,0,93,27,4,35,1
local,2,2,26,14,0,9,0,2,0,52,25,26,30,1
local,2,0,28,11,4,5,1,1,0,95,24,34,3,1
local,2,1,2,10,1,4,3,0,0,34,27,33,3,1
local,2,1,5,14,5,6,1,3,0,97,6,34,35,1
local,2,1,24,8,4,8,2,3,0,71,27,12,3,1
local,7,4,27,7,2,1,3,1,0,33,33,29,15,1
local,2,2,38,8,1,11,4,1,0,20,36,22,3,1
local,1,3,25,8,3,10,3,3,0,8,25,12,37,1
local,1,3,11,10,2,5,1,3,0,1,28,5,25,1
local,1,1,32,5,3,9,0,2,0,88,25,17,0,1
local,3,1,23,7,1,4,4,0,0,42,31,12,1,1
local,6,2,22,14,4,6,1,0,0,46,24,3,18,1
local,6,4,32,12,2,1,3,0,0,66,26,27,11,1
local,7,3,13,12,1,6,4,2,0,0,30,5,11,1
local,2,1,19,14,5,6,3,0,0,47,27,12,23,1
local,2,2,25,8,1,10,4,2,0,46,30,8,4,1
local,1,5,9,8,4,6,0,3,0,43,24,41,18,1
local,2,3,1,8,4,11,1,1,0,36,12,2,29,1
local,7,2,19,5,5,8,4,1,0,4,27,21,14,1
local,1,4,7,1,2,7,2,3,0,59,28,7,34,1
