Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_RF
local,1,2,14,1,4,4,3,3,16,26,10,6,1
local,1,0,11,1,2,4,0,0,16,35,16,10,1
local,2,1,32,1,1,1,0,3,59,37,17,38,1
local,1,5,11,1,4,3,4,3,82,35,6,2,1
local,1,6,11,1,4,3,4,3,82,35,3,0,1
local,1,4,21,1,2,4,4,1,13,35,25,18,1
local,1,6,11,1,1,3,1,3,82,35,3,12,1
local,1,0,5,1,2,4,4,0,91,36,10,12,1
local,1,0,2,13,4,4,3,3,10,35,25,0,1
local,1,5,24,6,4,7,4,1,34,36,10,12,1
local,1,0,32,1,2,4,1,3,82,25,10,33,1
local,2,0,7,1,1,0,1,3,16,35,10,21,1
local,1,6,11,4,2,4,1,3,82,25,10,0,1
local,1,1,11,3,1,11,4,0,82,35,31,30,1
local,1,4,4,13,1,8,2,2,82,35,10,5,1
local,1,2,14,1,4,4,3,3,16,26,41,6,1
local,2,1,32,1,1,1,0,3,40,37,24,38,1
local,1,4,4,13,5,5,3,3,82,7,10,5,1
local,1,0,21,13,4,5,3,3,91,31,25,8,1
local,1,0,17,7,3,4,1,0,16,35,1,3,1
local,1,0,21,1,1,8,4,1,22,35,25,37,1
local,2,1,5,1,1,0,0,3,59,37,17,38,1
local,1,5,24,6,4,7,2,3,82,33,10,34,1
local,1,1,20,1,4,7,2,3,82,33,10,5,1
local,1,3,11,1,1,3,4,3,82,35,3,12,1
local,1,2,14,1,4,4,3,3,72,26,10,6,1
local,1,0,32,1,1,1,0,0,91,36,10,12,1
local,1,3,7,13,1,5,3,2,16,37,17,38,1
local,1,0,21,0,2,4,4,1,36,35,25,0,1
local,1,2,14,1,4,4,3,3,16,26,10,5,1
local,1,4,36,1,4,4,0,3,16,25,10,20,1
local,1,5,24,1,4,3,4,3,82,25,10,34,1
local,1,0,21,1,2,4,4,1,22,35,25,24,1
local,1,0,32,1,2,8,2,2,28,35,10,2,1
local,1,1,11,1,1,3,4,3,82,35,3,12,1
local,1,0,21,1,4,11,0,1,34,36,10,12,1
local,1,5,30,1,1,8,2,0,28,30,2,3,1
local,1,4,21,13,3,5,4,3,82,7,10,5,1
local,1,0,32,1,1,8,0,0,28,30,2,3,1
local,1,0,21,1,1,4,4,1,13,35,25,18,1
local,1,0,21,1,2,5,4,1,34,36,10,12,1
local,1,4,4,13,4,5,4,3,82,35,10,5,1
local,1,4,4,13,4,5,3,3,91,36,10,12,1
local,1,4,21,13,3,5,3,3,82,25,10,0,1
local,1,0,32,1,1,8,2,0,28,30,10,6,1
local,1,5,11,1,5,1,4,3,82,35,6,2,1
local,1,5,26,13,1,6,3,3,82,35,10,5,1
local,1,0,22,1,2,8,2,2,28,35,10,5,1
local,1,0,32,1,4,3,4,3,82,35,3,0,1
local,1,3,13,3,1,11,4,0,82,30,31,30,1
local,1,1,17,1,4,4,0,0,28,25,2,3,1
local,1,2,14,1,4,4,3,3,16,34,10,6,1
local,1,2,21,13,4,4,3,3,85,35,10,5,1
local,1,4,21,13,4,4,0,3,16,25,10,20,1
local,1,0,7,1,2,4,0,0,16,35,16,10,1
local,1,2,7,5,2,8,2,3,80,35,10,21,1
local,1,0,32,1,1,5,4,1,59,8,6,2,1
local,1,0,33,1,1,8,2,0,82,35,10,5,1
local,1,2,14,1,4,4,3,3,16,34,42,6,1
local,1,0,1,1,2,4,4,1,22,35,25,24,1
local,1,0,33,1,4,4,3,3,72,26,10,6,1
local,1,3,7,13,2,5,3,2,16,37,17,38,1
local,1,6,11,1,2,4,0,0,16,35,16,10,1
local,1,0,7,13,3,5,3,2,16,37,17,38,1
local,1,0,32,1,2,4,1,1,59,37,17,23,1
local,2,0,32,1,1,1,0,3,59,37,17,38,1
local,1,0,21,13,3,5,4,3,82,7,10,5,1
local,2,1,32,1,1,2,0,3,59,37,17,38,1
local,1,3,18,3,4,11,4,0,82,25,2,3,1
local,1,1,11,1,1,4,4,1,82,35,3,12,1
local,1,1,6,1,1,2,2,3,23,35,10,0,1
local,1,4,4,13,1,5,3,3,82,35,10,5,1
local,1,2,14,7,4,4,3,3,16,26,41,6,1
local,2,1,32,1,1,1,0,3,82,37,17,38,1
local,1,4,21,1,2,4,1,3,82,25,10,33,1
local,1,2,32,1,1,1,0,0,91,36,10,12,1
local,1,2,14,1,4,4,0,3,16,26,10,5,1
local,1,0,21,1,1,4,4,1,13,37,25,18,1
local,1,0,11,1,2,4,0,0,16,35,16,33,1
local,1,4,21,13,3,5,4,3,23,7,10,5,1
local,1,3,13,3,1,11,4,0,82,0,31,30,1
local,1,4,4,13,4,5,3,3,16,34,10,6,1
local,1,0,2,5,1,8,2,2,82,17,10,5,1
local,1,3,7,13,1,5,3,2,82,33,10,5,1
local,1,1,30,1,1,2,2,3,82,35,10,2,1
local,1,0,32,1,1,8,0,0,67,30,2,3,1
local,1,0,1,1,2,8,4,1,22,35,25,24,1
local,1,4,36,1,4,4,0,0,16,25,10,20,1
local,2,1,32,1,1,1,2,3,82,26,17,38,1
local,1,0,21,1,2,4,3,3,82,25,10,33,1
local,1,1,32,1,1,2,0,3,59,35,25,24,1
local,2,0,17,2,4,2,0,0,16,35,10,9,1
local,1,0,32,1,1,4,1,1,59,37,17,23,1
local,1,4,21,13,5,5,3,3,82,25,10,0,1
local,1,0,11,1,2,4,0,0,16,37,17,38,1
local,1,4,21,13,3,5,4,3,82,8,6,2,1
local,1,0,32,4,2,4,1,3,82,25,10,33,1
local,1,4,4,13,2,5,4,3,82,35,10,5,1
local,1,0,21,1,1,4,4,1,13,31,25,18,1
local,2,0,4,1,1,1,0,3,59,37,17,38,1
local,1,0,2,12,4,4,2,3,10,35,25,0,1
local,1,1,11,1,1,2,2,3,82,35,10,2,1
local,1,0,32,1,2,4,1,1,59,37,10,22,1
local,1,0,2,13,4,5,3,2,16,37,17,28,1
local,1,0,22,1,2,8,2,2,28,6,29,5,1
local,1,2,7,5,2,8,4,2,82,33,10,5,1
local,1,0,7,13,4,5,3,0,16,37,17,38,1
local,1,0,2,5,4,10,4,2,16,37,17,38,1
local,1,1,11,13,1,8,2,3,82,35,3,12,1
local,1,0,33,1,4,4,3,3,16,25,10,20,1
local,1,0,7,1,2,4,1,3,60,35,16,10,1
local,1,0,32,1,1,8,2,0,72,30,2,3,1
local,1,5,24,10,4,7,2,3,82,35,4,30,1
local,1,4,36,1,1,4,0,3,16,25,10,20,1
local,1,3,7,5,2,8,2,3,80,35,25,21,1
local,1,0,11,1,2,4,0,0,20,35,16,33,1
local,1,4,4,13,1,11,2,2,82,35,10,5,1
local,1,4,21,13,2,4,3,3,82,7,10,5,1
local,1,0,32,1,1,8,0,0,28,30,2,25,1
local,2,1,32,1,1,2,0,3,30,37,17,38,1
local,1,6,7,5,2,8,2,3,80,35,25,21,1
local,2,6,17,2,4,2,0,0,16,35,10,1,1
local,1,5,24,10,4,7,2,3,16,25,10,20,1
local,1,1,11,13,1,8,2,3,82,35,3,8,1
local,1,0,21,14,4,11,0,1,34,36,10,12,1
local,1,4,21,13,3,5,0,3,82,7,10,5,1
local,1,5,24,10,4,5,2,0,80,35,25,18,1
local,1,3,13,3,1,11,4,0,82,0,92,30,1
local,1,1,11,3,1,3,4,0,82,35,10,36,1
local,1,0,32,2,1,8,2,2,28,30,2,3,1
local,1,0,32,1,1,1,2,0,28,30,2,3,1
local,1,0,2,10,4,5,2,2,85,37,17,28,1
local,1,0,32,1,1,8,0,0,28,30,2,37,1
local,2,0,31,2,4,2,0,1,16,35,10,9,1
local,1,0,33,1,4,4,3,3,82,35,10,5,1
local,1,0,17,2,1,11,4,0,16,35,16,36,1
local,1,0,17,10,2,4,0,0,16,37,17,38,1
local,1,6,1,1,2,8,4,2,80,35,25,21,1
local,1,0,32,12,2,4,1,3,82,25,10,33,1
local,1,2,7,4,2,8,2,3,80,35,10,21,1
local,1,2,4,13,1,8,2,2,82,35,10,5,1
local,1,0,34,1,3,8,4,3,72,26,10,6,1
local,2,3,32,1,1,1,2,3,82,26,17,38,1
local,1,1,32,7,1,2,0,3,16,35,16,10,1
local,1,0,32,1,1,8,0,0,28,35,25,0,1
local,1,4,21,13,3,5,4,3,94,8,22,2,1
local,1,0,21,1,4,12,0,1,71,36,10,12,1
local,2,4,21,13,3,5,4,3,82,37,17,38,1
local,1,5,2,5,4,5,3,2,82,35,4,30,1
local,1,0,21,1,2,5,3,3,82,25,10,33,1
local,1,5,24,10,4,0,2,3,82,35,4,30,1
local,1,0,36,1,2,4,4,1,22,35,25,24,1
local,1,0,22,5,2,8,2,2,28,6,29,5,1
local,1,0,21,1,1,4,1,1,34,36,10,12,1
local,1,2,32,1,2,4,4,1,59,37,17,38,1
local,2,0,17,2,4,1,0,0,16,35,10,1,1
local,1,5,24,5,4,7,2,3,82,33,10,34,1
local,1,1,35,7,1,2,0,3,16,35,16,10,1
local,1,6,1,1,4,8,4,2,71,36,10,12,1
local,1,3,7,1,2,4,0,0,16,35,24,10,1
local,1,0,21,14,4,11,0,1,34,36,10,0,1
local,1,0,32,1,1,1,2,0,75,30,2,3,1
local,1,0,2,13,3,5,0,2,16,37,17,28,1
local,1,0,2,1,1,2,0,0,16,37,17,38,1
local,2,0,32,1,1,2,0,3,59,37,17,24,1
local,2,6,17,2,4,2,4,0,16,36,10,1,1
local,2,6,32,1,1,1,2,3,82,26,17,38,1
local,1,0,32,1,1,8,0,0,28,30,2,24,1
local,1,0,32,2,1,8,2,2,28,30,2,22,1
local,2,0,31,2,4,2,0,1,32,35,10,9,1
local,1,0,2,13,4,5,3,0,16,37,17,28,1
local,1,0,21,4,1,4,1,1,34,36,10,12,1
local,2,3,13,1,1,1,0,3,59,37,17,38,1
local,1,0,11,1,1,8,2,0,16,37,17,38,1
local,1,0,34,1,2,8,4,3,72,26,10,6,1
local,1,0,1,1,2,8,0,1,22,35,25,24,1
local,1,0,21,1,1,8,2,2,82,35,10,5,1
local,1,0,21,1,4,2,0,1,82,35,10,5,1
local,1,0,2,5,4,5,3,2,16,35,25,21,1
local,2,1,7,1,1,1,2,3,82,26,17,38,1
local,1,0,22,1,1,8,2,2,28,35,10,5,1
local,1,0,2,5,4,5,3,2,16,38,10,8,1
local,1,0,33,2,1,8,2,2,28,35,25,24,1
local,2,0,21,13,3,5,4,3,82,37,17,38,1
local,1,0,2,1,1,8,0,0,22,35,25,24,1
local,1,2,32,1,2,4,3,1,59,37,17,38,1
local,1,4,21,13,3,5,4,2,94,8,22,2,1
local,2,0,32,1,1,1,0,3,16,37,17,38,1
local,1,4,4,13,1,5,2,2,82,35,10,5,1
local,1,4,4,1,2,5,4,3,82,35,10,5,1
local,1,4,18,13,1,5,2,2,82,35,10,5,1
local,2,1,32,2,1,1,2,3,82,26,17,38,1
local,1,0,1,1,2,8,3,1,22,35,25,24,1
local,1,5,32,5,4,7,2,3,82,33,10,34,1
local,1,0,22,1,2,8,4,3,82,8,6,2,1
local,2,6,17,2,4,1,0,0,16,36,10,1,1
local,1,0,11,9,2,8,3,1,16,37,17,38,1
local,1,2,32,1,2,4,3,1,13,37,17,38,1
local,1,4,21,13,3,5,4,1,94,8,22,2,1
local,1,0,32,1,2,8,0,0,28,30,2,25,1
local,1,3,13,1,1,1,0,0,59,37,10,5,1
local,1,2,32,1,2,4,3,2,59,37,17,38,1
local,2,4,21,13,3,5,0,3,82,35,10,9,1
local,1,0,21,1,4,2,0,3,82,33,10,5,1
local,1,4,21,8,2,4,0,3,34,25,10,12,1
local,2,1,32,2,4,2,4,0,82,26,17,38,1
local,1,0,2,13,3,5,1,2,16,37,17,28,1
local,1,0,1,1,2,8,0,1,22,10,25,24,1
local,1,0,21,1,1,8,2,0,28,30,2,24,1
local,1,1,21,14,1,11,0,1,34,36,10,12,1
local,1,5,21,1,1,4,1,1,34,36,10,12,1
local,2,6,1,1,2,8,0,2,82,6,17,38,1
local,1,4,4,13,4,1,2,2,82,35,10,5,1
local,1,0,22,1,2,8,4,3,16,37,17,38,1
local,1,0,32,1,1,12,4,2,80,35,25,21,1
local,2,0,21,13,3,4,3,3,82,37,17,38,1
local,1,2,21,1,2,4,3,1,59,37,17,38,1
local,1,0,2,5,4,4,3,2,16,37,17,38,1
local,1,4,4,5,4,7,2,2,82,35,10,29,1
local,1,0,2,13,4,5,3,0,16,37,25,21,1
local,1,0,21,14,1,8,2,0,82,35,10,5,1
local,2,4,21,13,3,5,4,3,82,36,17,38,1
local,1,0,32,2,2,8,2,0,28,30,2,22,1
local,1,0,2,1,2,8,3,0,16,37,25,21,1
local,2,4,25,13,3,5,4,3,22,35,25,24,1
local,1,0,1,1,1,2,0,0,16,37,17,38,1
local,1,0,11,1,2,4,0,0,28,30,2,24,1
local,1,0,21,14,4,11,0,1,66,36,10,12,1
local,1,1,32,7,1,2,1,3,16,35,16,10,1
local,1,1,35,1,2,8,0,3,16,35,16,3,1
local,1,5,6,5,4,7,2,3,82,33,10,34,1
local,1,2,32,1,2,11,3,2,59,37,17,38,1
local,1,0,2,1,1,2,0,0,16,37,17,36,1
local,1,4,21,13,4,5,4,3,82,8,6,2,1
local,1,6,21,14,4,11,0,1,34,36,10,12,1
local,1,0,1,1,2,8,0,1,22,4,25,24,1
local,1,3,13,1,1,11,4,0,59,37,10,5,1
local,1,0,34,1,3,4,0,0,68,37,17,38,1
local,1,0,21,14,4,10,3,1,22,35,25,24,1
local,2,6,32,1,2,1,2,3,82,26,17,38,1
local,1,0,21,1,1,4,1,1,61,36,10,12,1
local,1,0,32,2,1,11,2,2,28,30,2,3,1
local,1,0,2,1,1,2,0,0,22,37,17,20,1
local,2,1,32,14,4,11,0,1,82,38,17,38,1
local,1,5,21,1,1,4,1,1,34,36,10,28,1
local,1,4,4,13,2,5,4,3,82,35,10,11,1
local,1,4,12,1,1,4,4,2,82,35,10,5,1
local,2,0,35,1,1,2,0,3,59,37,17,24,1
local,1,6,22,1,2,8,3,2,80,35,25,21,1
local,2,0,32,1,1,4,0,3,59,37,17,24,1
local,1,4,4,13,4,1,2,2,82,35,10,11,1
local,1,4,4,13,1,8,4,2,82,35,30,5,1
local,1,5,24,5,4,7,2,3,82,35,10,5,1
local,1,5,24,5,4,7,2,1,82,33,10,12,1
local,1,0,2,1,2,8,3,0,80,35,25,21,1
local,1,0,2,9,4,5,3,0,16,37,25,21,1
local,2,0,22,1,3,1,2,3,82,26,17,38,1
local,1,0,21,13,1,4,4,1,34,36,10,12,1
local,1,0,35,1,3,8,4,2,16,37,17,38,1
local,1,0,22,1,1,1,2,3,82,37,25,21,1
local,1,0,2,13,2,5,3,0,16,37,25,21,1
local,1,0,21,4,4,10,3,1,22,35,25,24,1
local,1,4,21,13,3,5,4,1,94,8,22,12,1
local,1,0,21,1,1,4,4,1,34,22,10,12,1
local,1,3,13,1,1,11,4,0,88,37,10,5,1
local,1,0,11,1,2,5,0,2,28,30,2,24,1
local,1,0,9,1,1,12,4,2,80,35,25,21,1
local,1,5,32,5,4,7,2,2,82,33,10,34,1
local,1,0,35,2,3,8,2,0,28,30,2,24,1
local,1,4,21,13,3,5,4,1,94,0,22,2,1
local,1,4,3,13,3,5,4,2,82,8,6,2,1
local,1,0,21,2,1,12,4,1,34,36,10,12,1
local,1,0,2,5,1,2,0,0,16,37,17,38,1
local,2,0,32,2,2,9,2,0,28,30,2,22,1
local,1,0,21,13,3,8,4,0,82,35,10,5,1
local,1,4,21,14,1,8,0,3,82,8,6,26,1
local,1,1,32,7,1,2,1,2,16,35,16,10,1
local,2,4,25,13,3,5,3,3,22,35,25,24,1
local,1,4,4,5,4,7,4,2,82,35,10,29,1
local,1,1,2,1,1,2,0,3,16,35,16,3,1
local,1,4,2,1,2,8,4,0,16,37,25,21,1
local,1,0,6,5,4,1,4,3,82,8,6,2,1
local,1,0,2,1,2,8,3,2,80,35,25,21,1
local,1,0,11,9,2,8,3,0,16,37,17,38,1
local,1,0,2,1,2,8,3,0,80,35,25,38,1
local,1,0,21,1,1,3,4,3,72,26,10,37,1
local,1,1,35,4,2,8,0,3,16,35,16,3,1
local,1,4,11,5,4,7,2,2,82,35,10,29,1
local,1,0,1,1,2,8,2,0,20,30,2,25,1
local,1,0,32,2,4,8,2,0,28,30,2,22,1
local,1,2,32,1,2,8,4,1,88,37,17,38,1
local,1,0,22,1,5,8,2,2,28,35,10,5,1
local,1,0,22,1,2,8,3,2,28,22,10,5,1
local,2,1,32,9,1,1,2,3,82,26,17,38,1
local,1,6,21,1,1,4,4,2,82,35,14,5,1
local,1,5,15,1,1,4,1,1,34,36,10,28,1
local,1,0,21,14,1,4,4,2,66,36,10,12,1
local,1,0,7,1,1,4,4,1,34,36,10,12,1
local,1,1,35,1,3,8,0,3,16,35,26,3,1
local,2,1,32,10,1,1,2,3,82,26,17,38,1
local,1,2,15,1,1,4,1,1,34,36,10,28,1
local,1,4,2,8,2,8,4,0,16,37,25,21,1
local,1,0,25,1,5,8,2,2,28,35,10,5,1
local,1,4,21,13,3,11,4,1,94,0,22,2,1
local,1,0,34,1,3,8,4,3,72,26,25,6,1
local,1,4,22,1,2,6,4,3,42,8,6,2,1
local,1,0,29,1,1,4,4,1,34,22,10,12,1
local,1,0,2,1,1,1,0,0,92,37,17,38,1
local,2,0,21,13,3,4,0,3,82,37,17,38,1
local,1,6,22,1,2,8,3,2,14,35,25,21,1
local,1,5,15,1,1,2,1,3,16,35,4,34,1
local,1,5,32,5,4,7,2,2,29,33,10,34,1
local,1,1,35,1,3,8,0,1,40,35,26,3,1
local,1,0,33,2,1,8,1,2,28,22,10,5,1
local,2,0,25,13,3,5,4,3,22,35,25,3,1
local,1,0,8,1,1,4,4,1,34,36,10,12,1
local,1,0,35,2,3,8,2,0,28,34,2,24,1
local,1,0,21,14,1,8,2,0,82,35,10,11,1
local,2,0,32,2,2,9,2,0,28,30,2,8,1
local,1,1,35,4,2,8,0,3,16,35,26,3,1
local,1,4,4,1,2,8,4,3,82,35,10,29,1
local,1,0,21,1,1,4,4,1,34,26,10,37,1
local,1,0,1,1,2,8,2,0,20,30,2,28,1
local,1,0,35,2,1,4,4,2,28,30,2,24,1
local,2,0,32,2,2,9,2,0,43,30,2,22,1
local,1,1,35,0,1,4,1,1,16,35,26,3,1
local,1,6,11,1,5,5,0,2,82,35,10,5,1
local,1,4,2,1,2,8,3,2,80,35,25,21,1
local,1,5,32,3,4,4,2,2,82,33,10,34,1
local,2,4,1,1,2,8,3,1,15,26,17,38,1
local,1,0,21,1,1,3,0,3,72,26,10,37,1
local,1,4,21,1,1,12,0,0,80,35,25,38,1
local,1,0,2,1,1,2,0,0,16,37,26,38,1
local,1,2,32,1,2,11,3,1,67,37,17,38,1
local,1,1,35,4,2,0,0,3,16,35,16,3,1
local,1,4,22,1,2,7,4,3,42,8,6,2,1
local,1,0,6,5,4,1,4,3,82,13,6,2,1
local,2,1,14,9,1,1,2,3,82,26,17,10,1
local,1,5,32,12,4,7,2,2,82,33,10,34,1
local,1,1,33,2,1,8,2,2,28,33,25,24,1
local,1,6,21,1,1,2,3,2,82,35,14,5,1
local,1,0,2,1,5,8,3,0,80,35,25,38,1
local,1,4,4,5,4,7,2,1,82,35,10,29,1
local,1,0,21,14,1,4,4,2,66,36,10,1,1
local,1,0,1,1,2,8,2,0,72,26,25,6,1
local,1,4,33,2,1,8,2,2,28,35,25,24,1
local,1,4,21,13,3,5,0,1,94,0,22,2,1
local,1,0,2,11,1,2,0,0,16,37,17,38,1
local,1,0,21,13,3,12,4,0,82,35,10,5,1
local,1,2,15,2,1,4,1,1,34,36,10,28,1
local,1,0,33,2,5,8,2,2,28,35,25,24,1
local,1,0,22,1,5,8,2,2,28,36,10,5,1
local,1,0,21,1,1,3,4,0,80,35,25,38,1
local,1,2,15,1,1,4,1,2,34,36,10,28,1
local,1,0,2,5,1,2,0,0,16,37,37,38,1
local,1,6,22,1,2,8,3,2,14,25,25,21,1
local,1,1,11,1,3,8,0,2,40,35,26,3,1
local,1,0,22,1,3,8,2,2,28,35,10,5,1
local,1,5,15,1,1,2,1,3,94,35,4,34,1
local,1,1,35,0,1,4,4,1,16,35,26,3,1
local,1,5,21,11,3,8,2,3,82,35,10,5,1
local,1,0,22,1,2,8,3,3,82,8,6,2,1
local,1,0,1,1,2,8,3,0,20,30,2,28,1
local,1,2,32,1,2,11,3,0,80,35,25,38,1
local,1,0,33,2,1,8,2,2,28,35,17,24,1
local,1,0,21,13,3,8,4,0,82,31,10,5,1
local,1,5,24,2,4,7,2,1,82,35,10,5,1
local,1,0,2,13,3,8,4,0,92,37,17,38,1
local,1,0,21,1,1,3,4,3,86,34,2,24,1
local,1,2,22,1,2,8,4,3,82,8,6,2,1
local,1,4,21,1,1,4,4,1,34,22,10,12,1
local,1,5,15,1,1,2,1,0,16,35,4,31,1
local,1,5,24,2,2,7,2,1,82,35,10,5,1
local,1,3,1,1,2,8,2,0,20,30,2,37,1
local,1,4,21,13,3,0,4,2,28,36,10,5,1
local,1,2,21,2,3,8,2,0,28,34,2,24,1
local,1,0,21,1,1,3,4,3,72,26,5,37,1
local,1,5,15,1,1,2,1,3,76,35,4,34,1
local,1,0,33,11,1,8,2,2,28,35,25,24,1
local,2,0,21,13,3,4,0,3,28,33,25,24,1
local,1,4,14,5,4,7,2,2,82,35,10,29,1
local,1,6,21,6,1,2,3,2,78,35,14,5,1
local,1,4,21,13,3,11,4,1,82,35,14,5,1
local,1,1,26,0,1,4,1,1,16,35,26,3,1
local,1,1,35,0,1,4,1,1,82,29,10,5,1
local,1,0,35,1,1,4,4,1,28,35,25,24,1
local,2,4,1,1,2,8,3,3,15,26,17,38,1
local,1,3,32,3,4,4,2,2,82,26,10,34,1
local,1,0,21,13,3,4,0,3,28,35,10,5,1
local,1,4,35,0,1,4,1,1,16,35,26,3,1
local,1,3,29,1,1,4,4,1,34,22,10,12,1
local,1,4,11,5,4,7,2,2,80,35,25,38,1
local,1,4,11,5,4,7,2,2,80,35,4,34,1
local,1,0,35,9,3,8,2,0,28,34,2,24,1
local,1,0,21,2,1,12,4,1,34,36,10,23,1
local,1,2,32,1,2,11,3,2,80,35,25,38,1
local,1,0,21,1,1,3,4,0,80,32,25,38,1
local,1,1,27,0,1,4,1,1,16,35,26,3,1
local,1,5,15,9,4,4,2,2,72,26,10,37,1
local,1,4,11,5,4,1,2,2,82,35,10,13,1
local,1,2,15,1,1,5,1,1,34,36,10,28,1
local,1,0,21,13,3,8,3,3,82,8,6,2,1
local,1,6,22,1,2,8,3,3,82,8,6,2,1
local,1,1,32,9,1,1,2,2,14,25,25,21,1
local,2,1,14,13,1,1,2,3,82,26,17,10,1
local,1,1,33,9,1,1,2,3,28,33,25,24,1
local,1,2,15,2,2,8,2,0,20,30,38,28,1
local,1,0,22,5,2,8,4,3,82,14,6,2,1
local,2,1,21,9,1,1,2,3,82,26,17,38,1
local,1,2,21,2,1,4,1,1,34,36,10,28,1
local,1,5,6,1,1,2,1,3,76,35,4,34,1
local,1,5,24,2,4,5,1,1,34,36,10,28,1
local,1,0,22,1,2,8,2,0,20,30,2,28,1
local,1,4,21,1,4,4,4,1,34,22,10,12,1
local,2,5,14,13,1,1,2,3,82,26,17,10,1
local,1,4,14,5,4,7,2,2,14,35,25,21,1
local,1,4,21,13,3,2,0,0,16,37,17,38,1
local,1,0,34,11,1,8,2,2,82,26,17,38,1
local,1,3,32,3,4,4,2,2,43,26,10,34,1
local,1,1,21,13,3,5,0,1,94,0,22,35,1
local,1,4,34,13,3,5,0,1,94,0,22,2,1
local,1,2,35,2,3,8,2,0,82,35,10,29,1
local,1,1,8,0,1,4,1,0,16,35,26,3,1
local,1,3,24,2,4,7,2,1,82,35,10,5,1
local,1,1,35,4,2,9,0,3,16,35,26,3,1
local,1,0,33,11,1,8,2,0,28,35,25,24,1
local,1,1,33,9,2,1,2,3,28,33,25,24,1
local,1,1,27,0,1,4,1,1,34,36,10,28,1
local,1,2,21,13,3,8,2,0,28,34,10,5,1
local,1,0,21,2,1,3,0,3,72,26,10,37,1
local,1,0,21,13,3,4,0,3,28,30,2,37,1
local,1,4,33,5,3,5,4,1,94,26,22,2,1
local,1,4,21,13,3,9,4,1,94,25,25,21,1
local,2,2,32,5,1,2,3,2,59,37,17,38,1
local,1,2,15,2,1,11,1,1,34,36,10,28,1
local,1,0,21,13,3,4,1,3,28,35,10,5,1
local,1,0,21,1,1,11,4,1,82,35,14,5,1
local,1,0,21,2,1,12,4,1,34,36,10,38,1
local,1,0,1,1,2,6,3,0,20,30,2,28,1
local,1,1,27,0,1,4,1,1,16,35,26,13,1
local,1,5,24,2,4,7,2,1,82,37,10,5,1
local,2,1,26,9,1,1,2,3,82,26,17,38,1
local,1,1,21,13,3,5,0,1,94,9,22,35,1
local,2,1,32,9,1,1,2,3,82,26,17,2,1
local,1,4,35,0,1,4,0,1,16,35,26,3,1
local,1,2,21,2,1,4,1,1,66,36,10,28,1
local,1,0,33,1,2,8,2,2,28,35,25,24,1
local,1,0,22,2,1,8,2,3,82,14,6,8,1
local,2,1,21,9,4,1,2,3,82,26,17,22,1
local,1,2,32,5,2,8,3,1,82,26,10,29,1
local,1,4,21,2,3,4,4,1,34,22,10,12,1
local,1,0,34,1,3,7,4,3,72,26,25,0,1
local,1,1,27,0,1,4,2,1,34,36,10,28,1
local,2,5,26,13,1,1,2,3,82,26,17,10,1
local,1,0,33,11,1,8,2,3,28,35,25,24,1
local,1,5,20,1,1,2,1,3,76,35,4,34,1
local,1,4,25,5,4,7,2,2,41,35,10,29,1
local,1,0,15,2,1,11,1,1,34,26,25,6,1
local,1,0,22,1,2,8,4,0,20,30,89,28,1
local,1,5,15,0,1,4,1,1,16,35,26,3,1
local,2,1,21,2,1,1,2,3,82,26,17,38,1
local,1,5,1,1,1,11,4,1,82,35,14,5,1
local,1,0,34,11,2,8,2,2,82,26,17,38,1
local,1,0,21,13,3,8,3,3,82,26,17,38,1
local,1,2,21,2,1,4,1,1,34,33,25,24,1
local,1,0,21,1,1,11,4,1,30,35,14,5,1
local,1,1,33,9,2,1,1,3,28,33,25,24,1
local,1,1,21,13,3,5,0,1,16,35,26,3,1
local,2,1,32,1,3,1,2,3,82,26,17,38,1
local,1,0,33,13,3,8,2,3,28,28,25,24,1
local,1,4,21,13,3,5,4,1,94,15,22,2,1
local,1,0,21,1,1,4,1,1,16,35,26,3,1
local,1,2,20,1,1,2,1,3,76,29,4,34,1
local,1,4,33,13,3,8,3,1,94,26,22,2,1
local,1,1,21,13,3,3,0,1,94,9,22,35,1
local,1,1,32,9,1,1,2,3,16,35,26,3,1
local,1,1,27,0,1,2,1,1,34,36,10,28,1
local,1,4,14,5,4,7,2,2,82,2,10,29,1
local,1,0,1,1,2,0,2,0,20,29,2,28,1
local,1,1,27,0,1,2,1,2,78,35,14,33,1
local,1,4,34,13,5,6,0,1,94,0,22,2,1
local,1,2,21,7,1,4,1,1,66,36,10,28,1
local,1,6,33,1,5,8,2,2,28,35,25,24,1
local,1,1,27,0,1,12,2,1,34,36,10,28,1
local,1,0,15,2,1,11,1,1,50,26,25,6,1
local,1,0,33,11,1,1,2,3,28,35,25,24,1
local,1,0,21,13,3,4,0,3,85,35,10,5,1
local,2,4,21,13,3,9,4,1,94,25,25,21,1
local,1,2,31,13,3,8,2,0,28,34,10,5,1
local,1,1,14,5,4,7,2,1,94,9,22,35,1
local,1,2,29,2,1,4,1,1,34,36,10,28,1
local,1,5,32,9,1,1,2,2,82,35,14,5,1
local,2,1,21,2,1,1,4,3,82,26,17,38,1
local,1,0,21,13,3,8,3,3,82,7,17,38,1
local,1,5,15,1,1,6,1,3,76,35,4,34,1
local,1,0,15,2,1,11,1,1,34,26,36,6,1
